PT_ID;VAR1;VAR2;VAR3;SECTION;TILE
40840500;0.316;0;0.316;LKO_CAN;40
40852342;1.0;0;1.0;LKO_CAN;40
40852344;0.727;0;0.727;LKO_CAN;40
40853333;1.0;0;1.0;LKO_CAN;40
40854327;0.934;0;0.934;LKO_CAN;40
40854365;0.344;0;0.344;LKO_CAN;40
40854367;1.0;0;1.0;LKO_CAN;40
40854368;0.485;0;0.485;LKO_CAN;40
40854369;0.559;0;0.559;LKO_CAN;40
40855379;1.0;0;1.0;LKO_CAN;40
40856378;0.852;0;0.852;LKO_CAN;40
40857320;0.397;0;0.397;LKO_CAN;40
40858388;0.658;0;0.658;LKO_CAN;40
40861390;1.0;0;1.0;LKO_CAN;40
40863392;0.474;0;0.474;LKO_CAN;40
40864394;0.906;0;0.906;LKO_CAN;40
40870298;0.94;0;0.94;LKO_CAN;40
40870299;0.452;0;0.452;LKO_CAN;40
40874296;1.0;0;1.0;LKO_CAN;40
40875296;0.457;0;0.457;LKO_CAN;40
40875502;0.813;0;0.813;LKO_CAN;40
40878296;1.0;0;1.0;LKO_CAN;40
40881465;0.333;0;0.333;LKO_CAN;40
40883295;0.666;0;0.666;LKO_CAN;40
40883296;0.429;0;0.429;LKO_CAN;40
40887295;0.527;0;0.527;LKO_CAN;40
40891419;0.323;0;0.323;LKO_CAN;40
40892294;0.451;0;0.451;LKO_CAN;40
40892418;0.234;0;0.234;LKO_CAN;40
40893421;0.118;0;0.118;LKO_CAN;40
40893422;0.333;0;0.333;LKO_CAN;40
40894422;0.131;0;0.131;LKO_CAN;40
40894458;0.333;0;0.333;LKO_CAN;40
40895457;0.299;0;0.299;LKO_CAN;40
40895458;0.332;0;0.332;LKO_CAN;40
40896447;0.304;0;0.304;LKO_CAN;40
40896456;0.333;0;0.333;LKO_CAN;40
40896457;0.333;0;0.333;LKO_CAN;40
40897446;0.333;0;0.333;LKO_CAN;40
40897455;0.333;0;0.333;LKO_CAN;40
40897456;0.185;0;0.185;LKO_CAN;40
40897457;0.204;0;0.204;LKO_CAN;40
40898454;0.333;0;0.333;LKO_CAN;40
40898455;0.333;0;0.333;LKO_CAN;40
40899422;0.195;0;0.195;LKO_CAN;40
40899453;0.26;0;0.26;LKO_CAN;40
40899454;0.333;0;0.333;LKO_CAN;40
40899455;0.308;0;0.308;LKO_CAN;40
40900420;0.25;0;0.25;LKO_CAN;40
40900421;1.0;0;1.0;LKO_CAN;40
40900422;0.333;0;0.333;LKO_CAN;40
40900453;0.115;0;0.115;LKO_CAN;40
40901414;0.126;0;0.126;LKO_CAN;40
40901422;0.333;0;0.333;LKO_CAN;40
40901444;0.254;0;0.254;LKO_CAN;40
40901453;0.324;0;0.324;LKO_CAN;40
40901460;0.756;0;0.756;LKO_CAN;40
40902453;0.333;0;0.333;LKO_CAN;40
40902459;0.154;0;0.154;LKO_CAN;40
40902460;0.333;0;0.333;LKO_CAN;40
40903443;0.323;0;0.323;LKO_CAN;40
40903453;0.312;0;0.312;LKO_CAN;40
40903454;0.333;0;0.333;LKO_CAN;40
40904441;0.15;0;0.15;LKO_CAN;40
40904453;0.287;0;0.287;LKO_CAN;40
40904454;0.333;0;0.333;LKO_CAN;40
40904461;0.304;0;0.304;LKO_CAN;40
40905453;0.207;0;0.207;LKO_CAN;40
40905454;0.21;0;0.21;LKO_CAN;40
40905461;0.254;0;0.254;LKO_CAN;40
40906458;0.21;0;0.21;LKO_CAN;40
40906459;0.17;0;0.17;LKO_CAN;40
40907454;0.307;0;0.307;LKO_CAN;40
40907459;0.209;0;0.209;LKO_CAN;40
40908459;0.215;0;0.215;LKO_CAN;40
40910441;0.3;0;0.3;LKO_CAN;40
40910442;0.333;0;0.333;LKO_CAN;40
40913445;0.206;0;0.206;LKO_CAN;40
40914440;1.0;0;1.0;LKO_CAN;40
40914442;0.131;0;0.131;LKO_CAN;40
40914444;1.0;0;1.0;LKO_CAN;40
40914445;0.997;0;0.997;LKO_CAN;40
40914449;0.588;0;0.588;LKO_CAN;40
40914450;1.0;0;1.0;LKO_CAN;40
40914451;0.333;0;0.333;LKO_CAN;40
40914472;0.333;0;0.333;LKO_CAN;40
40915440;0.427;0;0.427;LKO_CAN;40
40915442;0.839;0;0.839;LKO_CAN;40
40915444;1.0;0;1.0;LKO_CAN;40
40915448;0.619;0;0.619;LKO_CAN;40
40916440;0.258;0;0.258;LKO_CAN;40
40916441;0.331;0;0.331;LKO_CAN;40
40916442;0.333;0;0.333;LKO_CAN;40
40916443;1.0;0;1.0;LKO_CAN;40
40916446;0.333;0;0.333;LKO_CAN;40
40916447;0.272;0;0.272;LKO_CAN;40
40916448;0.333;0;0.333;LKO_CAN;40
40917440;0.261;0;0.261;LKO_CAN;40
40917441;0.203;0;0.203;LKO_CAN;40
40917442;0.88;0;0.88;LKO_CAN;40
40917443;0.333;0;0.333;LKO_CAN;40
40917444;0.333;0;0.333;LKO_CAN;40
40917445;1.0;0;1.0;LKO_CAN;40
40917446;0.869;0;0.869;LKO_CAN;40
40917447;0.333;0;0.333;LKO_CAN;40
40918440;1.0;0;1.0;LKO_CAN;40
40918441;0.201;0;0.201;LKO_CAN;40
40918442;0.121;0;0.121;LKO_CAN;40
40918443;0.154;0;0.154;LKO_CAN;40
40918444;0.979;0;0.979;LKO_CAN;40
40918445;0.212;0;0.212;LKO_CAN;40
40918446;0.333;0;0.333;LKO_CAN;40
40918447;1.0;0;1.0;LKO_CAN;40
40918459;0.214;0;0.214;LKO_CAN;40
40919440;1.0;0;1.0;LKO_CAN;40
40919441;0.183;0;0.183;LKO_CAN;40
40919442;0.789;0;0.789;LKO_CAN;40
40919443;0.187;0;0.187;LKO_CAN;40
40919444;0.785;0;0.785;LKO_CAN;40
40919445;0.323;0;0.323;LKO_CAN;40
40919446;1.0;0;1.0;LKO_CAN;40
40919447;1.0;0;1.0;LKO_CAN;40
40919448;0.12;0;0.12;LKO_CAN;40
40920439;0.412;0;0.412;LKO_CAN;40
40920441;0.15;0;0.15;LKO_CAN;40
40920443;0.447;0;0.447;LKO_CAN;40
40920444;0.165;0;0.165;LKO_CAN;40
