PT_ID;VAR1;VAR2;VAR3;SECTION;TILE
40844493;1.0;0;1.0;LKO_CAN;40
40845492;0.225;0;0.225;LKO_CAN;40
40847534;1.0;0;1.0;LKO_CAN;40
40851358;0.996;0;0.996;LKO_CAN;40
40852338;0.476;0;0.476;LKO_CAN;40
40852343;1.0;0;1.0;LKO_CAN;40
40852345;0.284;0;0.284;LKO_CAN;40
40852347;1.0;0;1.0;LKO_CAN;40
40852348;1.0;0;1.0;LKO_CAN;40
40853356;0.684;0;0.684;LKO_CAN;40
40853362;1.0;0;1.0;LKO_CAN;40
40854330;0.692;0;0.692;LKO_CAN;40
40854364;1.0;0;1.0;LKO_CAN;40
40854373;0.289;0;0.289;LKO_CAN;40
40854375;0.202;0;0.202;LKO_CAN;40
40854376;0.249;0;0.249;LKO_CAN;40
40854377;0.271;0;0.271;LKO_CAN;40
40855328;1.0;0;1.0;LKO_CAN;40
40855368;1.0;0;1.0;LKO_CAN;40
40855371;0.271;0;0.271;LKO_CAN;40
40856324;0.593;0;0.593;LKO_CAN;40
40856382;1.0;0;1.0;LKO_CAN;40
40856385;1.0;0;1.0;LKO_CAN;40
40856523;1.0;0;1.0;LKO_CAN;40
40857322;0.25;0;0.25;LKO_CAN;40
40857324;0.844;0;0.844;LKO_CAN;40
40857382;1.0;0;1.0;LKO_CAN;40
40857384;0.224;0;0.224;LKO_CAN;40
40857385;0.25;0;0.25;LKO_CAN;40
40857522;1.0;0;1.0;LKO_CAN;40
40858316;0.564;0;0.564;LKO_CAN;40
40858321;0.577;0;0.577;LKO_CAN;40
40858383;1.0;0;1.0;LKO_CAN;40
40859312;1.0;0;1.0;LKO_CAN;40
40859313;1.0;0;1.0;LKO_CAN;40
40859314;0.189;0;0.189;LKO_CAN;40
40859316;0.54;0;0.54;LKO_CAN;40
40859502;0.333;0;0.333;LKO_CAN;40
40860311;1.0;0;1.0;LKO_CAN;40
40860389;0.992;0;0.992;LKO_CAN;40
40860502;0.24;0;0.24;LKO_CAN;40
40861307;0.594;0;0.594;LKO_CAN;40
40861308;0.116;0;0.116;LKO_CAN;40
40861309;1.0;0;1.0;LKO_CAN;40
40861389;0.805;0;0.805;LKO_CAN;40
40861391;1.0;0;1.0;LKO_CAN;40
40862391;0.535;0;0.535;LKO_CAN;40
40864304;0.989;0;0.989;LKO_CAN;40
40864393;0.812;0;0.812;LKO_CAN;40
40865301;0.501;0;0.501;LKO_CAN;40
40865394;0.511;0;0.511;LKO_CAN;40
40866301;1.0;0;1.0;LKO_CAN;40
40866444;0.226;0;0.226;LKO_CAN;40
40866447;0.274;0;0.274;LKO_CAN;40
40867395;0.161;0;0.161;LKO_CAN;40
40868397;1.0;0;1.0;LKO_CAN;40
40869301;1.0;0;1.0;LKO_CAN;40
40871299;0.232;0;0.232;LKO_CAN;40
40871399;0.266;0;0.266;LKO_CAN;40
40872298;1.0;0;1.0;LKO_CAN;40
40872399;0.333;0;0.333;LKO_CAN;40
40872400;1.0;0;1.0;LKO_CAN;40
40872401;0.233;0;0.233;LKO_CAN;40
40872402;1.0;0;1.0;LKO_CAN;40
40875297;0.723;0;0.723;LKO_CAN;40
40876296;0.723;0;0.723;LKO_CAN;40
40876297;0.57;0;0.57;LKO_CAN;40
