PT_ID;VAR1;VAR2;VAR3
44000346;1.0;0;1.0
44001346;1.0;0;1.0
44002346;1.0;1;0.0
44004346;0.128;0;0.128
44011303;0.202;0;0.202
44011305;0.162;0;0.162
44012307;0.482;0;0.482
44024323;1.0;0;1.0
44028346;1.0;0;1.0
44029346;0.329;0;0.329
44036257;1.0;0;1.0
44037256;1.0;0;1.0
44038254;0.306;0;0.306
44072345;0.333;0;0.333
44073345;0.309;0;0.309
44074345;1.0;0;1.0
44088344;0.995;0;0.995
44090344;0.333;0;0.333
44091344;0.412;0;0.412
44092344;1.0;0;1.0
44191354;1.0;1;0.0
44201358;1.0;0;1.0
44204359;0.16;0;0.16
44206360;0.781;0;0.781
44213363;0.94;0;0.94
44215364;0.497;0;0.497
44217365;0.161;0;0.161
44220340;0.531;0;0.531
44252377;1.0;0;1.0
44266380;1.0;1;0.0
44283385;0.222;0;0.222
44288388;0.187;0;0.187
44310361;0.214;0;0.214
44320396;0.333;0;0.333
44321396;0.134;0;0.134
44323397;1.0;1;0.0
44326398;0.959;1;0.0
44340401;0.932;1;0.0
44355405;0.682;0;0.682
44356405;0.16;0;0.16
44357405;1.0;0;1.0
44358406;0.708;0;0.708
44360406;0.413;0;0.413
44362407;1.0;1;0.0
44365408;0.584;0;0.584
44369409;0.188;0;0.188
44385345;0.333;1;0.0
44388346;0.333;1;0.0
44390347;0.936;0;0.936
44390348;0.333;0;0.333
44392342;0.691;1;0.0
44393351;0.333;1;0.0
44397354;0.333;0;0.333
44398355;0.219;0;0.219
44399356;0.139;0;0.139
44401358;0.333;0;0.333
44402360;0.277;0;0.277
44403361;0.172;1;0.0
44404362;0.137;0;0.137
44405363;0.333;0;0.333
44406365;0.124;0;0.124
44440449;0.307;0;0.307
44451457;1.0;0;1.0
44480421;0.96;1;0.0
44493437;0.294;0;0.294
44502446;1.0;1;0.0
44524517;0.244;0;0.244
44525518;1.0;0;1.0
44533472;0.401;1;0.0
44538527;0.389;1;0.0
44545480;1.0;1;0.0
44546480;1.0;1;0.0
44549482;1.0;1;0.0
44552482;1.0;1;0.0
44553482;0.333;1;0.0
44553484;0.125;1;0.0
44554484;0.233;1;0.0
44554485;0.333;0;0.333
44555485;0.333;0;0.333
44562486;0.775;1;0.0
44562487;0.243;0;0.243
44563487;0.326;0;0.326
44564487;0.333;0;0.333
44565488;0.254;0;0.254
44566488;0.333;0;0.333
44567542;1.0;0;1.0
44568489;0.333;0;0.333
44570490;0.193;1;0.0
44574492;0.183;0;0.183
44575492;0.293;1;0.0
44578493;0.333;1;0.0
44579493;0.259;0;0.259
44580493;0.27;0;0.27
44581494;0.333;1;0.0
44582494;0.333;1;0.0
44589497;1.0;0;1.0
44590497;0.333;0;0.333
44591497;1.0;1;0.0
44593498;0.28;0;0.28
44594498;0.239;0;0.239
44595499;0.333;0;0.333
44602503;0.996;1;0.0
44603504;1.0;1;0.0
44604504;1.0;0;1.0
44607506;1.0;0;1.0
44608507;0.266;0;0.266
44610557;0.957;1;0.0
44611557;0.623;0;0.623
44614511;0.333;0;0.333
44616512;1.0;1;0.0
44622517;0.333;1;0.0
44638566;0.946;0;0.946
44650530;0.18;0;0.18
44702599;0.504;0;0.504
44713550;0.215;0;0.215
44716551;0.812;1;0.0
44728608;0.332;0;0.332
44736610;0.925;0;0.925
44755615;0.261;0;0.261
44779624;0.333;1;0.0
44782625;0.31;0;0.31
44814641;0.134;0;0.134
44815641;0.245;0;0.245
44816641;1.0;1;0.0
44819642;0.16;0;0.16
44833647;0.333;0;0.333
44837648;0.333;0;0.333
44838648;0.146;0;0.146
44854650;1.0;1;0.0
44855650;0.5;1;0.0
44856650;0.999;1;0.0
44871619;0.956;1;0.0
44879609;0.159;0;0.159
44879610;0.146;1;0.0
44879653;0.214;1;0.0
44880612;0.292;1;0.0
44880613;0.292;1;0.0
44881615;0.259;0;0.259
44888654;1.0;1;0.0
44902627;0.25;0;0.25
44954669;0.296;0;0.296
44955637;0.327;0;0.327
44960672;1.0;1;0.0
44961672;0.129;0;0.129
44972676;0.333;1;0.0
44976677;0.745;0;0.745
44982678;0.408;1;0.0
