PT_ID;VAR1_sum;VAR2_sum;VAR3_sum;VAR1_mean;VAR2_mean;VAR3_mean
40825520;0.333;0;0.333;0.333;0.0;0.333
40827519;0.222;0;0.222;0.222;0.0;0.222
40829518;0.333;0;0.333;0.333;0.0;0.333
40831516;0.115;0;0.115;0.115;0.0;0.115
40832514;0.333;0;0.333;0.333;0.0;0.333
40833513;0.569;0;0.569;0.569;0.0;0.569
40833514;0.207;0;0.207;0.207;0.0;0.207
40836510;1.0;1;0.0;1.0;1.0;0.0
40837507;4.677;0;4.677;0.31179999999999997;0.0;0.31179999999999997
40837508;0.47;0;0.47;0.235;0.0;0.235
40837527;0.165;0;0.165;0.165;0.0;0.165
40837528;0.333;0;0.333;0.333;0.0;0.333
40838504;0.874;0;0.874;0.874;0.0;0.874
40838505;0.942;0;0.942;0.942;0.0;0.942
40838506;1.0;1;0.0;1.0;1.0;0.0
40838527;0.333;0;0.333;0.333;0.0;0.333
40839526;0.333;0;0.333;0.333;0.0;0.333
40840500;18.155;21;10.525;0.37051020408163265;0.42857142857142855;0.21479591836734693
40840501;0.591;0;0.591;0.591;0.0;0.591
40840502;0.653;0;0.653;0.653;0.0;0.653
40843494;0.22;0;0.22;0.22;0.0;0.22
40843536;0.64;1;0.0;0.64;1.0;0.0
40844493;24.517;10;15.105;0.908037037037037;0.37037037037037035;0.5594444444444444
40844497;0.96;1;0.0;0.96;1.0;0.0
40844520;0.122;0;0.122;0.122;0.0;0.122
40845492;24.383;6;20.751;0.6416578947368421;0.15789473684210525;0.5460789473684211
40845520;0.468;0;0.468;0.468;0.0;0.468
40845535;0.333;0;0.333;0.333;0.0;0.333
40846518;2.005;6;0.158;0.2864285714285714;0.8571428571428571;0.022571428571428572
40846520;0.964;1;0.0;0.964;1.0;0.0
40846534;1.0;1;0.0;1.0;1.0;0.0
40847492;0.124;0;0.124;0.124;0.0;0.124
40847518;5.0;1;4.0;1.0;0.2;0.8
40847519;0.691;0;0.691;0.691;0.0;0.691
40847533;0.974;1;0.0;0.974;1.0;0.0
40847534;22.463;10;13.358;0.9359583333333333;0.4166666666666667;0.5565833333333333
40848490;0.147;0;0.147;0.147;0.0;0.147
40848518;0.548;0;0.548;0.548;0.0;0.548
40848532;1.0;1;0.0;1.0;1.0;0.0
40848533;0.96;1;0.0;0.96;1.0;0.0
40849515;0.333;0;0.333;0.333;0.0;0.333
40849530;1.0;1;0.0;1.0;1.0;0.0
40850530;1.0;1;0.0;1.0;1.0;0.0
40850531;3.0;3;0.0;1.0;1.0;0.0
40851358;20.937;10;12.512;0.872375;0.4166666666666667;0.5213333333333333
40852336;2.875;4;0.0;0.71875;1.0;0.0
40852337;17.635;14;4.8580000000000005;0.8397619047619048;0.6666666666666666;0.23133333333333336
40852338;18.71;5;15.167;0.7196153846153847;0.19230769230769232;0.5833461538461538
40852339;12.535;4;10.616;0.62675;0.2;0.5307999999999999
40852340;14.181;5;11.196;0.5454230769230769;0.19230769230769232;0.4306153846153846
40852341;9.891;12;1.0;0.7608461538461538;0.9230769230769231;0.07692307692307693
40852342;15.738;16;2.793;0.8283157894736842;0.8421052631578947;0.14700000000000002
40852343;21.626;11;12.881;0.8317692307692308;0.4230769230769231;0.4954230769230769
40852344;17.267;17;4.611;0.7507391304347826;0.7391304347826086;0.20047826086956522
40852345;10.644;6;6.6530000000000005;0.5322;0.3;0.33265
40852346;19.505;13;7.634;0.8480434782608696;0.5652173913043478;0.3319130434782609
40852347;22.176;13;12.89;0.7392;0.43333333333333335;0.4296666666666667
40852348;21.683;10;13.522;0.8339615384615384;0.38461538461538464;0.5200769230769231
40852512;0.903;1;0.0;0.903;1.0;0.0
40852528;0.232;0;0.232;0.232;0.0;0.232
40853333;14.833;15;2.0;0.8725294117647059;0.8823529411764706;0.11764705882352941
