PT_ID;TILE;SECTION;VAR1_sum;VAR2_sum;VAR3_sum;VAR1_mean;VAR2_mean;VAR3_mean
40825520;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40827518;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40829518;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40832514;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40833514;40;LKO_CAN;0.254;0;0.254;0.254;0.0;0.254
40834511;40;LKO_CAN;0.186;0;0.186;0.186;0.0;0.186
40837506;40;LKO_CAN;0.287;2;0.0;0.1435;1.0;0.0
40837507;40;LKO_CAN;3.603;0;3.603;0.30025;0.0;0.30025
40837508;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40837527;40;LKO_CAN;0.268;0;0.268;0.268;0.0;0.268
40837528;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40838527;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40839526;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40840500;40;LKO_CAN;17.732;18;11.139000000000001;0.32837037037037037;0.3333333333333333;0.2062777777777778
40843494;40;LKO_CAN;0.31;0;0.31;0.31;0.0;0.31
40844493;40;LKO_CAN;30.261;15;17.099;0.8900294117647058;0.4411764705882353;0.5029117647058824
40845492;40;LKO_CAN;21.277;4;17.944;0.6447575757575758;0.12121212121212122;0.5437575757575758
40845535;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40846518;40;LKO_CAN;1.255;5;0.378;0.17928571428571427;0.7142857142857143;0.054
40847518;40;LKO_CAN;5.0;1;4.0;1.0;0.2;0.8
40847534;40;LKO_CAN;18.983;7;12.42;0.94915;0.35;0.621
40848490;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40848533;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40849515;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40850531;40;LKO_CAN;2.0;2;0.0;1.0;1.0;0.0
40851358;40;LKO_CAN;21.602;11;13.094999999999999;0.800074074074074;0.4074074074074074;0.48499999999999993
40852336;40;LKO_CAN;3.904;5;0.0;0.7807999999999999;1.0;0.0
40852337;40;LKO_CAN;20.069;17;6.28;0.7718846153846154;0.6538461538461539;0.24153846153846154
40852338;40;LKO_CAN;18.839;5;14.777;0.7849583333333333;0.20833333333333334;0.6157083333333333
40852339;40;LKO_CAN;8.415;4;7.384;0.5259375;0.25;0.4615
40852340;40;LKO_CAN;13.004;5;10.25;0.6192380952380953;0.23809523809523808;0.4880952380952381
40852341;40;LKO_CAN;8.194;11;0.0;0.744909090909091;1.0;0.0
40852342;40;LKO_CAN;17.862;16;3.995;0.8930999999999999;0.8;0.19975
40852343;40;LKO_CAN;21.464;11;13.413;0.7949629629629629;0.4074074074074074;0.49677777777777776
40852344;40;LKO_CAN;21.527;17;8.124;0.8279615384615385;0.6538461538461539;0.31246153846153846
40852345;40;LKO_CAN;13.268;8;8.86;0.5103076923076924;0.3076923076923077;0.34076923076923077
40852346;40;LKO_CAN;20.727;11;11.334;0.7971923076923078;0.4230769230769231;0.4359230769230769
40852347;40;LKO_CAN;22.672;13;12.253;0.8097142857142857;0.4642857142857143;0.43760714285714286
40852348;40;LKO_CAN;22.366;12;13.375;0.7712413793103449;0.41379310344827586;0.46120689655172414
40852528;40;LKO_CAN;0.204;0;0.204;0.204;0.0;0.204
40853333;40;LKO_CAN;15.625;14;3.45;0.8680555555555556;0.7777777777777778;0.19166666666666668
40853334;40;LKO_CAN;3.1550000000000002;1;2.822;0.35055555555555556;0.1111111111111111;0.3135555555555556
40853335;40;LKO_CAN;4.4830000000000005;2;3.843;0.3448461538461539;0.15384615384615385;0.2956153846153846
40853336;40;LKO_CAN;3.2030000000000003;1;2.87;0.3558888888888889;0.1111111111111111;0.3188888888888889
40853337;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40853338;40;LKO_CAN;4.414;2;3.7640000000000002;0.3395384615384615;0.15384615384615385;0.2895384615384616
40853339;40;LKO_CAN;0.575;0;0.575;0.19166666666666665;0.0;0.19166666666666665
40853356;40;LKO_CAN;17.452;8;11.908;0.6463703703703705;0.2962962962962963;0.441037037037037
40853359;40;LKO_CAN;7.5809999999999995;4;6.59;0.47381249999999997;0.25;0.411875
40853360;40;LKO_CAN;4.285;2;3.6430000000000002;0.32961538461538464;0.15384615384615385;0.2802307692307692
40853361;40;LKO_CAN;1.276;0;1.276;0.319;0.0;0.319
40853362;40;LKO_CAN;22.637999999999998;13;12.244;0.8084999999999999;0.4642857142857143;0.4372857142857143
40854327;40;LKO_CAN;18.645;13;7.801;0.8475;0.5909090909090909;0.3545909090909091
40854328;40;LKO_CAN;19.339;13;8.479;0.7735599999999999;0.52;0.33915999999999996
40854329;40;LKO_CAN;21.063;11;11.612;0.8425199999999999;0.44;0.46448
40854330;40;LKO_CAN;12.93;6;9.327;0.5621739130434783;0.2608695652173913;0.40552173913043477
40854331;40;LKO_CAN;10.44;5;8.295;0.4971428571428571;0.23809523809523808;0.395
40854332;40;LKO_CAN;2.361;1;2.028;0.295125;0.125;0.2535
40854333;40;LKO_CAN;2.227;1;1.8940000000000001;0.278375;0.125;0.23675000000000002
40854334;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40854335;40;LKO_CAN;0.14;0;0.14;0.14;0.0;0.14
40854336;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40854337;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40854338;40;LKO_CAN;0.449;0;0.449;0.2245;0.0;0.2245
40854364;40;LKO_CAN;22.708000000000002;13;12.445;0.811;0.4642857142857143;0.4444642857142857
40854365;40;LKO_CAN;19.889;15;8.591;0.7366296296296296;0.5555555555555556;0.3181851851851852
40854367;40;LKO_CAN;13.468;14;2.467;0.792235294117647;0.8235294117647058;0.14511764705882355
40854368;40;LKO_CAN;20.417;15;9.023;0.7561851851851853;0.5555555555555556;0.3341851851851852
40854369;40;LKO_CAN;20.703;15;9.207;0.7667777777777778;0.5555555555555556;0.341
40854370;40;LKO_CAN;18.512;14;7.234999999999999;0.8048695652173913;0.6086956521739131;0.31456521739130433
40854371;40;LKO_CAN;19.398;13;8.45;0.7759199999999999;0.52;0.33799999999999997
40854372;40;LKO_CAN;3.513;2;2.899;0.3513;0.2;0.2899
40854373;40;LKO_CAN;10.578;10;6.828;0.3777857142857143;0.35714285714285715;0.24385714285714286
40854374;40;LKO_CAN;3.644;2;2.978;0.24293333333333333;0.13333333333333333;0.19853333333333334
40854375;40;LKO_CAN;8.231;6;6.625;0.3165769230769231;0.23076923076923078;0.2548076923076923
40854376;40;LKO_CAN;9.43;9;5.994;0.3626923076923077;0.34615384615384615;0.23053846153846153
40854377;40;LKO_CAN;14.257;9;10.241;0.5091785714285714;0.32142857142857145;0.36574999999999996
40855325;40;LKO_CAN;3.1470000000000002;1;2.814;0.3496666666666667;0.1111111111111111;0.31266666666666665
40855326;40;LKO_CAN;1.275;1;0.942;0.2125;0.16666666666666666;0.157
40855327;40;LKO_CAN;0.325;0;0.325;0.1625;0.0;0.1625
40855328;40;LKO_CAN;21.285;10;13.55;0.8186538461538462;0.38461538461538464;0.5211538461538462
40855329;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40855330;40;LKO_CAN;1.79;1;1.457;0.1988888888888889;0.1111111111111111;0.1618888888888889
40855331;40;LKO_CAN;6.572;4;5.535;0.34589473684210525;0.21052631578947367;0.2913157894736842
40855332;40;LKO_CAN;0.293;0;0.293;0.293;0.0;0.293
40855333;40;LKO_CAN;0.169;0;0.169;0.169;0.0;0.169
40855334;40;LKO_CAN;0.266;0;0.266;0.266;0.0;0.266
40855335;40;LKO_CAN;0.113;0;0.113;0.113;0.0;0.113
40855364;40;LKO_CAN;6.257000000000001;5;4.757000000000001;0.29795238095238097;0.23809523809523808;0.22652380952380954
40855367;40;LKO_CAN;0.212;0;0.212;0.212;0.0;0.212
40855368;40;LKO_CAN;22.242;12;13.329;0.7669655172413793;0.41379310344827586;0.45962068965517244
40855369;40;LKO_CAN;4.82;3;3.993;0.30125;0.1875;0.2495625
40855370;40;LKO_CAN;0.293;0;0.293;0.1465;0.0;0.1465
40855371;40;LKO_CAN;9.342;9;6.6610000000000005;0.3336428571428572;0.32142857142857145;0.23789285714285716
40855372;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40855373;40;LKO_CAN;0.8480000000000001;0;0.8480000000000001;0.21200000000000002;0.0;0.21200000000000002
40855374;40;LKO_CAN;0.401;0;0.401;0.2005;0.0;0.2005
40855375;40;LKO_CAN;2.008;1;1.675;0.22311111111111112;0.1111111111111111;0.18611111111111112
40855376;40;LKO_CAN;2.231;2;1.617;0.2231;0.2;0.1617
40855377;40;LKO_CAN;0.256;0;0.256;0.256;0.0;0.256
40855378;40;LKO_CAN;0.752;1;0.0;0.752;1.0;0.0
40855379;40;LKO_CAN;18.065;14;5.1899999999999995;0.9032500000000001;0.7;0.25949999999999995
40855380;40;LKO_CAN;0.124;0;0.124;0.124;0.0;0.124
40855524;40;LKO_CAN;10.046;3;8.297;0.7175714285714285;0.21428571428571427;0.5926428571428571
40856323;40;LKO_CAN;19.379;16;5.969;0.8074583333333334;0.6666666666666666;0.24870833333333334
40856324;40;LKO_CAN;13.626;6;10.965;0.5240769230769231;0.23076923076923078;0.42173076923076924
40856325;40;LKO_CAN;0.308;0;0.308;0.308;0.0;0.308
40856326;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40856327;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40856328;40;LKO_CAN;1.251;1;0.9199999999999999;0.2085;0.16666666666666666;0.15333333333333332
40856329;40;LKO_CAN;0.322;0;0.322;0.322;0.0;0.322
40856330;40;LKO_CAN;0.385;0;0.385;0.1925;0.0;0.1925
40856331;40;LKO_CAN;0.449;0;0.449;0.2245;0.0;0.2245
40856332;40;LKO_CAN;0.174;0;0.174;0.174;0.0;0.174
40856365;40;LKO_CAN;3.924;2;3.283;0.2802857142857143;0.14285714285714285;0.2345
40856366;40;LKO_CAN;0.5509999999999999;0;0.5509999999999999;0.18366666666666664;0.0;0.18366666666666664
40856367;40;LKO_CAN;0.373;0;0.373;0.1865;0.0;0.1865
40856368;40;LKO_CAN;0.448;0;0.448;0.224;0.0;0.224
40856369;40;LKO_CAN;1.044;1;0.731;0.2088;0.2;0.1462
40856370;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40856371;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40856375;40;LKO_CAN;0.317;0;0.317;0.317;0.0;0.317
40856376;40;LKO_CAN;0.225;0;0.225;0.225;0.0;0.225
40856377;40;LKO_CAN;0.283;0;0.283;0.283;0.0;0.283
40856378;40;LKO_CAN;20.072;14;8.683;0.8363333333333333;0.5833333333333334;0.3617916666666667
40856382;40;LKO_CAN;20.67;11;11.85;0.7655555555555557;0.4074074074074074;0.4388888888888889
40856385;40;LKO_CAN;19.009;11;11.62;0.7311153846153846;0.4230769230769231;0.44692307692307687
40856523;40;LKO_CAN;23.657;3;20.741;0.8761851851851852;0.1111111111111111;0.7681851851851852
40857318;40;LKO_CAN;19.692;15;8.2;0.7293333333333334;0.5555555555555556;0.3037037037037037
40857319;40;LKO_CAN;11.639;5;8.884;0.5290454545454545;0.22727272727272727;0.40381818181818185
40857320;40;LKO_CAN;19.554;14;8.724;0.752076923076923;0.5384615384615384;0.33553846153846156
40857322;40;LKO_CAN;10.783;9;6.684;0.41473076923076924;0.34615384615384615;0.2570769230769231
40857323;40;LKO_CAN;7.021;5;2.36;0.877625;0.625;0.295
40857324;40;LKO_CAN;18.354;10;10.8;0.6555;0.35714285714285715;0.38571428571428573
40857325;40;LKO_CAN;0.127;0;0.127;0.127;0.0;0.127
40857382;40;LKO_CAN;22.106;13;12.499;0.7895000000000001;0.4642857142857143;0.44639285714285715
40857384;40;LKO_CAN;6.648;8;4.266;0.25569230769230766;0.3076923076923077;0.16407692307692306
40857385;40;LKO_CAN;8.474;9;5.706;0.3259230769230769;0.34615384615384615;0.21946153846153849
40857386;40;LKO_CAN;4.164;4;3.207;0.24494117647058822;0.23529411764705882;0.1886470588235294
40857522;40;LKO_CAN;39.815;5;36.393;0.8655434782608695;0.10869565217391304;0.7911521739130435
40858315;40;LKO_CAN;21.221;11;11.792;0.785962962962963;0.4074074074074074;0.4367407407407407
40858316;40;LKO_CAN;14.687;6;11.913;0.58748;0.24;0.47652
40858317;40;LKO_CAN;8.19;4;7.196;0.511875;0.25;0.44975
40858318;40;LKO_CAN;6.486;4;5.497;0.405375;0.25;0.3435625
40858319;40;LKO_CAN;4.515000000000001;3;3.71;0.28218750000000004;0.1875;0.231875
40858320;40;LKO_CAN;0.169;0;0.169;0.169;0.0;0.169
40858321;40;LKO_CAN;14.1;6;11.371;0.5875;0.25;0.47379166666666667
40858322;40;LKO_CAN;2.238;2;1.623;0.2238;0.2;0.1623
40858323;40;LKO_CAN;3.369;2;2.703;0.22460000000000002;0.13333333333333333;0.1802
40858324;40;LKO_CAN;0.293;0;0.293;0.293;0.0;0.293
40858383;40;LKO_CAN;20.981;10;12.494;0.8069615384615385;0.38461538461538464;0.4805384615384615
40858384;40;LKO_CAN;10.874;4;9.22;0.4942727272727273;0.18181818181818182;0.4190909090909091
40858385;40;LKO_CAN;0.361;0;0.361;0.1805;0.0;0.1805
40858386;40;LKO_CAN;0.333;0;0.333;0.1665;0.0;0.1665
40858387;40;LKO_CAN;20.731;11;11.338;0.7973461538461539;0.4230769230769231;0.43607692307692303
40858388;40;LKO_CAN;21.263;16;8.283;0.8178076923076923;0.6153846153846154;0.31857692307692304
40858507;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40858520;40;LKO_CAN;6.116;2;4.116;0.8737142857142857;0.2857142857142857;0.588
40859312;40;LKO_CAN;22.728;13;12.923;0.7837241379310346;0.4482758620689655;0.44562068965517243
40859313;40;LKO_CAN;20.156;9;12.299;0.7752307692307692;0.34615384615384615;0.4730384615384615
40859314;40;LKO_CAN;14.182;6;11.419;0.56728;0.24;0.45676
40859315;40;LKO_CAN;0.285;0;0.285;0.1425;0.0;0.1425
40859316;40;LKO_CAN;14.137;6;11.263;0.56548;0.24;0.45052
40859317;40;LKO_CAN;0.349;0;0.349;0.1745;0.0;0.1745
40859318;40;LKO_CAN;1.267;1;0.9339999999999999;0.21116666666666664;0.16666666666666666;0.15566666666666665
40859319;40;LKO_CAN;0.884;0;0.884;0.221;0.0;0.221
40859320;40;LKO_CAN;0.378;0;0.378;0.189;0.0;0.189
40859321;40;LKO_CAN;0.28200000000000003;0;0.28200000000000003;0.14100000000000001;0.0;0.14100000000000001
40859363;40;LKO_CAN;0.796;0;0.796;0.796;0.0;0.796
40859387;40;LKO_CAN;0.237;0;0.237;0.237;0.0;0.237
40859388;40;LKO_CAN;19.622;16;6.609;0.78488;0.64;0.26436
40859389;40;LKO_CAN;9.583;13;0.0;0.7371538461538462;1.0;0.0
40859481;40;LKO_CAN;0.132;0;0.132;0.132;0.0;0.132
40859502;40;LKO_CAN;17.378;0;17.378;0.32181481481481483;0.0;0.32181481481481483
40860309;40;LKO_CAN;1.839;2;0.0;0.9195;1.0;0.0
40860310;40;LKO_CAN;18.079;12;7.806;0.7860434782608696;0.5217391304347826;0.3393913043478261
40860311;40;LKO_CAN;20.045;11;11.834;0.7424074074074075;0.4074074074074074;0.4382962962962963
40860312;40;LKO_CAN;3.487;2;2.821;0.24907142857142858;0.14285714285714285;0.2015
40860313;40;LKO_CAN;3.487;2;2.821;0.24907142857142858;0.14285714285714285;0.2015
40860314;40;LKO_CAN;0.149;0;0.149;0.149;0.0;0.149
40860388;40;LKO_CAN;2.629;2;1.996;0.21908333333333332;0.16666666666666666;0.16633333333333333
40860389;40;LKO_CAN;21.603;11;13.094;0.8001111111111112;0.4074074074074074;0.48496296296296293
40860390;40;LKO_CAN;5.681;7;0.0;0.8115714285714286;1.0;0.0
40860474;40;LKO_CAN;4.05;4;2.886;0.28928571428571426;0.2857142857142857;0.20614285714285716
40860479;40;LKO_CAN;0.155;0;0.155;0.155;0.0;0.155
40860502;40;LKO_CAN;14.786;0;14.786;0.21122857142857143;0.0;0.21122857142857143
40861307;40;LKO_CAN;17.637999999999998;6;14.336;0.6783846153846154;0.23076923076923078;0.5513846153846154
40861308;40;LKO_CAN;12.38;5;9.652000000000001;0.5158333333333334;0.20833333333333334;0.40216666666666673
40861309;40;LKO_CAN;21.489;11;13.429;0.7958888888888889;0.4074074074074074;0.4973703703703704
40861311;40;LKO_CAN;6.648;4;5.587;0.34989473684210526;0.21052631578947367;0.29405263157894734
40861388;40;LKO_CAN;0.351;0;0.351;0.1755;0.0;0.1755
40861389;40;LKO_CAN;21.252;10;12.945;0.8173846153846154;0.38461538461538464;0.49788461538461537
40861390;40;LKO_CAN;16.236;14;3.909;0.902;0.7777777777777778;0.21716666666666665
40861391;40;LKO_CAN;21.592;11;13.094;0.7997037037037037;0.4074074074074074;0.48496296296296293
40861477;40;LKO_CAN;0.114;0;0.114;0.114;0.0;0.114
40861517;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40862306;40;LKO_CAN;6.117;3;5.289;0.3823125;0.1875;0.3305625
40862307;40;LKO_CAN;0.244;0;0.244;0.244;0.0;0.244
40862389;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40862390;40;LKO_CAN;0.451;0;0.451;0.2255;0.0;0.2255
40862391;40;LKO_CAN;13.578;6;10.664;0.5431199999999999;0.24;0.42656
40862473;40;LKO_CAN;0.333;1;0.0;0.333;1.0;0.0
40863305;40;LKO_CAN;18.421;14;7.235;0.8009130434782609;0.6086956521739131;0.3145652173913044
40863306;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40863390;40;LKO_CAN;0.201;0;0.201;0.201;0.0;0.201
40863391;40;LKO_CAN;10.974;5;8.224;0.4771304347826087;0.21739130434782608;0.35756521739130437
40863392;40;LKO_CAN;20.067;15;8.651;0.7718076923076923;0.5769230769230769;0.3327307692307692
40863393;40;LKO_CAN;4.117;4;3.137;0.2421764705882353;0.23529411764705882;0.1845294117647059
40863461;40;LKO_CAN;4.888;6;0.0;0.8146666666666667;1.0;0.0
40863473;40;LKO_CAN;0.309;0;0.309;0.309;0.0;0.309
40864303;40;LKO_CAN;20.868;11;11.493;0.7728888888888888;0.4074074074074074;0.4256666666666667
40864304;40;LKO_CAN;21.673;11;13.119;0.8027037037037036;0.4074074074074074;0.48588888888888887
40864391;40;LKO_CAN;0.215;0;0.215;0.215;0.0;0.215
40864392;40;LKO_CAN;0.305;0;0.305;0.1525;0.0;0.1525
40864393;40;LKO_CAN;18.805;9;11.908;0.6716071428571428;0.32142857142857145;0.42528571428571427
40864394;40;LKO_CAN;19.102;13;8.34;0.8305217391304348;0.5652173913043478;0.3626086956521739
40865301;40;LKO_CAN;19.999;5;15.609;0.79996;0.2;0.62436
40865302;40;LKO_CAN;19.465;14;8.301;0.7486538461538461;0.5384615384615384;0.31926923076923075
40865392;40;LKO_CAN;0.282;0;0.282;0.282;0.0;0.282
40865393;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40865394;40;LKO_CAN;14.721;5;11.952;0.58884;0.2;0.47808
40865395;40;LKO_CAN;1.219;1;0.894;0.2031666666666667;0.16666666666666666;0.149
40865493;40;LKO_CAN;1.332;1;0.9990000000000001;0.333;0.25;0.24975000000000003
40866301;40;LKO_CAN;22.403;12;13.105;0.8001071428571428;0.42857142857142855;0.4680357142857143
40866302;40;LKO_CAN;6.836;4;5.899;0.4021176470588235;0.23529411764705882;0.347
40866394;40;LKO_CAN;20.937;11;12.481;0.8052692307692308;0.4230769230769231;0.4800384615384615
40866395;40;LKO_CAN;0.147;0;0.147;0.147;0.0;0.147
40866438;40;LKO_CAN;3.23;4;0.0;0.8075;1.0;0.0
40866444;40;LKO_CAN;11.338000000000001;0;11.338000000000001;0.22676000000000002;0.0;0.22676000000000002
40866447;40;LKO_CAN;10.398;2;10.113;0.28883333333333333;0.05555555555555555;0.28091666666666665
40866494;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40866510;40;LKO_CAN;2.0;2;0.0;1.0;1.0;0.0
40867300;40;LKO_CAN;20.547;14;8.721;0.7902692307692308;0.5384615384615384;0.33542307692307693
40867301;40;LKO_CAN;12.176;5;9.437;0.5293913043478261;0.21739130434782608;0.41030434782608693
40867394;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40867395;40;LKO_CAN;13.57;5;10.784;0.5428000000000001;0.2;0.43136
40867396;40;LKO_CAN;0.853;1;0.0;0.853;1.0;0.0
40867421;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40867436;40;LKO_CAN;3.2560000000000002;4;0.0;0.8140000000000001;1.0;0.0
40867493;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40867509;40;LKO_CAN;0.175;0;0.175;0.175;0.0;0.175
40867510;40;LKO_CAN;2.0;2;0.0;1.0;1.0;0.0
40868300;40;LKO_CAN;19.523;16;6.618;0.78092;0.64;0.26472
40868301;40;LKO_CAN;11.125;5;8.986;0.5056818181818182;0.22727272727272727;0.40845454545454546
40868395;40;LKO_CAN;0.226;0;0.226;0.226;0.0;0.226
40868396;40;LKO_CAN;19.391;16;5.961;0.8079583333333332;0.6666666666666666;0.248375
40868397;40;LKO_CAN;22.789;13;12.855;0.7858275862068966;0.4482758620689655;0.4432758620689655
40868413;40;LKO_CAN;1.585;2;0.0;0.7925;1.0;0.0
40868414;40;LKO_CAN;0.192;0;0.192;0.192;0.0;0.192
40868415;40;LKO_CAN;0.175;0;0.175;0.175;0.0;0.175
40868416;40;LKO_CAN;0.157;0;0.157;0.157;0.0;0.157
40868420;40;LKO_CAN;0.549;1;0.0;0.549;1.0;0.0
40868429;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40868493;40;LKO_CAN;0.191;0;0.191;0.191;0.0;0.191
40869299;40;LKO_CAN;19.131;15;6.481;0.797125;0.625;0.2700416666666667
40869300;40;LKO_CAN;8.051;4;7.078;0.5031875;0.25;0.442375
40869301;40;LKO_CAN;20.085;11;11.888;0.7438888888888889;0.4074074074074074;0.4402962962962963
40869395;40;LKO_CAN;0.257;0;0.257;0.257;0.0;0.257
40869396;40;LKO_CAN;0.351;0;0.351;0.1755;0.0;0.1755
40870298;40;LKO_CAN;18.628;13;7.779;0.8467272727272728;0.5909090909090909;0.35359090909090907
40870299;40;LKO_CAN;19.892;15;8.514;0.7650769230769231;0.5769230769230769;0.3274615384615384
40870300;40;LKO_CAN;0.61;0;0.61;0.20333333333333334;0.0;0.20333333333333334
40870352;40;LKO_CAN;0.242;0;0.242;0.242;0.0;0.242
40870396;40;LKO_CAN;1.303;2;0.666;0.32575;0.5;0.1665
40870408;40;LKO_CAN;0.276;0;0.276;0.276;0.0;0.276
40871298;40;LKO_CAN;20.805;10;11.684;0.866875;0.4166666666666667;0.4868333333333333
40871299;40;LKO_CAN;12.981;9;8.427999999999999;0.49926923076923074;0.34615384615384615;0.3241538461538461
40871397;40;LKO_CAN;0.643;1;0.31;0.3215;0.5;0.155
40871399;40;LKO_CAN;8.742;9;6.022;0.32377777777777783;0.3333333333333333;0.22303703703703703
40871487;40;LKO_CAN;0.163;0;0.163;0.163;0.0;0.163
40872297;40;LKO_CAN;4.779;6;0.0;0.7965;1.0;0.0
40872298;40;LKO_CAN;20.24;11;12.072;0.7496296296296295;0.4074074074074074;0.44711111111111107
40872299;40;LKO_CAN;0.169;0;0.169;0.169;0.0;0.169
40872399;40;LKO_CAN;7.665;6;4.333;0.6968181818181818;0.5454545454545454;0.39390909090909093
40872400;40;LKO_CAN;20.135;11;12.045;0.774423076923077;0.4230769230769231;0.46326923076923077
40872401;40;LKO_CAN;13.882;9;9.304;0.533923076923077;0.34615384615384615;0.35784615384615387
40872402;40;LKO_CAN;8.585;6;4.133;0.7154166666666667;0.5;0.34441666666666665
40872403;40;LKO_CAN;3.06;2;2.208;0.612;0.4;0.44160000000000005
40872404;40;LKO_CAN;3.735;3;2.091;0.6224999999999999;0.5;0.34850000000000003
40873297;40;LKO_CAN;6.82;2;6.154;0.45466666666666666;0.13333333333333333;0.41026666666666667
40873298;40;LKO_CAN;0.177;0;0.177;0.177;0.0;0.177
40873413;40;LKO_CAN;0.204;0;0.204;0.204;0.0;0.204
40874296;40;LKO_CAN;16.16;14;3.843;0.8977777777777778;0.7777777777777778;0.2135
40874297;40;LKO_CAN;13.15;6;10.481;0.5717391304347826;0.2608695652173913;0.45569565217391306
40874503;40;LKO_CAN;1.2799999999999998;1;0.585;0.6399999999999999;0.5;0.2925
40875296;40;LKO_CAN;19.918;15;8.55;0.7660769230769231;0.5769230769230769;0.3288461538461539
40875297;40;LKO_CAN;21.677;11;12.902;0.8028518518518518;0.4074074074074074;0.4778518518518518
40875484;40;LKO_CAN;0.117;0;0.117;0.117;0.0;0.117
40875502;40;LKO_CAN;33.963;19;17.161;0.8708461538461538;0.48717948717948717;0.44002564102564107
40876296;40;LKO_CAN;21.691;11;12.906;0.8033703703703703;0.4074074074074074;0.47800000000000004
40876297;40;LKO_CAN;13.318;6;10.579;0.53272;0.24;0.42316000000000004
40877296;40;LKO_CAN;22.819;13;12.93;0.7868620689655172;0.4482758620689655;0.4458620689655172
40877297;40;LKO_CAN;0.33499999999999996;0;0.33499999999999996;0.16749999999999998;0.0;0.16749999999999998
40877475;40;LKO_CAN;7.199;0;7.199;0.28796;0.0;0.28796
40878296;40;LKO_CAN;16.212;14;3.949;0.9006666666666666;0.7777777777777778;0.21938888888888888
40878473;40;LKO_CAN;17.846;5;16.447;0.26244117647058823;0.07352941176470588;0.24186764705882352
40879296;40;LKO_CAN;3.2640000000000002;4;0.0;0.8160000000000001;1.0;0.0
40879472;40;LKO_CAN;0.19;0;0.19;0.19;0.0;0.19
40880296;40;LKO_CAN;9.498;13;0.0;0.7306153846153846;1.0;0.0
40880466;40;LKO_CAN;11.996;12;8.693;0.3075897435897436;0.3076923076923077;0.22289743589743588
40881296;40;LKO_CAN;21.263;10;13.531;0.8178076923076923;0.38461538461538464;0.520423076923077
40881465;40;LKO_CAN;20.518;7;19.236;0.2931142857142857;0.1;0.2748
40882296;40;LKO_CAN;21.631;11;13.033999999999999;0.8011481481481482;0.4074074074074074;0.4827407407407407
40883295;40;LKO_CAN;21.31;16;8.346;0.8196153846153845;0.6153846153846154;0.321
40883296;40;LKO_CAN;18.653;14;8.036;0.7772083333333333;0.5833333333333334;0.3348333333333333
40883430;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40884295;40;LKO_CAN;18.128;9;10.596;0.6972307692307692;0.34615384615384615;0.4075384615384615
40884296;40;LKO_CAN;8.012;4;6.968;0.42168421052631583;0.21052631578947367;0.36673684210526314
40884402;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40884403;40;LKO_CAN;0.237;0;0.237;0.237;0.0;0.237
40884428;40;LKO_CAN;0.14;0;0.14;0.14;0.0;0.14
40884431;40;LKO_CAN;0.333;1;0.0;0.333;1.0;0.0
40884433;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40884467;40;LKO_CAN;0.821;0;0.821;0.821;0.0;0.821
40885295;40;LKO_CAN;17.279;9;10.623;0.6645769230769231;0.34615384615384615;0.40857692307692306
40885296;40;LKO_CAN;0.629;0;0.629;0.20966666666666667;0.0;0.20966666666666667
40885297;40;LKO_CAN;0.265;0;0.265;0.265;0.0;0.265
40885398;40;LKO_CAN;0.134;0;0.134;0.134;0.0;0.134
