PT_ID;VAR1;VAR2;VAR3;SECTION;TILE
40844493;1.0;0;1.0;LKO_CAN;40
40845492;0.623;0;0.623;LKO_CAN;40
40847534;1.0;0;1.0;LKO_CAN;40
40851358;1.0;0;1.0;LKO_CAN;40
40852338;0.407;0;0.407;LKO_CAN;40
40852343;1.0;0;1.0;LKO_CAN;40
40852345;0.261;0;0.261;LKO_CAN;40
40852347;1.0;0;1.0;LKO_CAN;40
40852348;1.0;0;1.0;LKO_CAN;40
40853356;0.613;0;0.613;LKO_CAN;40
40853362;1.0;0;1.0;LKO_CAN;40
40854330;0.624;0;0.624;LKO_CAN;40
40854364;1.0;0;1.0;LKO_CAN;40
40854373;0.266;0;0.266;LKO_CAN;40
40854375;0.179;0;0.179;LKO_CAN;40
40854376;0.674;0;0.674;LKO_CAN;40
40854377;0.741;0;0.741;LKO_CAN;40
40855328;1.0;0;1.0;LKO_CAN;40
40855368;1.0;0;1.0;LKO_CAN;40
40855371;0.247;0;0.247;LKO_CAN;40
40856324;0.175;0;0.175;LKO_CAN;40
40856382;1.0;0;1.0;LKO_CAN;40
40856385;1.0;0;1.0;LKO_CAN;40
40856523;1.0;0;1.0;LKO_CAN;40
40857322;0.682;0;0.682;LKO_CAN;40
40857324;0.775;0;0.775;LKO_CAN;40
40857382;1.0;0;1.0;LKO_CAN;40
40857384;0.2;0;0.2;LKO_CAN;40
40857385;0.227;0;0.227;LKO_CAN;40
40857522;1.0;0;1.0;LKO_CAN;40
40858316;0.495;0;0.495;LKO_CAN;40
40858321;0.509;0;0.509;LKO_CAN;40
40858383;1.0;0;1.0;LKO_CAN;40
40859312;1.0;0;1.0;LKO_CAN;40
40859313;0.944;0;0.944;LKO_CAN;40
40859314;0.498;0;0.498;LKO_CAN;40
40859316;0.157;0;0.157;LKO_CAN;40
40859502;0.333;0;0.333;LKO_CAN;40
40860311;1.0;0;1.0;LKO_CAN;40
40860389;1.0;0;1.0;LKO_CAN;40
40860502;0.241;0;0.241;LKO_CAN;40
40861307;0.525;0;0.525;LKO_CAN;40
40861309;1.0;0;1.0;LKO_CAN;40
40861389;1.0;0;1.0;LKO_CAN;40
40861391;1.0;0;1.0;LKO_CAN;40
40862391;0.155;0;0.155;LKO_CAN;40
40864304;1.0;0;1.0;LKO_CAN;40
40864393;0.741;0;0.741;LKO_CAN;40
40865301;0.431;0;0.431;LKO_CAN;40
40865394;0.147;0;0.147;LKO_CAN;40
40866301;1.0;0;1.0;LKO_CAN;40
40866394;0.495;0;0.495;LKO_CAN;40
40866444;0.224;0;0.224;LKO_CAN;40
40866447;0.294;0;0.294;LKO_CAN;40
40867395;0.137;0;0.137;LKO_CAN;40
40868397;1.0;0;1.0;LKO_CAN;40
40869301;1.0;0;1.0;LKO_CAN;40
40871299;0.626;0;0.626;LKO_CAN;40
40871399;0.243;0;0.243;LKO_CAN;40
40872298;1.0;0;1.0;LKO_CAN;40
40872399;0.333;0;0.333;LKO_CAN;40
40872400;1.0;0;1.0;LKO_CAN;40
40872401;0.627;0;0.627;LKO_CAN;40
40872402;1.0;0;1.0;LKO_CAN;40
40874297;0.517;0;0.517;LKO_CAN;40
40875297;1.0;0;1.0;LKO_CAN;40
40876296;1.0;0;1.0;LKO_CAN;40
40876297;0.501;0;0.501;LKO_CAN;40
40877296;1.0;0;1.0;LKO_CAN;40
40878473;0.333;0;0.333;LKO_CAN;40
40880466;0.333;0;0.333;LKO_CAN;40
40881296;1.0;0;1.0;LKO_CAN;40
40881465;0.216;0;0.216;LKO_CAN;40
40882296;1.0;0;1.0;LKO_CAN;40
40884295;0.626;0;0.626;LKO_CAN;40
40885295;0.672;0;0.672;LKO_CAN;40
40885429;0.333;0;0.333;LKO_CAN;40
40885431;0.328;0;0.328;LKO_CAN;40
40888456;0.15;0;0.15;LKO_CAN;40
40891429;0.333;0;0.333;LKO_CAN;40
40892427;0.178;0;0.178;LKO_CAN;40
