PT_ID;VAR1;VAR2;VAR3
45516522;0.822;0;0.822
45517521;0.449;1;0.0
45520520;0.852;0;0.852
45521520;1.0;1;0.0
45523519;0.39;0;0.39
45560481;0.823;0;0.823
45935448;0.865;1;0.0
45940443;1.0;1;0.0
45940453;1.0;1;0.0
45941442;0.801;1;0.0
45941452;1.0;1;0.0
45942441;0.951;1;0.0
45943440;0.776;0;0.776
45944437;1.0;1;0.0
45944439;0.68;0;0.68
45944455;1.0;1;0.0
45945437;1.0;1;0.0
45945448;0.449;0;0.449
45951440;1.0;1;0.0
45957428;1.0;1;0.0
45958428;0.672;1;0.0
45959424;1.0;1;0.0
45960425;1.0;1;0.0
45964417;0.502;0;0.502
45965419;0.904;1;0.0
45967415;1.0;1;0.0
45967416;0.421;0;0.421
45968402;1.0;1;0.0
45968414;0.696;1;0.0
45969401;1.0;1;0.0
45969411;1.0;1;0.0
45969412;1.0;1;0.0
45969413;0.946;1;0.0
45969414;1.0;1;0.0
45970400;0.409;0;0.409
45970411;0.955;1;0.0
45970412;1.0;1;0.0
45970413;1.0;1;0.0
45971399;1.0;1;0.0
45971410;0.356;0;0.356
45971411;1.0;1;0.0
45971412;1.0;1;0.0
45972398;0.791;1;0.0
45972411;0.468;0;0.468
45973406;0.642;0;0.642
45974395;1.0;1;0.0
45974405;0.482;0;0.482
45974406;0.85;1;0.0
45974408;0.539;0;0.539
45975317;0.93;1;0.0
45975394;0.909;1;0.0
45975405;0.585;0;0.585
45975406;0.525;0;0.525
45975407;0.434;0;0.434
45975408;0.947;1;0.0
45976405;0.584;0;0.584
45976406;0.574;0;0.574
45976407;0.365;0;0.365
45977318;0.498;0;0.498
45977405;0.735;0;0.735
45977406;0.609;0;0.609
45978404;1.0;1;0.0
45978405;0.946;1;0.0
45979405;1.0;1;0.0
45980319;1.0;1;0.0
45980320;0.843;1;0.0
45981396;1.0;1;0.0
45981397;0.956;1;0.0
45981398;1.0;1;0.0
45982395;0.525;0;0.525
45982396;1.0;1;0.0
45982397;1.0;1;0.0
45982401;0.793;1;0.0
45983394;0.587;0;0.587
45983395;0.491;0;0.491
45983396;0.832;1;0.0
45983400;1.0;1;0.0
45983401;0.68;1;0.0
45984396;0.523;0;0.523
45985392;0.403;0;0.403
45985397;0.739;0;0.739
45986392;0.404;0;0.404
45986393;0.374;0;0.374
45986394;0.392;0;0.392
45986395;0.349;0;0.349
45986397;0.902;1;0.0
45987381;1.0;1;0.0
45987393;0.682;0;0.682
45987394;0.454;0;0.454
45987395;0.339;0;0.339
45987396;0.395;0;0.395
45987397;1.0;1;0.0
45987398;1.0;1;0.0
45988331;1.0;1;0.0
45988332;0.936;1;0.0
45988391;0.636;1;0.0
45988394;0.97;1;0.0
45988395;0.953;1;0.0
45990394;0.641;1;0.0
45990395;0.982;1;0.0
45991325;0.932;1;0.0
45991387;0.393;0;0.393
45991393;1.0;1;0.0
45991394;0.953;1;0.0
45992377;1.0;1;0.0
45992378;0.898;1;0.0
45992388;0.559;0;0.559
45992389;0.658;0;0.658
45992391;1.0;1;0.0
45992392;0.733;0;0.733
45992393;0.604;0;0.604
45993389;0.409;0;0.409
45993390;0.583;0;0.583
45993393;0.399;1;0.0
45994328;0.905;1;0.0
45994376;0.713;0;0.713
45994378;0.96;1;0.0
45994379;0.815;1;0.0
45995330;1.0;1;0.0
45995331;1.0;1;0.0
45995378;1.0;1;0.0
45995379;1.0;1;0.0
45995390;0.623;0;0.623
45998386;1.0;1;0.0
