YEAR;VAR1_sum;VAR1_mean;VAR2_sum;VAR2_mean;VAR3_sum;VAR3_mean
1926;1187.71;0.7727456083279115;1537.0;1.0;0.0;0.0
1927;495.6640000000001;0.326309414088216;1184.0;0.7794601711652402;78.783;0.05186504279131007
1928;1363.551;0.7827502870264064;874.0;0.5017221584385764;539.914;0.30993915040183695
1929;1044.167;0.7643975109809663;0.0;0.0;1044.167;0.7643975109809663
1930;1487.672;0.7972518756698821;1866.0;1.0;0.0;0.0
1931;900.8109999999999;0.5206999999999999;882.0;0.5098265895953757;323.368;0.18691791907514452
1932;1308.9160000000002;0.7791166666666668;1680.0;1.0;0.0;0.0
1933;571.635;0.7841358024691358;729.0;1.0;0.0;0.0
1934;1023.108;0.7663730337078651;1335.0;1.0;0.0;0.0
1935;690.749;0.37932399780340476;0.0;0.0;690.749;0.37932399780340476
1936;593.931;0.7929652870493993;749.0;1.0;0.0;0.0
1937;1320.953;0.7363171683389075;0.0;0.0;1320.953;0.7363171683389075
1938;1108.448;0.6154625208217658;1219.0;0.676846196557468;216.395;0.12015269294836203
1939;134.419;0.6687512437810946;201.0;1.0;0.0;0.0
1940;1364.705;0.7825143348623853;208.0;0.11926605504587157;1203.271;0.6899489678899082
1941;865.037;0.47871444382955175;1565.0;0.866076369673492;45.839;0.025367459878251244
1942;1332.6689999999999;0.7788831092928111;1711.0;1.0;0.0;0.0
1943;1458.623;0.7833635875402793;0.0;0.0;1458.623;0.7833635875402793
1944;1443.487;0.7798417071853053;92.0;0.04970286331712588;1400.3559999999998;0.7565402485143164
1945;1497.859;0.798432302771855;1030.0;0.5490405117270789;535.742;0.28557675906183366
1946;1280.996;0.7081238253178552;1283.0;0.7092316196793809;147.74;0.08166943062465451
1947;1079.235;0.7616337332392378;0.0;0.0;1079.235;0.7616337332392378
1948;1459.14;0.8008452250274424;1822.0;1.0;0.0;0.0
1949;1131.993;0.6413558073654391;1015.0;0.5750708215297451;354.765;0.20099999999999998
1950;1472.425;0.7946168375607123;1850.0;0.9983810037776578;1.109;0.0005984889368591473
1951;447.20900000000006;0.7441081530782031;601.0;1.0;0.0;0.0
1952;784.181;0.7748824110671937;1012.0;1.0;0.0;0.0
1953;1347.877;0.738158269441402;3.0;0.0016429353778751369;1346.6080000000002;0.7374633077765609
1954;820.4359999999999;0.7747271010387157;871.0;0.8224740321057602;80.21000000000001;0.07574126534466478
1955;935.945;0.7709596375617793;1214.0;1.0;0.0;0.0
1956;1475.1460000000002;0.7930892473118281;157.0;0.08440860215053764;1381.881;0.7429467741935485
1957;369.75300000000004;0.33829185727355904;906.0;0.8289112534309241;45.713;0.04182342177493138
1958;1420.239;0.7934296089385475;0.0;0.0;1420.239;0.7934296089385475
1959;1052.489;0.763226250906454;1379.0;1.0;0.0;0.0
1960;354.057;0.7300144329896907;485.0;1.0;0.0;0.0
1961;922.672;0.5189381327334084;0.0;0.0;922.672;0.5189381327334084
1962;1405.9850000000001;0.7938932806324112;1385.0;0.7820440429136082;186.15699999999998;0.10511405985319028
1963;1303.763;0.777437686344663;499.0;0.2975551580202743;847.606;0.5054299344066786
1964;831.186;0.45845890788747934;394.0;0.21731936017650302;642.61;0.3544456701599559
1965;117.27;0.2641216216216216;0.0;0.0;117.27;0.2641216216216216
1966;1405.7269999999999;0.7796600110926233;850.0;0.4714364947310039;636.3340000000001;0.35293067110371606
1967;1358.2060000000001;0.7483228650137742;0.0;0.0;1358.2060000000001;0.7483228650137742
1968;1385.375;0.780053490990991;1776.0;1.0;0.0;0.0
1969;1325.284;0.7791205173427397;0.0;0.0;1325.284;0.7791205173427397
1970;1016.8;0.7656626506024096;990.0;0.7454819277108434;157.958;0.11894427710843374
1971;253.05;0.6730053191489362;376.0;1.0;0.0;0.0
1972;1138.279;0.7649724462365591;276.0;0.18548387096774194;909.3130000000001;0.6110974462365593
1973;728.4929999999999;0.7741689691817215;941.0;1.0;0.0;0.0
1974;879.543;0.770177758318739;0.0;0.0;879.543;0.770177758318739
1975;1400.9899999999998;0.7853082959641254;1784.0;1.0;0.0;0.0
1976;99.374;0.776359375;128.0;1.0;0.0;0.0
1977;735.192;0.7939438444924406;926.0;1.0;0.0;0.0
1978;724.807;0.8080345596432553;897.0;1.0;0.0;0.0
1979;1036.789;0.7651579335793358;369.0;0.27232472324723245;706.4929999999999;0.5213970479704797
1980;410.346;0.3139602142310635;0.0;0.0;410.346;0.3139602142310635
1981;1065.674;0.5884450579790171;0.0;0.0;1065.674;0.5884450579790171
1982;726.41;0.7794098712446351;932.0;1.0;0.0;0.0
1983;1177.804;0.6692068181818183;0.0;0.0;1177.804;0.6692068181818183
1984;1202.77;0.670066852367688;0.0;0.0;1202.77;0.670066852367688
1985;948.318;0.5385110732538331;1251.0;0.7103918228279387;135.807;0.07711925042589438
1986;748.588;0.7741344364012409;967.0;1.0;0.0;0.0
1987;1000.8219999999999;0.5520253723110865;0.0;0.0;1000.8219999999999;0.5520253723110865
1988;970.2850000000001;0.5360690607734807;0.0;0.0;970.2850000000001;0.5360690607734807
1989;1429.517;0.7760678610206297;586.0;0.31813246471226925;914.6759999999999;0.49656677524429965
1990;912.579;0.7636644351464434;1195.0;1.0;0.0;0.0
1991;1284.8890000000001;0.7130349611542731;0.0;0.0;1284.8890000000001;0.7130349611542731
1992;1232.938;0.6838258458125347;705.0;0.3910149750415973;596.1949999999999;0.33066833056017747
1993;854.649;0.7651289167412713;174.0;0.1557743957027753;713.221;0.6385147717099373
1994;19.001;0.7917083333333333;24.0;1.0;0.0;0.0
