PT_ID;VAR1_sum;VAR2_sum;VAR3_sum;VAR1_mean;VAR2_mean;VAR3_mean
43000392;5.301;8;3.213;0.22087500000000002;0.3333333333333333;0.133875
43000398;7.603000000000001;8;5.0680000000000005;0.30412;0.32;0.20272
43000399;5.927;0;5.927;0.23707999999999999;0.0;0.23707999999999999
43000400;25.297;11;16.145;0.8723103448275862;0.3793103448275862;0.5567241379310345
43000401;11.343;14;5.235;0.43626923076923074;0.5384615384615384;0.20134615384615387
43000402;11.701;14;7.088;0.3250277777777778;0.3888888888888889;0.1968888888888889
43000403;2.303;0;2.303;0.17715384615384616;0.0;0.17715384615384616
43000404;16.813;5;14.68;0.45440540540540536;0.13513513513513514;0.39675675675675676
43001402;6.349;6;2.0;0.793625;0.75;0.25
43001403;6.952;7;2.0;0.7724444444444445;0.7777777777777778;0.2222222222222222
43001404;6.8229999999999995;1;6.556;0.22743333333333332;0.03333333333333333;0.21853333333333333
43002404;17.864;13;9.554;0.638;0.4642857142857143;0.34121428571428575
43002610;2.6959999999999997;3;0.0;0.8986666666666666;1.0;0.0
43003404;9.7;2;9.253;0.33448275862068966;0.06896551724137931;0.3190689655172414
43003471;0.208;0;0.208;0.208;0.0;0.208
43003514;15.892;12;5.953;0.7946;0.6;0.29765
43003610;2.6959999999999997;3;0.0;0.8986666666666666;1.0;0.0
43004403;5.737;4;4.518;0.4097857142857143;0.2857142857142857;0.3227142857142857
43004404;15.928;6;12.101;0.8383157894736842;0.3157894736842105;0.6368947368421053
43005402;3.247;5;0.248;0.5411666666666667;0.8333333333333334;0.04133333333333333
43005404;8.583;9;5.472;0.34332;0.36;0.21888000000000002
43006402;9.238;4;7.906000000000001;0.2886875;0.125;0.24706250000000002
43006512;0.227;0;0.227;0.227;0.0;0.227
43007401;5.344;4;3.354;0.48581818181818187;0.36363636363636365;0.3049090909090909
43008512;2.876;3;0.0;0.9586666666666667;1.0;0.0
43009398;1.96;0;1.96;0.32666666666666666;0.0;0.32666666666666666
43010510;0.265;0;0.265;0.265;0.0;0.265
43011510;0.252;0;0.252;0.252;0.0;0.252
43014446;26.982;12;16.855;0.8703870967741936;0.3870967741935484;0.5437096774193548
43015377;2.0;2;0.0;1.0;1.0;0.0
43015378;2.0;2;0.0;1.0;1.0;0.0
43015379;1.0;1;0.0;1.0;1.0;0.0
43015380;0.924;1;0.0;0.924;1.0;0.0
43015391;4.447;4;1.0;0.8894;0.8;0.2
43016376;4.0;4;0.0;1.0;1.0;0.0
43016377;5.22;7;0.0;0.7457142857142857;1.0;0.0
43016379;8.958;9;1.0;0.8958;0.9;0.1
43016380;17.698;15;3.839;0.9314736842105263;0.7894736842105263;0.20205263157894737
43016381;3.347;3;0.792;0.83675;0.75;0.198
43016382;0.746;1;0.0;0.746;1.0;0.0
43016391;7.03;8;4.0440000000000005;0.4135294117647059;0.47058823529411764;0.2378823529411765
43016392;4.93;5;2.0;0.7042857142857143;0.7142857142857143;0.2857142857142857
43016441;0.369;1;0.0;0.369;1.0;0.0
43016509;0.307;0;0.307;0.307;0.0;0.307
43017375;4.0;4;0.0;1.0;1.0;0.0
43017376;4.0;4;0.0;1.0;1.0;0.0
43017377;4.0;4;0.0;1.0;1.0;0.0
43017378;3.9;4;0.0;0.975;1.0;0.0
43017379;15.062;13;3.652;0.886;0.7647058823529411;0.21482352941176472
43017380;8.063;5;7.063;0.19665853658536586;0.12195121951219512;0.17226829268292682
43017381;8.949;14;5.27;0.27965625;0.4375;0.1646875
43017382;10.103;11;7.022;0.3259032258064516;0.3548387096774194;0.22651612903225807
43017383;10.59;13;2.541;0.6229411764705882;0.7647058823529411;0.1494705882352941
43017384;9.237;13;1.827;0.5773125;0.8125;0.1141875
43017442;27.706;12;16.951;0.8937419354838709;0.3870967741935484;0.5468064516129032
43017508;0.333;0;0.333;0.333;0.0;0.333
43018375;5.885;7;0.0;0.8407142857142856;1.0;0.0
43018376;4.0;4;0.0;1.0;1.0;0.0
43018377;3.426;4;0.0;0.8565;1.0;0.0
43018379;17.568;18;3.4459999999999997;0.7985454545454546;0.8181818181818182;0.15663636363636363
43018380;8.955;8;7.21;0.21321428571428572;0.19047619047619047;0.17166666666666666
43018381;15.695;13;4.0;0.923235294117647;0.7647058823529411;0.23529411764705882
43018382;8.226;1;8.077;0.2570625;0.03125;0.25240625
43018383;10.372;5;8.956;0.2729473684210526;0.13157894736842105;0.23568421052631577
43018384;14.918;10;10.357;0.5327857142857143;0.35714285714285715;0.36989285714285713
43018385;9.755;4;8.423;0.2636486486486487;0.10810810810810811;0.22764864864864864
43018386;10.21;5;8.545;0.2686842105263158;0.13157894736842105;0.22486842105263158
43018388;5.307;0;5.307;0.2307391304347826;0.0;0.2307391304347826
43019375;9.463;12;0.0;0.7885833333333333;1.0;0.0
43019376;4.723;5;0.0;0.9446;1.0;0.0
43019378;2.446;3;0.0;0.8153333333333334;1.0;0.0
43019379;13.054;14;2.221;0.7678823529411765;0.8235294117647058;0.13064705882352942
43020375;4.643;5;0.0;0.9286;1.0;0.0
43020376;5.914;7;0.0;0.8448571428571429;1.0;0.0
43020377;3.552;4;0.0;0.888;1.0;0.0
43020378;18.218;16;3.932;0.9109;0.8;0.1966
43021376;5.0;5;0.0;1.0;1.0;0.0
43021378;3.645;4;0.0;0.91125;1.0;0.0
43021379;15.855;15;7.062;0.6098076923076923;0.5769230769230769;0.27161538461538465
43021380;17.89;19;3.543;0.7778260869565218;0.8260869565217391;0.15404347826086956
43021507;2.962;0;2.962;0.2692727272727273;0.0;0.2692727272727273
43022376;17.021;15;3.733;0.8958421052631579;0.7894736842105263;0.19647368421052633
43022379;16.173;14;3.826;0.8984999999999999;0.7777777777777778;0.21255555555555555
43022380;18.45;15;5.447;0.8021739130434782;0.6521739130434783;0.23682608695652174
43022507;3.795;4;2.713;0.345;0.36363636363636365;0.24663636363636365
43023377;3.672;4;0.0;0.918;1.0;0.0
43023379;0.343;1;0.0;0.343;1.0;0.0
43023380;2.8390000000000004;0;2.8390000000000004;0.16700000000000004;0.0;0.16700000000000004
43023381;9.142999999999999;5;7.723999999999999;0.2344358974358974;0.1282051282051282;0.19805128205128203
43024364;18.281;16;3.922;0.9140499999999999;0.8;0.1961
43024365;11.997;14;1.0;0.7998;0.9333333333333333;0.06666666666666667
43024366;1.0;1;0.0;1.0;1.0;0.0
43024373;1.404;2;0.0;0.702;1.0;0.0
43024377;16.482;14;4.0;0.9156666666666666;0.7777777777777778;0.2222222222222222
43024378;3.392;4;0.0;0.848;1.0;0.0
43024379;9.818;13;0.0;0.7552307692307692;1.0;0.0
43024380;8.666;11;5.742;0.2795483870967742;0.3548387096774194;0.1852258064516129
43024381;15.011;16;4.367;0.6526521739130434;0.6956521739130435;0.18986956521739132
43024506;25.371;7;18.719;0.8184193548387096;0.22580645161290322;0.6038387096774194
43025367;0.799;1;0.0;0.799;1.0;0.0
43025368;10.421;11;1.335;0.8016153846153846;0.8461538461538461;0.1026923076923077
43025369;17.165;15;3.7560000000000002;0.9034210526315789;0.7894736842105263;0.1976842105263158
43025370;17.902;18;3.8099999999999996;0.7783478260869565;0.782608695652174;0.16565217391304346
43025371;7.705;8;1.0;0.8561111111111112;0.8888888888888888;0.1111111111111111
43025372;6.381;2;5.881;0.19940625;0.0625;0.18378125
43025373;8.515;11;6.197;0.27467741935483875;0.3548387096774194;0.19990322580645162
43025374;8.959;17;2.488;0.35836;0.68;0.09952
43025377;17.319;15;5.4830000000000005;0.7872272727272727;0.6818181818181818;0.24922727272727274
43025378;10.074;4;8.742;0.26510526315789473;0.10526315789473684;0.2300526315789474
43025379;11.46;4;10.313;0.27951219512195125;0.0975609756097561;0.25153658536585366
43025380;17.671;15;3.828;0.9300526315789474;0.7894736842105263;0.2014736842105263
43025381;2.399;0;2.399;0.18453846153846154;0.0;0.18453846153846154
