;index;YEAR;VAR1_sum;VAR2_sum;VAR3_sum
0;0;1926;241.06600000000003;371.0;0.0
1;1;1927;107.18299999999999;150.0;52.596000000000004
2;2;1928;284.103;31.0;263.67100000000005
3;3;1929;308.38800000000003;0.0;308.38800000000003
4;4;1930;254.47699999999998;319.0;35.732
5;5;1931;175.45800000000003;150.0;106.16199999999999
6;6;1932;279.368;359.0;10.495000000000001
7;7;1933;290.49800000000005;374.0;0.0
8;8;1934;311.94300000000004;399.0;0.0
9;9;1935;140.818;0.0;140.818
10;10;1936;299.989;374.0;0.6970000000000001
11;11;1937;225.52100000000002;0.0;225.52100000000002
12;12;1938;195.274;201.0;85.799
13;13;1939;264.63100000000003;341.0;0.0
14;14;1940;244.42000000000002;19.0;236.43
15;15;1941;148.77100000000002;244.0;47.391999999999996
16;16;1942;287.543;390.0;1.917
17;17;1943;317.396;0.0;317.396
18;18;1944;259.028;7.0;257.20000000000005
19;19;1945;281.315;237.0;100.877
20;20;1946;249.49399999999997;283.0;72.483
21;21;1947;320.15399999999994;0.0;320.15399999999994
22;22;1948;305.711;420.0;4.136
23;23;1949;202.758;170.0;105.055
24;24;1950;265.71400000000006;292.0;54.06
25;25;1951;299.709;379.0;0.0
26;26;1952;324.02200000000005;400.0;0.0
27;27;1953;270.22900000000004;99.0;209.87900000000002
28;28;1954;318.275;358.0;17.551000000000002
29;29;1955;331.57399999999996;418.0;0.0
30;30;1956;227.9;21.0;220.135
31;31;1957;83.328;118.0;44.321
32;32;1958;300.79499999999996;21.0;287.93899999999996
33;33;1959;291.214;367.0;0.0
34;34;1960;310.43600000000004;393.0;0.0
35;35;1961;141.612;0.0;141.612
36;36;1962;255.12500000000003;205.0;94.219
37;37;1963;239.94300000000004;56.0;201.07600000000002
38;38;1964;152.226;65.0;130.997
39;39;1965;61.469;0.0;61.469
40;40;1966;277.29200000000003;133.0;166.832
41;41;1967;226.05200000000002;0.0;226.05200000000002
42;42;1968;321.466;331.0;36.486
43;43;1969;283.22900000000004;0.0;283.22900000000004
44;44;1970;293.993;252.0;65.79
45;45;1971;305.539;388.0;0.0
46;46;1972;240.63600000000002;137.0;132.43099999999998
47;47;1973;304.044;391.0;0.0
48;48;1974;264.302;0.0;264.302
49;49;1975;210.46;411.0;0.0
50;50;1976;45.723000000000006;76.0;0.0
51;51;1977;315.381;401.0;0.0
52;52;1978;292.68;370.0;0.0
53;53;1979;248.079;130.0;139.644
54;54;1980;86.73500000000001;0.0;86.73500000000001
55;55;1981;172.48900000000003;0.0;172.48900000000003
56;56;1982;304.457;381.0;0.0
57;57;1983;213.65;0.0;213.65
58;58;1984;209.972;0.0;209.972
59;59;1985;169.01500000000004;202.0;75.958
60;60;1986;324.44;402.0;0.0
61;61;1987;173.46699999999998;0.0;173.46699999999998
62;62;1988;142.092;0.0;142.092
63;63;1989;254.519;75.0;208.863
64;64;1990;293.334;346.0;9.401
65;65;1991;230.14;0.0;230.14
66;66;1992;202.365;108.0;142.132
67;67;1993;322.089;217.0;120.24499999999999
68;68;1994;256.484;328.0;0.0
69;69;1995;138.464;216.0;56.323
70;70;1996;125.82600000000001;0.0;125.82600000000001
71;71;1997;313.928;120.0;215.031
72;72;1998;268.64099999999996;348.0;0.0
73;73;1999;182.292;271.0;52.385999999999996
74;74;2000;243.247;0.0;243.247
75;75;2001;286.425;344.0;11.654999999999998
76;76;2002;178.961;0.0;178.961
77;77;2003;188.69500000000002;0.0;188.69500000000002
78;78;2004;232.28300000000002;300.0;40.482000000000006
79;79;2005;255.78300000000002;193.0;110.815
80;80;2006;175.01500000000001;162.0;98.143
81;81;2007;287.453;375.0;4.372
82;82;2008;308.466;384.0;0.0
83;83;2009;236.897;315.0;32.455
84;84;2010;207.067;0.0;207.067
85;85;2011;243.578;0.0;243.578
86;86;2012;154.039;248.0;50.446
87;87;2013;139.411;98.0;103.678
88;88;2014;298.03100000000006;9.0;294.67400000000004
89;89;2015;144.59000000000003;0.0;144.59000000000003
90;90;2016;225.318;285.0;47.647000000000006
