YEAR;VAR1_sum;VAR1_mean;VAR2_sum;VAR2_mean;VAR3_sum;VAR3_mean
1926;1983.042;0.7153831168831168;2676.0;0.9653679653679653;37.04900000000001;0.013365440115440119
1927;831.541;0.32494763579523256;1626.0;0.6354044548651817;262.767;0.10268347010550996
1928;2304.4750000000004;0.735079744816587;1372.0;0.4376395534290271;1089.4299999999998;0.34750558213716104
1929;1990.712;0.7430802538260545;0.0;0.0;1990.712;0.7430802538260545
1930;2284.3509999999997;0.7039602465331278;2900.0;0.8936825885978429;125.44699999999999;0.03865855161787365
1931;1452.92;0.48157772621809747;1352.0;0.4481272787537289;628.501;0.20831985415976134
1932;2191.505;0.7376321104005386;2779.0;0.9353752945136318;79.07600000000001;0.02661595422416695
1933;1254.335;0.7588233514821536;1630.0;0.9860859044162129;7.242999999999999;0.004381730187537809
1934;1985.5320000000002;0.7523804471390679;2601.0;0.9856006062902615;9.576;0.0036286472148541115
1935;1106.111;0.36457185234014505;0.0;0.0;1106.111;0.36457185234014505
1936;1304.7069999999999;0.7697386430678466;1641.0;0.968141592920354;15.931000000000001;0.00939882005899705
1937;2062.466;0.6467438068359987;0.0;0.0;2062.466;0.6467438068359987
1938;1750.0960000000002;0.5555860317460318;1877.0;0.5958730158730159;473.307;0.1502561904761905
1939;732.5029999999999;0.7436578680203045;980.0;0.9949238578680203;1.0070000000000001;0.0010223350253807109
1940;2123.5969999999998;0.7092842351369405;334.0;0.11155644622578491;1885.808;0.6298623914495658
1941;1379.7640000000001;0.45060875244937953;2432.0;0.7942521227955585;165.135;0.05393043762246897
1942;2254.8289999999997;0.747622347480106;2922.0;0.9688328912466844;36.245;0.012017572944297082
1943;2516.882;0.7193146613318091;329.0;0.09402686481851957;2275.454;0.6503155187196342
1944;2324.074;0.7036251892219195;351.0;0.10626702997275204;2134.94;0.6463639115955192
1945;2413.506;0.7311438957891547;1896.0;0.5743714026052711;794.875;0.2407982429566798
1946;2015.21;0.6187319619281547;2038.0;0.6257291986490635;385.865;0.11847252072459319
1947;2011.4520000000002;0.7370655917918653;0.0;0.0;2011.4520000000002;0.7370655917918653
1948;2297.974;0.7276675110829639;2915.0;0.9230525649145028;96.544;0.03057124762507916
1949;1763.3690000000001;0.5760761189153871;1598.0;0.5220516171185887;638.6120000000001;0.2086285527605358
1950;2287.9170000000004;0.7118596764156815;2807.0;0.873366521468575;157.365;0.04896235220908526
1951;1211.5910000000001;0.7506759603469642;1594.0;0.9876084262701363;4.821;0.002986988847583643
1952;1721.438;0.7661050289274589;2221.0;0.9884290164663997;6.890000000000001;0.0030663106364040944
1953;2228.261;0.6475620459168846;287.0;0.08340598663179308;2064.0240000000003;0.5998326068003489
1954;1722.3180000000002;0.7468855160450998;1954.0;0.8473547267996531;142.00799999999998;0.061581960104076315
1955;1908.72;0.759236276849642;2472.0;0.9832935560859188;12.920000000000002;0.005139220365950677
1956;2227.312;0.6863827426810477;223.0;0.0687211093990755;2102.215;0.6478320493066256
1957;668.8350000000002;0.3217099567099568;1289.0;0.62000962000962;221.48100000000002;0.10653246753246755
1958;2296.355;0.7216703331238215;226.0;0.071024512884978;2178.3999999999996;0.6846008799497171
1959;1915.275;0.7464049103663289;2457.0;0.9575214341387374;53.519000000000005;0.02085697583787997
1960;1101.0210000000002;0.7444361054766736;1448.0;0.9790398918187965;9.403;0.0063576741041244085
1961;1408.2560000000003;0.45471617694543115;0.0;0.0;1408.2560000000003;0.45471617694543115
1962;2209.39;0.7120174025136964;2098.0;0.6761198839832421;458.552;0.14777699000966807
1963;2058.544;0.7130391409767924;938.0;0.32490474541046066;1282.8980000000001;0.44437062694838936
1964;1305.727;0.4313600925008259;611.0;0.20185001651800463;1034.181;0.34165213082259666
1965;506.84900000000005;0.28410818385650227;0.0;0.0;506.84900000000005;0.28410818385650227
1966;2216.806;0.7084710770214127;1276.0;0.40779801853627357;1114.605;0.3562176414189837
1967;2056.562;0.6736200458565346;0.0;0.0;2056.562;0.6736200458565346
1968;2316.5209999999997;0.749440634098997;2775.0;0.897767712714332;143.899;0.04655418958265933
1969;2248.679;0.7622640677966102;215.0;0.07288135593220339;2050.168;0.6949722033898306
1970;1918.4;0.7401234567901235;1806.0;0.6967592592592593;360.64700000000005;0.13913850308641978
1971;993.763;0.719075976845152;1347.0;0.9746743849493488;10.902000000000001;0.007888567293777135
1972;1949.926;0.6936769832799715;725.0;0.25791533262184274;1394.658;0.4961430096051227
1973;1603.98;0.7238176895306859;1828.0;0.8249097472924187;250.82899999999998;0.11318998194945848
1974;1654.5770000000002;0.6839921455146756;0.0;0.0;1654.5770000000002;0.6839921455146756
1975;2044.5480000000002;0.6576223866194919;2684.0;0.8633000964940495;146.359;0.047075908652299776
1976;557.376;0.7028701134930643;692.0;0.8726355611601513;38.326;0.048330390920554855
1977;1564.258;0.7279004187994417;1647.0;0.7664029781293625;288.892;0.13443089809213588
1978;1493.588;0.7730786749482401;1913.0;0.9901656314699793;5.918;0.0030631469979296067
1979;1829.458;0.6932391057218644;805.0;0.3050397877984085;1177.888;0.44633876468359224
1980;709.11;0.3040780445969125;0.0;0.0;709.11;0.3040780445969125
1981;1656.942;0.539369140625;107.0;0.034830729166666664;1614.107;0.5254254557291667
1982;1590.6240000000003;0.7524238410596028;2014.0;0.9526963103122044;31.561;0.014929517502365184
1983;1872.115;0.602159858475394;0.0;0.0;1872.115;0.602159858475394
1984;1893.074;0.5921407569596497;0.0;0.0;1893.074;0.5921407569596497
