PT_ID;VAR1;VAR2;VAR3;SECTION;TILE
40840500;0.333;1;0.0;LKO_CAN;40
40852342;1.0;1;0.0;LKO_CAN;40
40852344;0.879;1;0.0;LKO_CAN;40
40853333;1.0;1;0.0;LKO_CAN;40
40854327;1.0;1;0.0;LKO_CAN;40
40854328;0.43;1;0.0;LKO_CAN;40
40854365;0.498;1;0.0;LKO_CAN;40
40854367;0.631;1;0.0;LKO_CAN;40
40854368;0.637;1;0.0;LKO_CAN;40
40854369;0.711;1;0.0;LKO_CAN;40
40854371;0.396;1;0.0;LKO_CAN;40
40855379;1.0;1;0.0;LKO_CAN;40
40856378;1.0;1;0.0;LKO_CAN;40
40857318;0.337;1;0.0;LKO_CAN;40
40857320;0.549;1;0.0;LKO_CAN;40
40858388;0.81;1;0.0;LKO_CAN;40
40860502;0.136;0;0.136;LKO_CAN;40
40861390;1.0;1;0.0;LKO_CAN;40
40863392;0.626;1;0.0;LKO_CAN;40
40864394;1.0;1;0.0;LKO_CAN;40
40865302;0.363;1;0.0;LKO_CAN;40
40870298;1.0;1;0.0;LKO_CAN;40
40870299;0.606;1;0.0;LKO_CAN;40
40874296;1.0;1;0.0;LKO_CAN;40
40875296;0.611;1;0.0;LKO_CAN;40
40875502;1.0;1;0.0;LKO_CAN;40
40878296;1.0;1;0.0;LKO_CAN;40
40878473;0.136;0;0.136;LKO_CAN;40
40881465;0.333;0;0.333;LKO_CAN;40
40883295;0.821;1;0.0;LKO_CAN;40
40883296;0.584;1;0.0;LKO_CAN;40
40887295;0.681;1;0.0;LKO_CAN;40
40888295;0.368;1;0.0;LKO_CAN;40
40891419;0.333;1;0.0;LKO_CAN;40
40892294;0.608;1;0.0;LKO_CAN;40
40892418;0.845;1;0.0;LKO_CAN;40
40893421;0.152;0;0.152;LKO_CAN;40
40893422;0.679;1;0.0;LKO_CAN;40
40894422;0.161;0;0.161;LKO_CAN;40
40894458;0.272;1;0.0;LKO_CAN;40
40895457;0.333;0;0.333;LKO_CAN;40
40895458;0.333;0;0.333;LKO_CAN;40
40896447;0.183;1;0.0;LKO_CAN;40
40896456;0.333;0;0.333;LKO_CAN;40
40896457;0.333;0;0.333;LKO_CAN;40
40897446;0.286;1;0.0;LKO_CAN;40
40897455;0.333;1;0.0;LKO_CAN;40
40897456;0.231;0;0.231;LKO_CAN;40
40898454;0.333;1;0.0;LKO_CAN;40
40898455;0.333;0;0.333;LKO_CAN;40
40899422;0.235;1;0.0;LKO_CAN;40
40899454;0.333;1;0.0;LKO_CAN;40
40899455;0.333;0;0.333;LKO_CAN;40
40900420;0.299;1;0.0;LKO_CAN;40
40900421;1.0;1;0.0;LKO_CAN;40
40900422;0.333;1;0.0;LKO_CAN;40
40901414;0.527;1;0.0;LKO_CAN;40
40901422;0.333;1;0.0;LKO_CAN;40
40901444;0.203;1;0.0;LKO_CAN;40
40901453;0.333;0;0.333;LKO_CAN;40
40902453;0.333;0;0.333;LKO_CAN;40
40902459;0.192;0;0.192;LKO_CAN;40
40902460;0.333;1;0.0;LKO_CAN;40
40903443;0.333;1;0.0;LKO_CAN;40
40903453;0.333;0;0.333;LKO_CAN;40
40903454;0.184;1;0.0;LKO_CAN;40
40904441;0.175;0;0.175;LKO_CAN;40
40904453;0.333;0;0.333;LKO_CAN;40
40904454;0.333;0;0.333;LKO_CAN;40
40904461;0.323;0;0.323;LKO_CAN;40
40905419;0.112;1;0.0;LKO_CAN;40
40905453;0.255;0;0.255;LKO_CAN;40
40905454;0.257;0;0.257;LKO_CAN;40
40905461;0.273;0;0.273;LKO_CAN;40
40906458;0.249;0;0.249;LKO_CAN;40
40906459;0.204;0;0.204;LKO_CAN;40
40907454;0.333;0;0.333;LKO_CAN;40
40907456;0.122;0;0.122;LKO_CAN;40
40907457;0.252;0;0.252;LKO_CAN;40
40907459;0.25;0;0.25;LKO_CAN;40
40907460;0.315;0;0.315;LKO_CAN;40
40908440;0.123;0;0.123;LKO_CAN;40
40908454;0.128;0;0.128;LKO_CAN;40
40908455;0.333;0;0.333;LKO_CAN;40
40908459;0.254;0;0.254;LKO_CAN;40
40909441;1.0;1;0.0;LKO_CAN;40
40909455;0.117;0;0.117;LKO_CAN;40
40910441;0.333;1;0.0;LKO_CAN;40
40910442;0.264;1;0.0;LKO_CAN;40
40913445;0.25;1;0.0;LKO_CAN;40
40914440;1.0;1;0.0;LKO_CAN;40
40914444;0.592;1;0.0;LKO_CAN;40
40914445;0.343;1;0.0;LKO_CAN;40
40914450;1.0;1;0.0;LKO_CAN;40
40914451;0.333;1;0.0;LKO_CAN;40
40914472;0.171;1;0.0;LKO_CAN;40
40915444;1.0;1;0.0;LKO_CAN;40
