PT_ID;VAR1;VAR2;VAR3;SECTION;TILE
40844493;1.0;0;1.0;LKO_CAN;40
40845492;0.559;0;0.559;LKO_CAN;40
40847534;1.0;0;1.0;LKO_CAN;40
40851358;1.0;0;1.0;LKO_CAN;40
40852337;0.52;0;0.52;LKO_CAN;40
40852343;0.973;0;0.973;LKO_CAN;40
40852345;0.397;0;0.397;LKO_CAN;40
40852346;1.0;0;1.0;LKO_CAN;40
40852347;0.752;0;0.752;LKO_CAN;40
40852348;0.907;0;0.907;LKO_CAN;40
40853362;0.758;0;0.758;LKO_CAN;40
40854329;1.0;0;1.0;LKO_CAN;40
40854364;0.798;0;0.798;LKO_CAN;40
40854373;0.411;0;0.411;LKO_CAN;40
40854377;0.355;0;0.355;LKO_CAN;40
40855328;1.0;0;1.0;LKO_CAN;40
40855368;0.905;0;0.905;LKO_CAN;40
40855371;0.355;0;0.355;LKO_CAN;40
40856382;0.635;0;0.635;LKO_CAN;40
40856385;0.646;0;0.646;LKO_CAN;40
40857324;0.389;0;0.389;LKO_CAN;40
40857382;0.867;0;0.867;LKO_CAN;40
40857522;1.0;0;1.0;LKO_CAN;40
40858315;1.0;0;1.0;LKO_CAN;40
40858383;0.702;0;0.702;LKO_CAN;40
40858387;1.0;0;1.0;LKO_CAN;40
40859312;0.867;0;0.867;LKO_CAN;40
40859313;0.558;0;0.558;LKO_CAN;40
40859502;0.333;0;0.333;LKO_CAN;40
40860311;0.622;0;0.622;LKO_CAN;40
40860389;1.0;0;1.0;LKO_CAN;40
40860502;0.241;0;0.241;LKO_CAN;40
40861309;0.976;0;0.976;LKO_CAN;40
40861389;1.0;0;1.0;LKO_CAN;40
40861391;1.0;0;1.0;LKO_CAN;40
40864303;1.0;0;1.0;LKO_CAN;40
40864304;1.0;0;1.0;LKO_CAN;40
40864393;0.355;0;0.355;LKO_CAN;40
40866301;0.731;0;0.731;LKO_CAN;40
40866394;1.0;0;1.0;LKO_CAN;40
40866444;0.222;0;0.222;LKO_CAN;40
40866447;0.322;0;0.322;LKO_CAN;40
40867300;0.959;0;0.959;LKO_CAN;40
