PT_ID;VAR1_sum;VAR2_sum;VAR3_sum;VAR1_mean;VAR2_mean;VAR3_mean
45487492;17.677;15;5.452;0.8417619047619047;0.7142857142857143;0.25961904761904764
45514520;10.077;6;5.059;0.83975;0.5;0.42158333333333337
45514521;13.196;13;3.117;0.733111111111111;0.7222222222222222;0.17316666666666666
45514522;11.861;10;3.4610000000000003;0.7907333333333334;0.6666666666666666;0.23073333333333335
45514523;6.3740000000000006;7;0.0;0.9105714285714287;1.0;0.0
45515521;11.297;9;3.365;0.8069285714285714;0.6428571428571429;0.24035714285714288
45515522;14.338;13;3.8169999999999997;0.7965555555555555;0.7222222222222222;0.21205555555555555
45516510;2.2569999999999997;3;0.0;0.7523333333333332;1.0;0.0
45516521;17.464;18;2.908;0.7938181818181818;0.8181818181818182;0.13218181818181818
45516522;19.117;16;6.536;0.76468;0.64;0.26144
45517521;15.969999999999999;19;3.0;0.7259090909090908;0.8636363636363636;0.13636363636363635
45518521;13.194;15;2.0;0.7761176470588236;0.8823529411764706;0.11764705882352941
45520520;19.009;15;6.771;0.7920416666666666;0.625;0.282125
45521519;0.491;0;0.491;0.2455;0.0;0.2455
45521520;18.619;20;2.948;0.8095217391304348;0.8695652173913043;0.12817391304347825
45522519;2.28;2;1.6139999999999999;0.45599999999999996;0.4;0.3228
45523519;18.839;18;3.792;0.7535599999999999;0.72;0.15167999999999998
45524518;15.189;14;4.348;0.75945;0.7;0.21739999999999998
45525518;17.578;15;5.434;0.837047619047619;0.7142857142857143;0.25876190476190475
45526517;0.4;0;0.4;0.2;0.0;0.2
45526518;17.559;18;2.512;0.8361428571428572;0.8571428571428571;0.11961904761904762
45527517;4.1000000000000005;2;3.692;0.5125000000000001;0.25;0.4615
45528517;6.178;1;5.745;0.77225;0.125;0.718125
45532515;2.229;2;1.563;0.44580000000000003;0.4;0.3126
45533487;0.279;1;0.0;0.279;1.0;0.0
45535514;11.951;11;3.76;0.7469375;0.6875;0.235
45536486;3.729;5;0.0;0.7458;1.0;0.0
45537514;16.024;14;5.177;0.7283636363636364;0.6363636363636364;0.2353181818181818
45538513;17.490000000000002;14;5.571;0.8745;0.7;0.27854999999999996
45539512;0.311;0;0.311;0.311;0.0;0.311
45539513;19.963;18;5.186;0.79852;0.72;0.20743999999999999
45540512;3.0;2;1.0;1.0;0.6666666666666666;0.3333333333333333
45541486;0.168;0;0.168;0.168;0.0;0.168
45541512;16.801;15;4.423;0.84005;0.75;0.22115
45542511;0.666;2;0.0;0.333;1.0;0.0
45543511;2.0;0;2.0;1.0;0.0;1.0
45544511;10.93;8;3.3520000000000003;0.8407692307692307;0.6153846153846154;0.2578461538461539
45545511;16.278;13;3.873;0.9575294117647059;0.7647058823529411;0.22782352941176473
45546486;0.288;0;0.288;0.288;0.0;0.288
45555506;0.333;0;0.333;0.333;0.0;0.333
45558482;2.0;2;0.0;1.0;1.0;0.0
45558483;4.935;1;3.935;0.8224999999999999;0.16666666666666666;0.6558333333333334
45558506;3.643;2;1.916;0.91075;0.5;0.479
45559482;1.0;1;0.0;1.0;1.0;0.0
45559483;0.302;0;0.302;0.302;0.0;0.302
45560481;17.527;15;5.262;0.7966818181818183;0.6818181818181818;0.23918181818181816
45560482;0.531;1;0.0;0.531;1.0;0.0
45561481;2.633;3;0.0;0.8776666666666667;1.0;0.0
45561482;0.333;0;0.333;0.333;0.0;0.333
45562482;0.333;0;0.333;0.333;0.0;0.333
45562505;1.792;1;1.0;0.896;0.5;0.5
45563504;0.163;0;0.163;0.163;0.0;0.163
45564481;0.305;0;0.305;0.305;0.0;0.305
45565480;1.0;1;0.0;1.0;1.0;0.0
45566502;0.322;0;0.322;0.322;0.0;0.322
45567478;15.698;13;4.33;0.8721111111111112;0.7222222222222222;0.24055555555555555
45567479;2.8049999999999997;0;2.8049999999999997;0.7012499999999999;0.0;0.7012499999999999
45568479;0.333;0;0.333;0.333;0.0;0.333
45569477;11.039;9;2.917;0.9199166666666666;0.75;0.24308333333333332
45572476;2.0;2;0.0;1.0;1.0;0.0
45572477;0.333;0;0.333;0.333;0.0;0.333
45573477;0.164;0;0.164;0.164;0.0;0.164
45574475;12.118;10;3.5549999999999997;0.8078666666666667;0.6666666666666666;0.237
45574501;0.421;0;0.421;0.421;0.0;0.421
45575475;7.963;6;2.0;0.995375;0.75;0.25
45575476;0.333;0;0.333;0.333;0.0;0.333
45575501;2.0;1;1.0;1.0;0.5;0.5
45576474;18.171;14;6.018;0.8652857142857142;0.6666666666666666;0.2865714285714286
45576501;2.224;1;1.624;0.7413333333333334;0.3333333333333333;0.5413333333333333
45578473;2.0;2;0.0;1.0;1.0;0.0
45578474;1.0;0;1.0;1.0;0.0;1.0
45579500;0.263;0;0.263;0.263;0.0;0.263
45580472;7.021;7;1.0;0.877625;0.875;0.125
45580500;2.919;1;1.919;0.973;0.3333333333333333;0.6396666666666667
45581473;0.432;0;0.432;0.432;0.0;0.432
45581500;2.0;1;1.0;1.0;0.5;0.5
45582499;3.7720000000000002;1;2.7720000000000002;0.9430000000000001;0.25;0.6930000000000001
