YEAR;VAR1_sum;VAR2_sum;VAR3_sum
1926;79.22;133.0;0.8029999999999999
1927;47.013999999999996;20.0;42.498000000000005
1928;120.36099999999999;111.0;32.571
1929;105.866;0.0;105.866
1930;97.97500000000001;147.0;28.247
1931;58.062;43.0;44.678999999999995
1932;98.046;122.0;9.521
1933;56.071999999999996;70.0;0.0
1934;108.696;140.0;0.0
1935;54.75;0.0;54.75
1936;64.709;75.0;2.4669999999999996
1937;75.12200000000001;0.0;75.12200000000001
1938;63.70100000000001;64.0;39.977000000000004
1939;44.42;57.0;0.0
1940;84.49200000000002;4.0;83.77100000000002
1941;66.376;146.0;10.635
1942;106.814;154.0;0.374
1943;166.029;191.0;27.054
1944;127.658;179.0;21.533
1945;95.822;133.0;0.338
1946;66.093;62.0;45.169000000000004
1947;102.569;0.0;102.569
1948;84.13600000000001;111.0;35.392999999999994
1949;57.668000000000006;81.0;26.722
1950;89.606;124.0;32.903999999999996
1951;56.81;73.0;0.0
1952;96.772;124.0;0.0
1953;116.23100000000001;83.0;71.611
1954;82.93299999999999;114.0;2.952
1955;90.79100000000001;130.0;0.0
1956;84.678;4.0;83.648
1957;44.184999999999995;38.0;32.767999999999994
1958;86.458;98.0;40.028
1959;85.409;104.0;4.468999999999999
1960;64.233;81.0;0.0
1961;54.995999999999995;0.0;54.995999999999995
1962;96.31800000000001;103.0;46.187999999999995
1963;74.444;14.0;69.64699999999999
1964;55.760000000000005;20.0;50.986000000000004
1965;62.42400000000001;0.0;62.42400000000001
1966;74.845;38.0;56.772
1967;65.225;0.0;65.225
1968;126.75400000000002;122.0;40.306000000000004
1969;66.71199999999999;49.0;20.756999999999998
1970;97.81;86.0;21.766
1971;62.047000000000004;80.0;0.0
1972;83.328;72.0;33.022
1973;70.03399999999999;122.0;0.0
1974;64.2;0.0;64.2
1975;66.49800000000002;80.0;42.38
1976;59.47;75.0;0.0
1977;63.020999999999994;86.0;9.918
1978;58.116;75.0;0.0
1979;74.949;57.0;37.107
1980;42.584;0.0;42.584
1981;76.011;77.0;44.287000000000006
1982;92.31899999999999;112.0;0.626
1983;80.47300000000001;0.0;80.47300000000001
1984;70.54600000000002;0.0;70.54600000000002
1985;59.047;67.0;36.2
1986;97.611;125.0;0.0
1987;57.33200000000001;0.0;57.33200000000001
1988;57.208000000000006;0.0;57.208000000000006
1989;76.845;0.0;76.845
1990;80.269;63.0;42.274
1991;70.543;0.0;70.543
1992;69.71200000000002;44.0;55.182
1993;88.112;83.0;17.348999999999997
1994;36.156000000000006;47.0;0.0
1995;48.873000000000005;51.0;30.736
1996;49.572;0.0;49.572
1997;107.488;59.0;70.43799999999999
1998;49.854;61.0;0.0
1999;66.566;102.0;29.856000000000005
2000;115.37100000000001;143.0;37.471000000000004
2001;83.72899999999998;91.0;13.759999999999998
2002;59.16;0.0;59.16
2003;66.392;0.0;66.392
2004;89.043;156.0;21.616999999999997
2005;100.61699999999999;89.0;50.343
2006;60.256;51.0;44.743
2007;87.48;105.0;4.757
2008;59.563;74.0;0.0
2009;93.46100000000001;131.0;22.741
2010;76.028;0.0;76.028
2011;56.940999999999995;0.0;56.940999999999995
2012;50.64;63.0;30.232
2013;59.212;93.0;23.054000000000002
2014;55.067;68.0;0.0
2015;59.378;30.0;49.909000000000006
2016;77.82600000000001;133.0;23.482
