PT_ID;VAR1;VAR2;VAR3
41000398;1.0;1;0.0
41001162;0.706;1;0.0
41001166;0.397;1;0.0
41005395;0.766;1;0.0
41006395;0.69;1;0.0
41008160;1.0;1;0.0
41009155;1.0;1;0.0
41012153;0.539;1;0.0
41013174;1.0;1;0.0
41014152;0.598;1;0.0
41020148;0.695;1;0.0
41021148;0.375;1;0.0
41024173;0.79;1;0.0
41025147;0.483;1;0.0
41027387;0.489;1;0.0
41029151;1.0;1;0.0
41030151;0.617;1;0.0
41030384;0.45;1;0.0
41031151;0.494;1;0.0
41031177;0.585;1;0.0
41033151;0.55;1;0.0
41033178;0.427;1;0.0
41034151;0.795;1;0.0
41039180;0.667;1;0.0
41041149;0.892;1;0.0
41044182;0.34;1;0.0
41045148;0.661;1;0.0
41045182;0.767;1;0.0
41047183;0.918;1;0.0
41052147;0.409;1;0.0
41052366;0.422;1;0.0
41055151;0.934;1;0.0
41055186;1.0;1;0.0
41057187;0.697;1;0.0
41059187;0.774;1;0.0
41061146;0.833;1;0.0
41062156;1.0;1;0.0
41063074;0.382;1;0.0
41063357;0.935;1;0.0
41064075;0.47;1;0.0
41064356;0.64;1;0.0
41065076;1.0;1;0.0
41066155;0.561;1;0.0
41066192;0.526;1;0.0
41067078;1.0;1;0.0
41068141;1.0;1;0.0
41069163;0.799;1;0.0
41070194;0.593;1;0.0
41070195;0.646;1;0.0
41071139;1.0;1;0.0
41071160;0.82;1;0.0
41071193;0.884;1;0.0
41071194;0.705;1;0.0
41072166;0.46;1;0.0
41073138;1.0;1;0.0
41073162;1.0;1;0.0
41074163;0.511;1;0.0
41075136;0.958;1;0.0
41077091;0.746;1;0.0
41077097;0.498;1;0.0
41077134;0.976;1;0.0
41079347;0.479;1;0.0
41080133;1.0;1;0.0
41081096;0.901;1;0.0
41085171;0.474;1;0.0
41085226;1.0;1;0.0
41087362;0.918;1;0.0
41088131;1.0;1;0.0
41088190;0.894;1;0.0
41090172;0.984;1;0.0
41090347;0.563;1;0.0
41091198;0.668;1;0.0
41093132;0.86;1;0.0
41093210;0.834;1;0.0
41094132;0.792;1;0.0
41094197;1.0;1;0.0
41094368;0.981;1;0.0
41095174;1.0;1;0.0
41095175;0.754;1;0.0
41095197;0.72;1;0.0
41096174;0.987;1;0.0
41096344;0.57;1;0.0
41097106;0.361;1;0.0
41097134;1.0;1;0.0
41097175;0.845;1;0.0
41097196;1.0;1;0.0
41098134;1.0;1;0.0
41098176;0.859;1;0.0
41098196;1.0;1;0.0
41099134;1.0;1;0.0
41099196;0.64;1;0.0
41101135;1.0;1;0.0
41101176;0.438;1;0.0
41101187;0.705;1;0.0
41101192;0.365;1;0.0
41102108;0.342;1;0.0
41103108;0.982;1;0.0
41103136;0.903;1;0.0
41103194;0.437;1;0.0
41103195;1.0;1;0.0
41104136;1.0;1;0.0
41104186;0.66;1;0.0
41104197;0.912;1;0.0
41105108;0.526;1;0.0
41105137;1.0;1;0.0
41105197;0.354;1;0.0
41105198;0.648;1;0.0
41105199;1.0;1;0.0
41105202;1.0;1;0.0
41106109;0.606;1;0.0
41107183;0.833;1;0.0
41108111;0.812;1;0.0
41108178;1.0;1;0.0
41108179;0.74;1;0.0
41108251;1.0;1;0.0
41109339;0.567;1;0.0
41110184;0.388;1;0.0
41110185;0.345;1;0.0
41110190;0.372;1;0.0
41111190;0.735;1;0.0
41113115;1.0;1;0.0
41113208;1.0;1;0.0
41114189;0.393;1;0.0
41117137;1.0;1;0.0
41117197;0.47;1;0.0
41117207;0.717;1;0.0
41118136;1.0;1;0.0
41118137;1.0;1;0.0
41119136;1.0;1;0.0
41119137;1.0;1;0.0
41120120;1.0;1;0.0
41120137;1.0;1;0.0
41120179;0.873;1;0.0
41121137;1.0;1;0.0
41122178;1.0;1;0.0
41123195;0.569;1;0.0
41126124;1.0;1;0.0
41127124;1.0;1;0.0
41127125;0.657;1;0.0
41127126;0.58;1;0.0
41128126;0.854;1;0.0
41128127;0.348;1;0.0
41129205;0.359;1;0.0
41130144;0.457;1;0.0
41131145;0.736;1;0.0
41132131;0.422;1;0.0
41132133;0.769;1;0.0
41132147;0.568;1;0.0
41132205;0.597;1;0.0
41133149;1.0;1;0.0
41133173;1.0;1;0.0
41133205;0.708;1;0.0
41134136;0.436;1;0.0
41134147;0.529;1;0.0
41135149;0.486;1;0.0
41135172;1.0;1;0.0
41136137;0.521;1;0.0
41136138;0.652;1;0.0
41136172;0.382;1;0.0
41136191;0.499;1;0.0
41137137;0.908;1;0.0
41137138;0.881;1;0.0
41137147;0.612;1;0.0
41137172;0.569;1;0.0
41137182;0.454;1;0.0
41138175;0.346;1;0.0
41138176;0.381;1;0.0
41139148;0.668;1;0.0
41139150;1.0;1;0.0
41139173;0.509;1;0.0
41140174;0.475;1;0.0
41140175;0.578;1;0.0
