PT_ID;TILE;SECTION;VAR1_sum;VAR2_sum;VAR3_sum;VAR1_mean;VAR2_mean;VAR3_mean
40854377;40;LKO_CAN;13.759;8;7.667;0.6254090909090909;0.36363636363636365;0.3485
40854525;40;LKO_CAN;0.187;0;0.187;0.187;0.0;0.187
40855325;40;LKO_CAN;5.893;1;5.5600000000000005;0.3466470588235294;0.058823529411764705;0.3270588235294118
40855326;40;LKO_CAN;3.087;1;2.754;0.2205;0.07142857142857142;0.1967142857142857
40855327;40;LKO_CAN;0.502;0;0.502;0.251;0.0;0.251
40855328;40;LKO_CAN;21.276;11;12.532;0.85104;0.44;0.50128
40855329;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40855330;40;LKO_CAN;3.467;1;3.134;0.2166875;0.0625;0.195875
40855331;40;LKO_CAN;9.07;4;7.816;0.4122727272727273;0.18181818181818182;0.35527272727272724
40855332;40;LKO_CAN;0.314;0;0.314;0.314;0.0;0.314
40855333;40;LKO_CAN;0.455;0;0.455;0.2275;0.0;0.2275
40855334;40;LKO_CAN;0.287;0;0.287;0.287;0.0;0.287
40855335;40;LKO_CAN;0.133;0;0.133;0.133;0.0;0.133
40855364;40;LKO_CAN;7.853000000000001;5;6.223;0.31412;0.2;0.24892
40855367;40;LKO_CAN;0.233;0;0.233;0.233;0.0;0.233
40855368;40;LKO_CAN;21.570999999999998;10;13.475;0.8296538461538461;0.38461538461538464;0.5182692307692307
40855369;40;LKO_CAN;6.27;2;5.656000000000001;0.36882352941176466;0.11764705882352941;0.3327058823529412
40855370;40;LKO_CAN;0.47;0;0.47;0.235;0.0;0.235
40855371;40;LKO_CAN;9.275;8;6.363;0.4215909090909091;0.36363636363636365;0.2892272727272727
40855372;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40855373;40;LKO_CAN;1.55;0;1.55;0.19375;0.0;0.19375
40855374;40;LKO_CAN;0.821;0;0.821;0.20525;0.0;0.20525
40855375;40;LKO_CAN;3.603;1;3.27;0.21194117647058824;0.058823529411764705;0.1923529411764706
40855376;40;LKO_CAN;3.815;1;3.482;0.22441176470588234;0.058823529411764705;0.2048235294117647
40855377;40;LKO_CAN;0.276;0;0.276;0.276;0.0;0.276
40855379;40;LKO_CAN;16.276;16;2.752;0.8566315789473684;0.8421052631578947;0.14484210526315788
40855380;40;LKO_CAN;0.145;0;0.145;0.145;0.0;0.145
40855524;40;LKO_CAN;10.665000000000001;2;9.999;0.7617857142857144;0.14285714285714285;0.7142142857142858
40856323;40;LKO_CAN;16.622;15;5.671;0.7226956521739131;0.6521739130434783;0.24656521739130435
40856324;40;LKO_CAN;13.014000000000001;9;9.202;0.5005384615384616;0.34615384615384615;0.3539230769230769
40856325;40;LKO_CAN;0.329;0;0.329;0.329;0.0;0.329
40856326;40;LKO_CAN;0.451;0;0.451;0.2255;0.0;0.2255
40856327;40;LKO_CAN;0.569;0;0.569;0.18966666666666665;0.0;0.18966666666666665
40856328;40;LKO_CAN;2.565;1;2.232;0.21375;0.08333333333333333;0.18600000000000003
40856329;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40856330;40;LKO_CAN;0.676;0;0.676;0.22533333333333336;0.0;0.22533333333333336
40856331;40;LKO_CAN;0.607;0;0.607;0.20233333333333334;0.0;0.20233333333333334
40856332;40;LKO_CAN;0.194;0;0.194;0.194;0.0;0.194
40856365;40;LKO_CAN;6.718;5;5.104;0.3951764705882353;0.29411764705882354;0.30023529411764704
40856366;40;LKO_CAN;0.878;0;0.878;0.2195;0.0;0.2195
40856367;40;LKO_CAN;0.55;0;0.55;0.275;0.0;0.275
40856368;40;LKO_CAN;0.6140000000000001;0;0.6140000000000001;0.2046666666666667;0.0;0.2046666666666667
40856369;40;LKO_CAN;1.95;0;1.95;0.24375;0.0;0.24375
40856370;40;LKO_CAN;0.649;0;0.649;0.21633333333333335;0.0;0.21633333333333335
40856371;40;LKO_CAN;0.653;0;0.653;0.21766666666666667;0.0;0.21766666666666667
40856373;40;LKO_CAN;0.118;0;0.118;0.118;0.0;0.118
40856374;40;LKO_CAN;0.118;0;0.118;0.118;0.0;0.118
40856375;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40856376;40;LKO_CAN;0.246;0;0.246;0.246;0.0;0.246
40856377;40;LKO_CAN;0.304;0;0.304;0.304;0.0;0.304
40856378;40;LKO_CAN;17.382;16;3.94;0.8277142857142857;0.7619047619047619;0.18761904761904763
40856382;40;LKO_CAN;22.83;13;13.49;0.7364516129032258;0.41935483870967744;0.43516129032258066
40856385;40;LKO_CAN;20.556;13;13.544;0.6630967741935484;0.41935483870967744;0.43690322580645163
40856485;40;LKO_CAN;0.321;0;0.321;0.321;0.0;0.321
40856509;40;LKO_CAN;0.664;1;0.0;0.664;1.0;0.0
40856523;40;LKO_CAN;22.566;4;20.065;0.8059285714285714;0.14285714285714285;0.7166071428571429
40857318;40;LKO_CAN;13.184000000000001;10;4.838;0.8240000000000001;0.625;0.302375
40857319;40;LKO_CAN;15.311;5;12.343;0.61244;0.2;0.49372
40857320;40;LKO_CAN;16.317;14;5.268;0.777;0.6666666666666666;0.25085714285714283
40857322;40;LKO_CAN;13.224;7;9.523;0.551;0.2916666666666667;0.39679166666666665
40857323;40;LKO_CAN;5.0;5;0.0;1.0;1.0;0.0
40857324;40;LKO_CAN;14.091000000000001;8;8.724;0.6405000000000001;0.36363636363636365;0.39654545454545453
40857325;40;LKO_CAN;0.147;0;0.147;0.147;0.0;0.147
40857382;40;LKO_CAN;21.556;10;13.375;0.8290769230769232;0.38461538461538464;0.5144230769230769
40857384;40;LKO_CAN;5.447;5;3.938;0.24759090909090908;0.22727272727272727;0.17900000000000002
40857385;40;LKO_CAN;7.386;7;5.508;0.30775;0.2916666666666667;0.2295
40857386;40;LKO_CAN;5.057;3;4.111;0.28094444444444444;0.16666666666666666;0.22838888888888886
40857522;40;LKO_CAN;38.516;5;35.504;0.8373043478260869;0.10869565217391304;0.7718260869565217
40858315;40;LKO_CAN;20.026;13;8.088000000000001;0.8344166666666667;0.5416666666666666;0.337
40858316;40;LKO_CAN;12.956;8;8.58;0.51824;0.32;0.3432
40858317;40;LKO_CAN;10.719;4;9.48;0.4872272727272727;0.18181818181818182;0.4309090909090909
40858318;40;LKO_CAN;8.686;4;7.448;0.3948181818181818;0.18181818181818182;0.33854545454545454
40858319;40;LKO_CAN;5.298;2;4.679;0.3116470588235294;0.11764705882352941;0.2752352941176471
40858320;40;LKO_CAN;0.19;0;0.19;0.19;0.0;0.19
40858321;40;LKO_CAN;13.457;9;8.189;0.5850869565217391;0.391304347826087;0.3560434782608696
40858322;40;LKO_CAN;4.294;1;3.961;0.2525882352941176;0.058823529411764705;0.23299999999999998
40858323;40;LKO_CAN;4.446;2;3.941;0.247;0.1111111111111111;0.21894444444444444
40858324;40;LKO_CAN;0.314;0;0.314;0.314;0.0;0.314
40858383;40;LKO_CAN;21.612000000000002;14;12.328;0.7204;0.4666666666666667;0.4109333333333333
40858384;40;LKO_CAN;12.856;5;9.909;0.5589565217391305;0.21739130434782608;0.43082608695652175
40858385;40;LKO_CAN;0.52;0;0.52;0.17333333333333334;0.0;0.17333333333333334
40858386;40;LKO_CAN;0.508;0;0.508;0.254;0.0;0.254
40858387;40;LKO_CAN;19.5;13;7.632;0.8478260869565217;0.5652173913043478;0.3318260869565217
40858388;40;LKO_CAN;17.405;15;6.657;0.7252083333333333;0.625;0.277375
40858507;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40858508;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40858520;40;LKO_CAN;7.72;1;6.807;0.772;0.1;0.6807000000000001
40859312;40;LKO_CAN;21.661;10;13.433;0.8331153846153847;0.38461538461538464;0.5166538461538461
40859313;40;LKO_CAN;20.335;12;12.163;0.7262500000000001;0.42857142857142855;0.43439285714285714
40859314;40;LKO_CAN;13.950000000000001;8;9.603;0.558;0.32;0.38412
40859315;40;LKO_CAN;0.46;0;0.46;0.23;0.0;0.23
40859316;40;LKO_CAN;13.176;7;9.452;0.52704;0.28;0.37807999999999997
40859317;40;LKO_CAN;0.524;0;0.524;0.262;0.0;0.262
40859318;40;LKO_CAN;2.287;1;1.954;0.19058333333333333;0.08333333333333333;0.16283333333333333
40859319;40;LKO_CAN;1.603;0;1.603;0.200375;0.0;0.200375
40859320;40;LKO_CAN;0.532;0;0.532;0.17733333333333334;0.0;0.17733333333333334
40859321;40;LKO_CAN;0.446;0;0.446;0.223;0.0;0.223
40859363;40;LKO_CAN;0.858;0;0.858;0.858;0.0;0.858
40859387;40;LKO_CAN;0.258;0;0.258;0.258;0.0;0.258
40859388;40;LKO_CAN;15.065;14;4.429;0.75325;0.7;0.22145
40859389;40;LKO_CAN;10.736;13;1.0;0.7668571428571429;0.9285714285714286;0.07142857142857142
40859481;40;LKO_CAN;0.136;0;0.136;0.136;0.0;0.136
40859502;40;LKO_CAN;17.54;0;17.54;0.3248148148148148;0.0;0.3248148148148148
40860309;40;LKO_CAN;0.44;1;0.0;0.44;1.0;0.0
40860310;40;LKO_CAN;11.811;8;4.774;0.8436428571428571;0.5714285714285714;0.341
40860311;40;LKO_CAN;21.086;12;13.477;0.7028666666666666;0.4;0.4492333333333333
40860312;40;LKO_CAN;5.421;2;4.923;0.3011666666666667;0.1111111111111111;0.2735
40860313;40;LKO_CAN;5.023;2;4.525;0.27905555555555556;0.1111111111111111;0.2513888888888889
40860314;40;LKO_CAN;0.17;0;0.17;0.17;0.0;0.17
40860388;40;LKO_CAN;4.724;1;4.391;0.2624444444444445;0.05555555555555555;0.24394444444444444
40860389;40;LKO_CAN;20.946;10;12.512;0.87275;0.4166666666666667;0.5213333333333333
40860390;40;LKO_CAN;5.7490000000000006;8;0.695;0.6387777777777779;0.8888888888888888;0.07722222222222222
40860474;40;LKO_CAN;4.436;3;3.729;0.26094117647058823;0.17647058823529413;0.21935294117647058
40860479;40;LKO_CAN;0.16;0;0.16;0.16;0.0;0.16
40860495;40;LKO_CAN;0.277;0;0.277;0.277;0.0;0.277
40860502;40;LKO_CAN;14.393;0;14.393;0.21166176470588235;0.0;0.21166176470588235
40861307;40;LKO_CAN;16.501;9;10.43;0.6600400000000001;0.36;0.4172
40861308;40;LKO_CAN;12.626;5;10.423;0.5260833333333333;0.20833333333333334;0.4342916666666667
40861309;40;LKO_CAN;21.643;11;12.89;0.8324230769230769;0.4230769230769231;0.4957692307692308
40861311;40;LKO_CAN;7.953;4;6.691;0.3457826086956522;0.17391304347826086;0.29091304347826086
40861388;40;LKO_CAN;0.41400000000000003;0;0.41400000000000003;0.20700000000000002;0.0;0.20700000000000002
40861389;40;LKO_CAN;21.408;11;11.882;0.8563200000000001;0.44;0.47528
40861390;40;LKO_CAN;13.434;11;2.952;0.9595714285714285;0.7857142857142857;0.21085714285714285
40861391;40;LKO_CAN;20.908;10;12.511;0.8711666666666668;0.4166666666666667;0.5212916666666666
40861477;40;LKO_CAN;0.122;0;0.122;0.122;0.0;0.122
40861496;40;LKO_CAN;0.2;0;0.2;0.2;0.0;0.2
40861517;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40862306;40;LKO_CAN;7.365;2;6.7620000000000005;0.4603125;0.125;0.42262500000000003
40862307;40;LKO_CAN;0.265;0;0.265;0.265;0.0;0.265
40862389;40;LKO_CAN;0.577;0;0.577;0.19233333333333333;0.0;0.19233333333333333
40862390;40;LKO_CAN;0.606;0;0.606;0.20199999999999999;0.0;0.20199999999999999
40862391;40;LKO_CAN;12.249;7;8.968;0.47111538461538466;0.2692307692307692;0.34492307692307694
40862474;40;LKO_CAN;0.333;1;0.0;0.333;1.0;0.0
40863305;40;LKO_CAN;13.620000000000001;12;4.456;0.7566666666666667;0.6666666666666666;0.24755555555555558
40863306;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40863390;40;LKO_CAN;0.222;0;0.222;0.222;0.0;0.222
40863391;40;LKO_CAN;11.399000000000001;5;9.068;0.45596000000000003;0.2;0.36272
40863392;40;LKO_CAN;16.946;13;6.3149999999999995;0.7702727272727273;0.5909090909090909;0.28704545454545455
40863393;40;LKO_CAN;4.9830000000000005;3;4.05;0.2768333333333334;0.16666666666666666;0.22499999999999998
40863461;40;LKO_CAN;6.186999999999999;7;0.453;0.7733749999999999;0.875;0.056625
40863471;40;LKO_CAN;0.229;0;0.229;0.229;0.0;0.229
40863473;40;LKO_CAN;0.322;0;0.322;0.322;0.0;0.322
40863493;40;LKO_CAN;0.56;1;0.0;0.56;1.0;0.0
40864303;40;LKO_CAN;19.066;14;6.366;0.8289565217391304;0.6086956521739131;0.27678260869565213
40864304;40;LKO_CAN;21.338;10;12.876;0.8535200000000001;0.4;0.5150399999999999
40864391;40;LKO_CAN;0.235;0;0.235;0.235;0.0;0.235
40864392;40;LKO_CAN;0.482;0;0.482;0.241;0.0;0.241
40864393;40;LKO_CAN;15.042;8;8.948;0.6837272727272727;0.36363636363636365;0.40672727272727277
40864394;40;LKO_CAN;17.238;16;3.553;0.8208571428571428;0.7619047619047619;0.1691904761904762
40865301;40;LKO_CAN;20.419;6;14.996;0.7853461538461539;0.23076923076923078;0.5767692307692308
40865302;40;LKO_CAN;13.255;11;3.942;0.8284375;0.6875;0.246375
40865392;40;LKO_CAN;0.303;0;0.303;0.303;0.0;0.303
40865393;40;LKO_CAN;0.651;0;0.651;0.217;0.0;0.217
40865394;40;LKO_CAN;12.659;6;10.2;0.4868846153846154;0.23076923076923078;0.3923076923076923
40865395;40;LKO_CAN;2.208;0;2.208;0.18400000000000002;0.0;0.18400000000000002
40865493;40;LKO_CAN;2.6020000000000003;1;2.29;0.32525000000000004;0.125;0.28625
40865494;40;LKO_CAN;0.114;0;0.114;0.114;0.0;0.114
40865499;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40866301;40;LKO_CAN;21.966;13;12.478;0.757448275862069;0.4482758620689655;0.4302758620689655
40866302;40;LKO_CAN;8.796;3;7.839;0.48866666666666664;0.16666666666666666;0.4355
40866394;40;LKO_CAN;21.049;12;11.32;0.8095769230769231;0.46153846153846156;0.43538461538461537
40866395;40;LKO_CAN;0.168;0;0.168;0.168;0.0;0.168
40866438;40;LKO_CAN;3.1639999999999997;5;0.0;0.6327999999999999;1.0;0.0
40866444;40;LKO_CAN;11.999;0;11.999;0.23075;0.0;0.23075
40866447;40;LKO_CAN;9.022;1;8.9;0.2733939393939394;0.030303030303030304;0.2696969696969697
40866494;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40866510;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40867300;40;LKO_CAN;19.124;16;5.365;0.76496;0.64;0.2146
40867301;40;LKO_CAN;11.974;5;9.645;0.47896;0.2;0.3858
40867394;40;LKO_CAN;0.589;0;0.589;0.19633333333333333;0.0;0.19633333333333333
40867395;40;LKO_CAN;11.647;4;10.435;0.46588;0.16;0.4174
40867421;40;LKO_CAN;1.314;2;0.0;0.657;1.0;0.0
40867436;40;LKO_CAN;3.9130000000000003;4;0.0;0.9782500000000001;1.0;0.0
40867493;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40867494;40;LKO_CAN;0.333;0;0.333;0.333;0.0;0.333
40867509;40;LKO_CAN;0.198;0;0.198;0.198;0.0;0.198
40867510;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40868300;40;LKO_CAN;14.92;14;4.4430000000000005;0.746;0.7;0.22215000000000001
40868301;40;LKO_CAN;12.408;5;10.09;0.47723076923076924;0.19230769230769232;0.3880769230769231
40868395;40;LKO_CAN;0.247;0;0.247;0.247;0.0;0.247
40868396;40;LKO_CAN;16.628;15;5.672;0.7229565217391304;0.6521739130434783;0.2466086956521739
40868397;40;LKO_CAN;21.437;10;13.311;0.8245;0.38461538461538464;0.5119615384615385
40868413;40;LKO_CAN;1.418;2;0.0;0.709;1.0;0.0
40868414;40;LKO_CAN;0.21;0;0.21;0.21;0.0;0.21
40868415;40;LKO_CAN;0.191;0;0.191;0.191;0.0;0.191
40868416;40;LKO_CAN;0.171;0;0.171;0.171;0.0;0.171
40868421;40;LKO_CAN;0.471;1;0.0;0.471;1.0;0.0
40868429;40;LKO_CAN;0.758;1;0.0;0.758;1.0;0.0
40868430;40;LKO_CAN;0.901;1;0.0;0.901;1.0;0.0
40868492;40;LKO_CAN;0.137;0;0.137;0.137;0.0;0.137
40868493;40;LKO_CAN;0.214;0;0.214;0.214;0.0;0.214
40869299;40;LKO_CAN;17.861;16;5.209;0.7765652173913044;0.6956521739130435;0.2264782608695652
40869300;40;LKO_CAN;11.14;4;9.909;0.5063636363636363;0.18181818181818182;0.4504090909090909
40869301;40;LKO_CAN;20.809;13;13.532;0.671258064516129;0.41935483870967744;0.43651612903225806
40869395;40;LKO_CAN;0.277;0;0.277;0.277;0.0;0.277
40869396;40;LKO_CAN;0.41400000000000003;0;0.41400000000000003;0.20700000000000002;0.0;0.20700000000000002
40869397;40;LKO_CAN;1.0;1;0.0;1.0;1.0;0.0
40870298;40;LKO_CAN;16.698999999999998;17;2.59;0.8349499999999999;0.85;0.1295
40870299;40;LKO_CAN;16.749;13;6.189;0.7613181818181818;0.5909090909090909;0.2813181818181818
40870300;40;LKO_CAN;0.958;0;0.958;0.2395;0.0;0.2395
40870352;40;LKO_CAN;0.263;0;0.263;0.263;0.0;0.263
40870396;40;LKO_CAN;3.7800000000000002;4;2.448;0.378;0.4;0.2448
40870397;40;LKO_CAN;1.7650000000000001;2;0.0;0.8825000000000001;1.0;0.0
40870408;40;LKO_CAN;0.288;0;0.288;0.288;0.0;0.288
40871298;40;LKO_CAN;20.346;13;8.615;0.84775;0.5416666666666666;0.3589583333333333
40871299;40;LKO_CAN;12.979000000000001;6;9.842;0.564304347826087;0.2608695652173913;0.42791304347826087
40871356;40;LKO_CAN;0.13;0;0.13;0.13;0.0;0.13
40871397;40;LKO_CAN;0.93;1;0.597;0.31;0.3333333333333333;0.19899999999999998
40871399;40;LKO_CAN;6.675;8;3.7520000000000002;0.3034090909090909;0.36363636363636365;0.17054545454545456
40871487;40;LKO_CAN;0.181;0;0.181;0.181;0.0;0.181
40872297;40;LKO_CAN;4.49;6;0.475;0.6414285714285715;0.8571428571428571;0.06785714285714285
40872298;40;LKO_CAN;22.382;13;13.627;0.7220000000000001;0.41935483870967744;0.43958064516129036
40872299;40;LKO_CAN;0.19;0;0.19;0.19;0.0;0.19
40872399;40;LKO_CAN;6.759;6;3.893;0.56325;0.5;0.32441666666666663
40872400;40;LKO_CAN;20.069;11;11.914;0.8362083333333333;0.4583333333333333;0.4964166666666667
40872401;40;LKO_CAN;11.838000000000001;6;8.712;0.5146956521739131;0.2608695652173913;0.37878260869565217
40872402;40;LKO_CAN;11.935;5;7.891;0.8525;0.35714285714285715;0.5636428571428571
40872403;40;LKO_CAN;3.447;5;0.666;0.49242857142857144;0.7142857142857143;0.09514285714285715
40872404;40;LKO_CAN;3.301;4;0.635;0.5501666666666667;0.6666666666666666;0.10583333333333333
40873297;40;LKO_CAN;11.14;3;9.55;0.6188888888888889;0.16666666666666666;0.5305555555555556
40873298;40;LKO_CAN;0.197;0;0.197;0.197;0.0;0.197
40873413;40;LKO_CAN;0.165;0;0.165;0.165;0.0;0.165
