YEAR;VAR1_sum;VAR2_sum;VAR3_sum
1926;80.28899999999999;145.0;1.036
1927;45.51800000000001;20.0;41.594
1928;127.20800000000001;109.0;34.449
1929;104.62199999999999;0.0;104.62199999999999
1930;92.24200000000002;136.0;29.659
1931;49.82;12.0;47.991
1932;119.958;169.0;15.193
1933;56.071999999999996;70.0;0.0
1934;124.667;163.0;0.0
1935;50.211000000000006;0.0;50.211000000000006
1936;78.395;101.0;0.0
1937;76.763;0.0;76.763
1938;57.06;48.0;41.10799999999999
1939;47.995999999999995;60.0;0.0
1940;111.762;34.0;96.457
1941;56.806;112.0;13.53
1942;130.72500000000002;202.0;0.854
1943;166.848;180.0;33.21
1944;120.74100000000001;161.0;23.965000000000003
1945;112.325;148.0;5.465
1946;59.405;41.0;47.69300000000001
1947;99.96199999999999;0.0;99.96199999999999
1948;72.50900000000001;85.0;38.751999999999995
1949;58.471;70.0;32.28999999999999
1950;81.915;101.0;36.513
1951;49.593999999999994;64.0;0.0
1952;99.125;122.0;0.0
1953;101.08000000000001;56.0;78.887
1954;82.77000000000001;121.0;0.0
1955;76.24899999999998;106.0;0.0
1956;73.748;0.0;73.748
1957;41.293000000000006;21.0;36.486000000000004
1958;96.044;0.0;96.044
1959;83.225;100.0;9.93
1960;60.465;74.0;0.0
1961;52.755;0.0;52.755
1962;77.322;67.0;50.617000000000004
1963;99.34300000000002;15.0;95.06200000000001
1964;50.239999999999995;2.0;50.01
1965;67.339;0.0;67.339
1966;73.283;25.0;61.10900000000001
1967;58.022000000000006;0.0;58.022000000000006
1968;113.012;97.0;45.881
1969;64.025;80.0;0.0
1970;98.878;99.0;10.762
1971;59.484;74.0;0.0
1972;80.031;106.0;12.260000000000002
1973;71.65;122.0;1.544
1974;64.578;2.0;63.781000000000006
1975;64.39500000000001;70.0;43.78
1976;60.169;79.0;0.0
1977;72.941;92.0;29.897999999999996
1978;59.620000000000005;77.0;0.0
1979;72.00800000000001;100.0;6.304
1980;39.501000000000005;0.0;39.501000000000005
1981;71.154;70.0;45.418000000000006
1982;79.098;101.0;0.0
1983;81.59800000000001;0.0;81.59800000000001
1984;68.536;0.0;68.536
1985;56.059;56.0;37.751999999999995
1986;96.71;123.0;0.0
1987;51.872;0.0;51.872
1988;49.48100000000001;0.0;49.48100000000001
1989;66.577;0.0;66.577
1990;129.089;127.0;43.984
1991;68.31700000000001;0.0;68.31700000000001
1992;61.61200000000001;23.0;55.298
1993;90.83800000000001;117.0;1.6640000000000001
1994;28.808999999999997;38.0;0.0
1995;46.21900000000001;35.0;34.765
1996;53.388000000000005;0.0;53.388000000000005
1997;106.132;50.0;73.055
1998;45.907;58.0;0.0
1999;57.82300000000001;75.0;31.633000000000003
2000;97.923;119.0;25.022
2001;85.197;105.0;5.106
2002;51.581;0.0;51.581
2003;56.455;0.0;56.455
2004;84.70200000000001;151.0;22.161
2005;91.50900000000001;66.0;57.164
2006;59.944;46.0;45.993
2007;82.23;112.0;0.0
2008;56.709;72.0;0.0
2009;85.96300000000001;132.0;24.17
2010;72.00900000000001;0.0;72.00900000000001
2011;51.924;0.0;51.924
2012;46.753;39.0;34.361000000000004
2013;58.67;81.0;28.724999999999998
2014;58.721999999999994;72.0;0.0
2015;51.486000000000004;6.0;50.271
2016;74.33700000000002;122.0;25.345
