PT_ID;VAR1_sum;VAR2_sum;VAR3_sum;VAR1_mean;VAR2_mean;VAR3_mean
45000547;1.42;4;0.333;0.284;0.8;0.0666
45000548;9.939;11;1.0;0.82825;0.9166666666666666;0.08333333333333333
45000549;4.7;7;0.0;0.6714285714285715;1.0;0.0
45001548;11.359;11;1.0;0.9465833333333333;0.9166666666666666;0.08333333333333333
45001549;4.57;7;0.0;0.6528571428571429;1.0;0.0
45002517;1.0;1;0.0;1.0;1.0;0.0
45002546;0.333;0;0.333;0.333;0.0;0.333
45002548;10.205;10;1.0;0.9277272727272727;0.9090909090909091;0.09090909090909091
45002549;9.0;9;0.0;1.0;1.0;0.0
45003548;3.3209999999999997;8;0.277;0.369;0.8888888888888888;0.03077777777777778
45003549;6.168;9;0.0;0.6853333333333333;1.0;0.0
45003550;1.929;2;0.0;0.9645;1.0;0.0
45004546;0.904;0;0.904;0.904;0.0;0.904
45004548;3.4659999999999997;9;0.175;0.34659999999999996;0.9;0.017499999999999998
45004549;0.973;1;0.0;0.973;1.0;0.0
45005548;2.723;3;0.0;0.9076666666666666;1.0;0.0
45006548;8.0;8;0.0;1.0;1.0;0.0
45007548;8.376;9;0.0;0.9306666666666666;1.0;0.0
45008548;3.974;6;0.0;0.6623333333333333;1.0;0.0
45010519;1.0;1;0.0;1.0;1.0;0.0
45011548;11.144;10;2.0;0.9286666666666666;0.8333333333333334;0.16666666666666666
45012548;5.0;5;0.0;1.0;1.0;0.0
45013520;1.411;3;0.0;0.4703333333333333;1.0;0.0
45014521;0.575;1;0.0;0.575;1.0;0.0
45014548;7.98;10;0.0;0.798;1.0;0.0
45015521;6.12;8;0.0;0.765;1.0;0.0
45016521;11.742;13;1.452;0.7828;0.8666666666666667;0.0968
45017521;22.558;17;11.052;0.6445142857142857;0.4857142857142857;0.31577142857142854
45018520;1.0;1;0.0;1.0;1.0;0.0
45018521;13.24;14;1.948;0.7788235294117647;0.8235294117647058;0.11458823529411764
45018522;3.554;0;3.554;0.25385714285714284;0.0;0.25385714285714284
45019521;0.731;1;0.0;0.731;1.0;0.0
45023522;7.471;18;3.083;0.241;0.5806451612903226;0.09945161290322581
45024522;10.038;15;5.75;0.2641578947368421;0.39473684210526316;0.1513157894736842
45024523;0.719;4;0.142;0.14379999999999998;0.8;0.028399999999999998
45032549;6.773;7;0.0;0.9675714285714285;1.0;0.0
45034524;19.418;3;18.645;0.33479310344827584;0.05172413793103448;0.3214655172413793
45034525;1.826;0;1.826;0.2028888888888889;0.0;0.2028888888888889
45034526;0.333;0;0.333;0.333;0.0;0.333
45035525;15.909;0;15.909;0.31818;0.0;0.31818
45035549;4.995;0;4.995;0.333;0.0;0.333
45036525;11.263;11;1.9260000000000002;0.8663846153846154;0.8461538461538461;0.14815384615384616
45036526;0.359;0;0.359;0.359;0.0;0.359
45038526;1.9980000000000002;0;1.9980000000000002;0.333;0.0;0.333
45043528;0.152;0;0.152;0.152;0.0;0.152
45044528;0.315;0;0.315;0.315;0.0;0.315
45051555;0.149;0;0.149;0.149;0.0;0.149
45054557;1.34;2;0.0;0.67;1.0;0.0
45057558;35.608;5;32.116;0.8478095238095238;0.11904761904761904;0.7646666666666666
45058558;8.693;1;7.888;0.6209285714285714;0.07142857142857142;0.5634285714285714
45058559;17.13;18;2.346;0.8157142857142856;0.8571428571428571;0.11171428571428572
45059559;1.437;2;0.0;0.7185;1.0;0.0
45060560;16.111;16;2.34;0.8479473684210527;0.8421052631578947;0.12315789473684209
45061534;0.898;0;0.898;0.12828571428571428;0.0;0.12828571428571428
45061560;9.2;0;9.2;0.20909090909090908;0.0;0.20909090909090908
45063535;6.308;11;3.9970000000000003;0.25232;0.44;0.15988000000000002
45064536;0.129;0;0.129;0.129;0.0;0.129
45064561;2.575;0;2.575;0.15147058823529413;0.0;0.15147058823529413
45065536;5.989;3;5.178;0.2603913043478261;0.13043478260869565;0.2251304347826087
45067586;12.278;12;0.679;0.9444615384615385;0.9230769230769231;0.05223076923076923
45068587;2.0;2;0.0;1.0;1.0;0.0
45070588;2.0;2;0.0;1.0;1.0;0.0
45071591;1.596;2;0.0;0.798;1.0;0.0
45072590;0.903;1;0.0;0.903;1.0;0.0
45072591;2.0;2;0.0;1.0;1.0;0.0
45072592;4.145;6;0.0;0.6908333333333333;1.0;0.0
45073589;1.359;2;0.0;0.6795;1.0;0.0
45073590;7.849;10;0.0;0.7849;1.0;0.0
45073591;1.6360000000000001;2;0.0;0.8180000000000001;1.0;0.0
45073592;9.908;10;0.0;0.9907999999999999;1.0;0.0
45074588;4.208;6;0.0;0.7013333333333334;1.0;0.0
45074590;12.802;13;1.0;0.9144285714285714;0.9285714285714286;0.07142857142857142
45074591;9.982;10;0.0;0.9982;1.0;0.0
45074592;11.141;12;0.0;0.9284166666666667;1.0;0.0
45075590;12.382;12;0.861;0.9524615384615385;0.9230769230769231;0.06623076923076923
45075591;12.2;14;1.419;0.7625;0.875;0.0886875
45076590;12.815;13;1.0;0.9153571428571429;0.9285714285714286;0.07142857142857142
45078592;11.841;14;1.146;0.7400625;0.875;0.071625
45079592;11.295;16;1.12;0.6275;0.8888888888888888;0.06222222222222223
45079593;12.085;12;0.52;0.9296153846153847;0.9230769230769231;0.04
45080593;9.872;10;0.0;0.9872;1.0;0.0
45081595;12.209;13;1.0;0.8720714285714285;0.9285714285714286;0.07142857142857142
45081596;14.087;15;2.7119999999999997;0.7826111111111111;0.8333333333333334;0.15066666666666664
45082593;11.457;13;1.9889999999999999;0.7638;0.8666666666666667;0.1326
45082594;14.831;18;1.9;0.7062380952380952;0.8571428571428571;0.09047619047619047
45082595;13.101;18;1.972;0.6238571428571429;0.8571428571428571;0.09390476190476191
45082596;14.927999999999999;15;1.771;0.8293333333333333;0.8333333333333334;0.09838888888888889
45082597;10.66;12;0.0;0.8883333333333333;1.0;0.0
