PT_ID;VAR1;VAR2;VAR3;SECTION;TILE
40840500;0.333;0;0.333;LKO_CAN;40
40844493;0.882;0;0.882;LKO_CAN;40
40846518;0.208;1;0.0;LKO_CAN;40
40851358;0.733;0;0.733;LKO_CAN;40
40852337;1.0;1;0.0;LKO_CAN;40
40852343;0.698;0;0.698;LKO_CAN;40
40852346;1.0;1;0.0;LKO_CAN;40
40852347;0.474;0;0.474;LKO_CAN;40
40852348;0.629;0;0.629;LKO_CAN;40
40853362;0.48;0;0.48;LKO_CAN;40
40854329;1.0;1;0.0;LKO_CAN;40
40854364;0.52;0;0.52;LKO_CAN;40
40854370;0.389;1;0.0;LKO_CAN;40
40855328;0.725;0;0.725;LKO_CAN;40
40855368;0.629;0;0.629;LKO_CAN;40
40856323;1.0;1;0.0;LKO_CAN;40
40856382;0.357;0;0.357;LKO_CAN;40
40856385;0.37;0;0.37;LKO_CAN;40
40857382;0.589;0;0.589;LKO_CAN;40
40857522;0.877;0;0.877;LKO_CAN;40
40858315;1.0;1;0.0;LKO_CAN;40
40858383;0.426;0;0.426;LKO_CAN;40
40858387;1.0;1;0.0;LKO_CAN;40
40859312;0.592;0;0.592;LKO_CAN;40
40859388;0.908;1;0.0;LKO_CAN;40
40859502;0.311;0;0.311;LKO_CAN;40
40860311;0.346;0;0.346;LKO_CAN;40
40860389;0.736;0;0.736;LKO_CAN;40
40860502;0.228;0;0.228;LKO_CAN;40
40861309;0.698;0;0.698;LKO_CAN;40
40861389;0.773;0;0.773;LKO_CAN;40
40861391;0.73;0;0.73;LKO_CAN;40
40863305;0.363;1;0.0;LKO_CAN;40
40864303;1.0;1;0.0;LKO_CAN;40
40864304;0.741;0;0.741;LKO_CAN;40
40866301;0.455;0;0.455;LKO_CAN;40
40866394;0.906;0;0.906;LKO_CAN;40
40866444;0.199;0;0.199;LKO_CAN;40
40866447;0.333;0;0.333;LKO_CAN;40
40867300;1.0;1;0.0;LKO_CAN;40
40868300;0.869;1;0.0;LKO_CAN;40
40868396;1.0;1;0.0;LKO_CAN;40
40868397;0.57;0;0.57;LKO_CAN;40
40869299;1.0;1;0.0;LKO_CAN;40
40869301;0.359;0;0.359;LKO_CAN;40
40871298;1.0;1;0.0;LKO_CAN;40
40872298;0.381;0;0.381;LKO_CAN;40
40872400;0.654;0;0.654;LKO_CAN;40
40875297;0.792;0;0.792;LKO_CAN;40
40876296;0.794;0;0.794;LKO_CAN;40
40877296;0.586;0;0.586;LKO_CAN;40
40878473;0.272;0;0.272;LKO_CAN;40
40880466;0.333;0;0.333;LKO_CAN;40
40881296;0.717;0;0.717;LKO_CAN;40
40881465;0.333;0;0.333;LKO_CAN;40
40882296;0.762;0;0.762;LKO_CAN;40
40885429;0.296;0;0.296;LKO_CAN;40
40885464;0.592;1;0.0;LKO_CAN;40
40891418;0.333;1;0.0;LKO_CAN;40
40892429;0.303;0;0.303;LKO_CAN;40
40893294;1.0;1;0.0;LKO_CAN;40
40893421;0.333;0;0.333;LKO_CAN;40
40893423;0.12;0;0.12;LKO_CAN;40
40894421;0.333;0;0.333;LKO_CAN;40
40895417;0.131;0;0.131;LKO_CAN;40
40895420;0.333;0;0.333;LKO_CAN;40
40895445;0.333;0;0.333;LKO_CAN;40
40895457;0.333;0;0.333;LKO_CAN;40
40895458;0.333;0;0.333;LKO_CAN;40
40896456;0.333;0;0.333;LKO_CAN;40
40896457;0.333;0;0.333;LKO_CAN;40
40897293;1.0;1;0.0;LKO_CAN;40
40897455;0.181;1;0.0;LKO_CAN;40
40897456;0.314;0;0.314;LKO_CAN;40
40898455;0.333;0;0.333;LKO_CAN;40
40898473;0.316;0;0.316;LKO_CAN;40
40899292;0.832;0;0.832;LKO_CAN;40
40899455;0.333;0;0.333;LKO_CAN;40
40900414;0.333;1;0.0;LKO_CAN;40
40900415;0.333;1;0.0;LKO_CAN;40
40900416;0.333;0;0.333;LKO_CAN;40
40901411;1.0;1;0.0;LKO_CAN;40
40901412;0.295;0;0.295;LKO_CAN;40
40901413;0.333;0;0.333;LKO_CAN;40
40901415;0.27;0;0.27;LKO_CAN;40
40901416;0.333;1;0.0;LKO_CAN;40
40901419;0.137;1;0.0;LKO_CAN;40
40901453;0.333;0;0.333;LKO_CAN;40
40902291;0.709;0;0.709;LKO_CAN;40
40902410;0.91;0;0.91;LKO_CAN;40
40902411;0.852;1;0.0;LKO_CAN;40
40902412;1.0;1;0.0;LKO_CAN;40
40902413;0.735;1;0.0;LKO_CAN;40
40902415;0.333;1;0.0;LKO_CAN;40
40902416;0.333;1;0.0;LKO_CAN;40
40902419;0.212;0;0.212;LKO_CAN;40
40902420;0.333;0;0.333;LKO_CAN;40
40902422;0.333;0;0.333;LKO_CAN;40
40902423;0.333;0;0.333;LKO_CAN;40
40902453;0.333;0;0.333;LKO_CAN;40
40902459;0.26;0;0.26;LKO_CAN;40
40902473;0.333;0;0.333;LKO_CAN;40
40903290;0.917;0;0.917;LKO_CAN;40
40903409;1.0;1;0.0;LKO_CAN;40
40903410;1.0;1;0.0;LKO_CAN;40
40903411;0.304;0;0.304;LKO_CAN;40
40903412;0.3;0;0.3;LKO_CAN;40
40903413;0.333;1;0.0;LKO_CAN;40
40903414;0.18;0;0.18;LKO_CAN;40
40903415;0.321;0;0.321;LKO_CAN;40
40903416;1.0;1;0.0;LKO_CAN;40
40903419;0.13;0;0.13;LKO_CAN;40
40903420;0.188;0;0.188;LKO_CAN;40
40903421;0.179;0;0.179;LKO_CAN;40
40903422;0.263;0;0.263;LKO_CAN;40
