PT_ID;VAR1;VAR2;VAR3;SECTION;TILE
40840500;0.333;1;0.0;LKO_CAN;40
40844493;1.0;0;1.0;LKO_CAN;40
40846518;0.128;1;0.0;LKO_CAN;40
40851358;0.926;1;0.0;LKO_CAN;40
40852337;0.935;1;0.0;LKO_CAN;40
40852343;0.89;1;0.0;LKO_CAN;40
40852346;1.0;1;0.0;LKO_CAN;40
40852347;0.223;0;0.223;LKO_CAN;40
40852348;0.822;0;0.822;LKO_CAN;40
40853362;0.224;0;0.224;LKO_CAN;40
40854329;1.0;1;0.0;LKO_CAN;40
40854364;0.238;0;0.238;LKO_CAN;40
40855328;0.917;1;0.0;LKO_CAN;40
40855368;0.821;0;0.821;LKO_CAN;40
40856382;0.183;0;0.183;LKO_CAN;40
40856385;0.187;0;0.187;LKO_CAN;40
40857382;0.782;0;0.782;LKO_CAN;40
40857522;0.311;0;0.311;LKO_CAN;40
40858315;1.0;1;0.0;LKO_CAN;40
40858383;0.206;0;0.206;LKO_CAN;40
40858387;1.0;1;0.0;LKO_CAN;40
40859312;0.784;0;0.784;LKO_CAN;40
40859313;0.158;0;0.158;LKO_CAN;40
40859502;0.321;0;0.321;LKO_CAN;40
40860311;0.179;0;0.179;LKO_CAN;40
40860389;0.928;1;0.0;LKO_CAN;40
40860502;0.234;0;0.234;LKO_CAN;40
40861309;0.892;1;0.0;LKO_CAN;40
40861389;0.965;1;0.0;LKO_CAN;40
40861391;0.922;1;0.0;LKO_CAN;40
40864303;1.0;1;0.0;LKO_CAN;40
40864304;0.933;1;0.0;LKO_CAN;40
40866301;0.216;0;0.216;LKO_CAN;40
40866394;1.0;1;0.0;LKO_CAN;40
40866444;0.207;0;0.207;LKO_CAN;40
40866447;0.333;0;0.333;LKO_CAN;40
40867300;1.0;1;0.0;LKO_CAN;40
40868397;0.764;0;0.764;LKO_CAN;40
40869299;0.548;1;0.0;LKO_CAN;40
40869301;0.184;0;0.184;LKO_CAN;40
40871298;1.0;1;0.0;LKO_CAN;40
40872298;0.191;0;0.191;LKO_CAN;40
40872400;0.283;1;0.0;LKO_CAN;40
40875297;0.985;1;0.0;LKO_CAN;40
40876296;0.986;1;0.0;LKO_CAN;40
40877296;0.778;0;0.778;LKO_CAN;40
40878473;0.3;0;0.3;LKO_CAN;40
40880466;0.333;0;0.333;LKO_CAN;40
40881296;0.909;1;0.0;LKO_CAN;40
40881465;0.299;0;0.299;LKO_CAN;40
40882296;0.954;1;0.0;LKO_CAN;40
40885429;0.318;0;0.318;LKO_CAN;40
40891418;0.244;1;0.0;LKO_CAN;40
40891429;0.333;0;0.333;LKO_CAN;40
40892429;0.309;0;0.309;LKO_CAN;40
40893294;1.0;1;0.0;LKO_CAN;40
40893421;0.333;0;0.333;LKO_CAN;40
40894421;0.333;0;0.333;LKO_CAN;40
40895420;0.304;0;0.304;LKO_CAN;40
40895445;0.333;0;0.333;LKO_CAN;40
40895457;0.333;0;0.333;LKO_CAN;40
40895458;0.333;0;0.333;LKO_CAN;40
40896456;0.333;0;0.333;LKO_CAN;40
40896457;0.333;0;0.333;LKO_CAN;40
40897455;0.118;1;0.0;LKO_CAN;40
40897456;0.328;0;0.328;LKO_CAN;40
40898455;0.316;0;0.316;LKO_CAN;40
40898473;0.333;0;0.333;LKO_CAN;40
40899292;1.0;1;0.0;LKO_CAN;40
40899455;0.333;0;0.333;LKO_CAN;40
40900411;0.115;0;0.115;LKO_CAN;40
40900413;0.111;0;0.111;LKO_CAN;40
40900414;0.247;1;0.0;LKO_CAN;40
40900415;0.333;1;0.0;LKO_CAN;40
40900416;0.333;1;0.0;LKO_CAN;40
40901291;0.172;0;0.172;LKO_CAN;40
40901411;0.333;1;0.0;LKO_CAN;40
40901412;0.333;1;0.0;LKO_CAN;40
40901413;0.333;1;0.0;LKO_CAN;40
40901415;0.332;0;0.332;LKO_CAN;40
40901416;0.317;1;0.0;LKO_CAN;40
40901453;0.333;0;0.333;LKO_CAN;40
40902291;0.902;1;0.0;LKO_CAN;40
40902410;0.333;1;0.0;LKO_CAN;40
40902412;0.333;1;0.0;LKO_CAN;40
