PT_ID;VAR1;VAR2;VAR3;SECTION;TILE
40840500;0.333;0;0.333;LKO_CAN;40
40852342;0.897;1;0.0;LKO_CAN;40
40852344;1.0;1;0.0;LKO_CAN;40
40854327;1.0;1;0.0;LKO_CAN;40
40854328;0.669;1;0.0;LKO_CAN;40
40854365;0.734;1;0.0;LKO_CAN;40
40854368;0.873;1;0.0;LKO_CAN;40
40854369;0.948;1;0.0;LKO_CAN;40
40854370;0.489;1;0.0;LKO_CAN;40
40854371;0.633;1;0.0;LKO_CAN;40
40855379;1.0;1;0.0;LKO_CAN;40
40856323;0.34;1;0.0;LKO_CAN;40
40856378;1.0;1;0.0;LKO_CAN;40
40857318;0.575;1;0.0;LKO_CAN;40
40857320;0.788;1;0.0;LKO_CAN;40
40858388;1.0;1;0.0;LKO_CAN;40
40859388;0.388;1;0.0;LKO_CAN;40
40860310;0.559;1;0.0;LKO_CAN;40
40860502;0.125;0;0.125;LKO_CAN;40
40863305;0.487;1;0.0;LKO_CAN;40
40863392;0.862;1;0.0;LKO_CAN;40
40864394;1.0;1;0.0;LKO_CAN;40
40865302;0.601;1;0.0;LKO_CAN;40
40868300;0.385;1;0.0;LKO_CAN;40
40868396;0.34;1;0.0;LKO_CAN;40
40870298;1.0;1;0.0;LKO_CAN;40
40870299;0.844;1;0.0;LKO_CAN;40
40875296;0.849;1;0.0;LKO_CAN;40
40875502;1.0;1;0.0;LKO_CAN;40
40878473;0.124;0;0.124;LKO_CAN;40
40881465;0.333;0;0.333;LKO_CAN;40
40883295;1.0;1;0.0;LKO_CAN;40
40883296;0.822;1;0.0;LKO_CAN;40
40885424;0.333;0;0.333;LKO_CAN;40
40887295;0.92;1;0.0;LKO_CAN;40
40888295;0.607;1;0.0;LKO_CAN;40
40891418;0.117;0;0.117;LKO_CAN;40
40891419;0.333;1;0.0;LKO_CAN;40
40892294;0.846;1;0.0;LKO_CAN;40
40892417;0.561;1;0.0;LKO_CAN;40
40892418;1.0;1;0.0;LKO_CAN;40
40893421;0.216;0;0.216;LKO_CAN;40
40894422;0.214;0;0.214;LKO_CAN;40
40894458;0.3;1;0.0;LKO_CAN;40
40895457;0.333;0;0.333;LKO_CAN;40
40895458;0.333;0;0.333;LKO_CAN;40
40896447;0.159;1;0.0;LKO_CAN;40
40896456;0.333;0;0.333;LKO_CAN;40
40896457;0.333;0;0.333;LKO_CAN;40
40897293;0.345;1;0.0;LKO_CAN;40
40897446;0.244;1;0.0;LKO_CAN;40
40897455;0.333;0;0.333;LKO_CAN;40
40897456;0.228;0;0.228;LKO_CAN;40
40898454;0.333;1;0.0;LKO_CAN;40
40898455;0.333;0;0.333;LKO_CAN;40
40899422;0.94;1;0.0;LKO_CAN;40
40899454;0.333;1;0.0;LKO_CAN;40
40899455;0.333;0;0.333;LKO_CAN;40
40900420;1.0;1;0.0;LKO_CAN;40
40900421;1.0;1;0.0;LKO_CAN;40
40900422;0.333;1;0.0;LKO_CAN;40
40901414;0.764;1;0.0;LKO_CAN;40
40901419;0.174;1;0.0;LKO_CAN;40
40901420;0.244;1;0.0;LKO_CAN;40
40901421;0.311;1;0.0;LKO_CAN;40
40901422;0.648;1;0.0;LKO_CAN;40
40901453;0.333;0;0.333;LKO_CAN;40
40902411;0.398;1;0.0;LKO_CAN;40
40902413;0.422;1;0.0;LKO_CAN;40
40902416;0.114;1;0.0;LKO_CAN;40
40902443;0.333;1;0.0;LKO_CAN;40
40902453;0.333;0;0.333;LKO_CAN;40
40902459;0.19;0;0.19;LKO_CAN;40
40902460;0.333;1;0.0;LKO_CAN;40
40903443;0.333;0;0.333;LKO_CAN;40
40903453;0.333;0;0.333;LKO_CAN;40
40903454;0.179;1;0.0;LKO_CAN;40
40904421;0.489;1;0.0;LKO_CAN;40
40904442;0.333;0;0.333;LKO_CAN;40
40904453;0.333;0;0.333;LKO_CAN;40
40904454;0.333;0;0.333;LKO_CAN;40
40904461;0.321;0;0.321;LKO_CAN;40
40905419;0.19;1;0.0;LKO_CAN;40
40905420;0.816;1;0.0;LKO_CAN;40
40905453;0.255;0;0.255;LKO_CAN;40
40905454;0.255;0;0.255;LKO_CAN;40
40905461;0.271;0;0.271;LKO_CAN;40
40906419;1.0;1;0.0;LKO_CAN;40
40906458;0.246;0;0.246;LKO_CAN;40
40906459;0.202;0;0.202;LKO_CAN;40
40907441;0.289;1;0.0;LKO_CAN;40
40907454;0.333;0;0.333;LKO_CAN;40
40907456;0.119;0;0.119;LKO_CAN;40
40907457;0.25;0;0.25;LKO_CAN;40
40907459;0.248;0;0.248;LKO_CAN;40
40907460;0.313;0;0.313;LKO_CAN;40
40908454;0.126;0;0.126;LKO_CAN;40
40908455;0.333;0;0.333;LKO_CAN;40
40908459;0.252;0;0.252;LKO_CAN;40
40909441;1.0;1;0.0;LKO_CAN;40
40909455;0.113;0;0.113;LKO_CAN;40
40910441;1.0;1;0.0;LKO_CAN;40
40913445;0.311;1;0.0;LKO_CAN;40
40914289;1.0;1;0.0;LKO_CAN;40
40914440;0.152;1;0.0;LKO_CAN;40
40914450;1.0;1;0.0;LKO_CAN;40
40914451;0.308;1;0.0;LKO_CAN;40
40914472;0.204;1;0.0;LKO_CAN;40
40915444;0.552;1;0.0;LKO_CAN;40
40916440;1.0;1;0.0;LKO_CAN;40
40916441;0.333;1;0.0;LKO_CAN;40
40916447;0.333;1;0.0;LKO_CAN;40
