PT_ID;VAR1;VAR2;VAR3;SECTION;TILE
40840500;0.196;1;0.0;LKO_CAN;40
40844493;1.0;1;0.0;LKO_CAN;40
40845492;0.438;0;0.438;LKO_CAN;40
40847534;1.0;1;0.0;LKO_CAN;40
40851358;0.88;1;0.0;LKO_CAN;40
40852337;1.0;1;0.0;LKO_CAN;40
40852343;0.841;1;0.0;LKO_CAN;40
40852346;1.0;1;0.0;LKO_CAN;40
40852347;0.619;1;0.0;LKO_CAN;40
40852348;0.773;1;0.0;LKO_CAN;40
40853362;0.627;1;0.0;LKO_CAN;40
40854329;1.0;1;0.0;LKO_CAN;40
40854364;0.667;1;0.0;LKO_CAN;40
40855328;0.867;1;0.0;LKO_CAN;40
40855368;0.773;1;0.0;LKO_CAN;40
40856323;0.416;1;0.0;LKO_CAN;40
40856382;0.504;1;0.0;LKO_CAN;40
40856385;0.515;1;0.0;LKO_CAN;40
40857382;0.736;1;0.0;LKO_CAN;40
40857522;0.998;0;0.998;LKO_CAN;40
40858315;1.0;1;0.0;LKO_CAN;40
40858383;0.571;1;0.0;LKO_CAN;40
40858387;1.0;1;0.0;LKO_CAN;40
40859312;0.736;1;0.0;LKO_CAN;40
40859313;0.426;1;0.0;LKO_CAN;40
40859502;0.331;0;0.331;LKO_CAN;40
40860311;0.49;1;0.0;LKO_CAN;40
40860389;0.88;1;0.0;LKO_CAN;40
40860502;0.241;0;0.241;LKO_CAN;40
40861309;0.843;1;0.0;LKO_CAN;40
40861389;0.917;1;0.0;LKO_CAN;40
40861391;0.875;1;0.0;LKO_CAN;40
40864303;1.0;1;0.0;LKO_CAN;40
40864304;0.883;1;0.0;LKO_CAN;40
40866301;0.6;1;0.0;LKO_CAN;40
40866394;1.0;1;0.0;LKO_CAN;40
40866444;0.217;0;0.217;LKO_CAN;40
40866447;0.333;0;0.333;LKO_CAN;40
40867300;1.0;1;0.0;LKO_CAN;40
40868396;0.413;1;0.0;LKO_CAN;40
40868397;0.715;1;0.0;LKO_CAN;40
40869299;0.8;1;0.0;LKO_CAN;40
40869301;0.503;1;0.0;LKO_CAN;40
40871298;1.0;1;0.0;LKO_CAN;40
40872298;0.525;1;0.0;LKO_CAN;40
40872400;0.801;1;0.0;LKO_CAN;40
40872402;0.748;1;0.0;LKO_CAN;40
40875297;0.936;1;0.0;LKO_CAN;40
40876296;0.938;1;0.0;LKO_CAN;40
40877296;0.73;1;0.0;LKO_CAN;40
40878473;0.332;0;0.332;LKO_CAN;40
40880466;0.333;1;0.0;LKO_CAN;40
40881296;0.86;1;0.0;LKO_CAN;40
