PT_ID;VAR1;VAR2;VAR3
41000167;0.333;1;0.0
41000390;0.17;0;0.17
41000391;0.182;0;0.182
41001169;0.912;1;0.0
41001391;0.272;1;0.0
41002170;0.472;1;0.0
41002390;0.18;0;0.18
41002391;1.0;1;0.0
41002392;1.0;1;0.0
41002393;0.459;1;0.0
41003170;0.499;1;0.0
41003390;0.333;1;0.0
41003391;0.333;1;0.0
41003392;1.0;1;0.0
41003393;0.313;1;0.0
41003394;0.333;1;0.0
41004389;0.271;1;0.0
41004390;0.302;1;0.0
41004391;0.289;1;0.0
41004392;0.274;1;0.0
41004393;0.278;1;0.0
41004394;0.333;1;0.0
41005389;0.324;1;0.0
41005390;0.281;1;0.0
41005391;0.285;1;0.0
41005392;1.0;1;0.0
41005393;0.659;1;0.0
41005394;0.419;1;0.0
41006389;0.281;1;0.0
41006390;0.281;1;0.0
41006391;0.281;1;0.0
41006392;1.0;1;0.0
41006393;0.672;1;0.0
41006394;0.832;1;0.0
41007158;0.637;0;0.637
41007159;1.0;1;0.0
41007389;0.235;1;0.0
41007390;0.225;0;0.225
41007391;0.23;1;0.0
41007392;0.227;0;0.227
41007393;0.276;1;0.0
41007394;1.0;1;0.0
41008158;0.354;0;0.354
41008159;0.65;0;0.65
41008389;0.129;0;0.129
41008390;0.227;0;0.227
41008391;0.227;0;0.227
41008392;0.227;0;0.227
41008393;0.74;1;0.0
41009158;0.404;0;0.404
41009174;1.0;1;0.0
41009390;0.265;1;0.0
41009391;0.27;1;0.0
41009392;0.262;1;0.0
41009393;0.762;1;0.0
41010158;1.0;1;0.0
41010390;0.183;0;0.183
41010391;0.299;1;0.0
41010392;0.333;1;0.0
41010393;1.0;1;0.0
41011156;0.647;0;0.647
41011157;0.863;1;0.0
41011391;0.333;1;0.0
41011392;0.333;1;0.0
41011393;1.0;1;0.0
41012155;0.594;0;0.594
41012156;0.61;0;0.61
41012174;1.0;1;0.0
41012391;0.333;1;0.0
41012392;1.0;1;0.0
41013155;0.527;0;0.527
41013391;0.314;1;0.0
41013392;1.0;1;0.0
41014154;1.0;1;0.0
41014155;0.791;1;0.0
41014390;0.188;0;0.188
41014391;0.325;1;0.0
41014392;1.0;1;0.0
41015153;0.418;0;0.418
41015154;0.754;1;0.0
41015390;0.333;1;0.0
41015391;1.0;1;0.0
41015392;1.0;1;0.0
41016152;0.607;0;0.607
41016153;0.525;0;0.525
41016389;0.279;1;0.0
41016390;1.0;1;0.0
41016391;1.0;1;0.0
41017389;0.333;1;0.0
41017390;1.0;1;0.0
41018151;0.629;0;0.629
41018152;0.634;0;0.634
41018175;1.0;1;0.0
41018388;0.172;0;0.172
41018389;0.165;0;0.165
41018390;0.23;1;0.0
41018391;1.0;1;0.0
41019151;0.637;0;0.637
41019390;0.69;1;0.0
41020150;0.49;0;0.49
41020151;0.631;0;0.631
41020175;0.13;0;0.13
41021175;0.148;0;0.148
41021390;0.81;1;0.0
41022150;0.146;0;0.146
41023150;0.498;0;0.498
41023388;0.137;0;0.137
41024150;1.0;1;0.0
41024387;1.0;1;0.0
41024388;1.0;1;0.0
41025148;0.549;0;0.549
41025386;0.297;1;0.0
41025387;1.0;1;0.0
41026148;0.959;1;0.0
41026385;0.275;1;0.0
41027150;1.0;1;0.0
41027176;1.0;1;0.0
41028147;1.0;1;0.0
41028148;0.379;1;0.0
41028149;0.185;0;0.185
41028150;0.714;1;0.0
41028383;0.352;1;0.0
41029149;0.144;0;0.144
41029150;0.495;0;0.495
41029382;0.293;1;0.0
41030149;0.114;0;0.114
41030150;0.5;0;0.5
41030382;0.257;1;0.0
41031148;0.619;1;0.0
41031149;0.14;0;0.14
41031150;0.18;0;0.18
41031381;0.138;0;0.138
41031382;0.281;1;0.0
41031383;0.943;1;0.0
41032148;0.699;1;0.0
41032149;0.133;0;0.133
41032150;0.428;0;0.428
41032178;0.444;1;0.0
41032381;0.315;1;0.0
41032382;1.0;1;0.0
41032383;0.911;1;0.0
41033148;1.0;1;0.0
41033381;0.137;0;0.137
41033382;1.0;1;0.0
41034150;0.362;0;0.362
41034380;0.117;0;0.117
41034382;1.0;1;0.0
41035377;0.145;0;0.145
41035379;0.127;0;0.127
41036376;0.333;1;0.0
41036378;0.525;1;0.0
41036379;0.323;1;0.0
41037379;0.607;0;0.607
41037380;0.752;1;0.0
41038375;0.139;0;0.139
41038376;0.14;0;0.14
41039149;1.0;1;0.0
41039373;0.333;1;0.0
41039374;0.201;0;0.201
41039376;0.53;0;0.53
41040372;0.885;1;0.0
41040373;0.333;1;0.0
41042370;1.0;1;0.0
41043150;0.508;0;0.508
41043369;1.0;1;0.0
41044150;0.428;0;0.428
41044368;0.146;0;0.146
41044369;0.222;0;0.222
41045149;0.179;0;0.179
41045150;1.0;1;0.0
41045368;0.157;0;0.157
41045369;0.218;0;0.218
41046150;0.901;1;0.0
41046151;0.937;1;0.0
41046183;1.0;1;0.0
41046368;0.322;1;0.0
41047148;1.0;1;0.0
41047150;1.0;1;0.0
41047184;0.333;1;0.0
41047367;0.148;0;0.148
41048148;1.0;1;0.0
41048149;0.658;0;0.658
41048150;0.551;1;0.0
41048184;1.0;1;0.0
41048367;0.333;1;0.0
41049184;1.0;1;0.0
41049366;0.193;0;0.193
41050148;0.541;0;0.541
41050366;1.0;1;0.0
41051148;0.733;1;0.0
41051365;1.0;1;0.0
41052148;1.0;1;0.0
41052363;0.149;0;0.149
41052364;1.0;1;0.0
41053149;0.844;1;0.0
41053363;0.299;1;0.0
41054148;1.0;1;0.0
41054149;1.0;1;0.0
41054150;1.0;1;0.0
41054186;1.0;1;0.0
41054362;0.94;1;0.0
41055148;0.951;1;0.0
41055149;1.0;1;0.0
41055150;1.0;1;0.0
41055187;0.333;1;0.0
