YEAR;VAR1_sum;VAR1_mean;VAR2_sum;VAR2_mean;VAR3_sum;VAR3_mean
1926;5033.907999999999;0.7226396784381279;6770.0;0.9718633362044214;79.45400000000001;0.011405971863336205
1927;2100.686;0.3615638554216868;3094.0;0.5325301204819277;888.6200000000001;0.15294664371772806
1928;5162.436;0.7447253317945758;2786.0;0.4019042123485286;2673.896;0.385732256203116
1929;4199.8099999999995;0.7556333213386109;478.0;0.086002159050018;3825.762;0.6883342929111191
1930;6390.2919999999995;0.7279895192526771;7724.0;0.8799270904534062;423.70399999999995;0.048268853953064475
1931;2386.95;0.379483306836248;1010.0;0.16057233704292528;1863.4940000000001;0.2962629570747218
1932;5530.882;0.7414050938337801;6928.0;0.928686327077748;209.228;0.028046648793565686
1933;2348.1620000000003;0.7430892405063292;3120.0;0.9873417721518988;12.440000000000001;0.003936708860759494
1934;4728.122;0.7490687579214196;6148.0;0.9740177439797212;44.042;0.006977503168567808
1935;2857.902;0.4259168405365127;810.0;0.12071535022354694;2161.7560000000003;0.32216929955290613
1936;3633.54;0.7675411913814956;3884.0;0.8204478242501057;553.1500000000001;0.11684621884241658
1937;6027.298000000001;0.6953504845408399;0.0;0.0;6027.298000000001;0.6953504845408399
1938;4831.1140000000005;0.5982062902426944;3002.0;0.3717186726102031;3000.906;0.37158320950965823
1939;1631.614;0.7200414827890557;2254.0;0.9947043248014121;2.384;0.0010520741394527801
1940;6325.04;0.7251822976381563;3014.0;0.3455629442788351;3716.07;0.42605709699610184
1941;4326.335999999999;0.5487488584474886;5754.0;0.7298325722983258;593.5219999999999;0.07528183663115169
1942;5600.3240000000005;0.7513179500939093;7204.0;0.9664609605580896;95.25;0.012778374027367857
1943;5574.836;0.707107559614409;1426.0;0.1808726534753932;4435.2080000000005;0.5625580923389143
1944;6305.388;0.7123122458201536;2754.0;0.3111161319475825;4180.66;0.47228422955264343
1945;5145.238;0.6919362560516407;3486.0;0.4688004303388919;2347.898;0.3157474448628295
1946;5234.268;0.6044189376443418;5530.0;0.6385681293302541;1066.42;0.12314318706697461
1947;4447.9400000000005;0.746549177576368;0.0;0.0;4447.9400000000005;0.746549177576368
1948;5990.024;0.7306689436447914;6800.0;0.8294706025859966;763.5939999999999;0.09314393754574285
1949;5157.412;0.6271172178988327;4800.0;0.5836575875486382;1600.884;0.1946600194552529
1950;6305.08;0.7280692840646651;7604.0;0.8780600461893765;409.472;0.04728314087759815
1951;2008.216;0.726561505065123;2734.0;0.9891461649782923;7.3660000000000005;0.002664978292329957
1952;4016.6380000000004;0.7595760211800303;5222.0;0.987518910741301;17.972;0.003398638426626324
1953;5025.066000000001;0.6239217779985101;1558.0;0.19344425130370002;3913.8680000000004;0.48595331512292034
1954;3533.344;0.7485898305084746;4654.0;0.9860169491525423;19.488;0.004128813559322033
1955;3586.9979999999996;0.7542047939444911;4692.0;0.9865433137089992;17.054000000000002;0.0035857863751051306
1956;5375.96;0.6780978809283552;0.0;0.0;5375.96;0.6780978809283552
1957;1275.6620000000003;0.3022895734597157;1830.0;0.43364928909952605;690.9200000000001;0.16372511848341234
1958;5966.987999999999;0.7499984917043739;1324.0;0.16641528406234288;4794.294;0.6026010558069381
1959;5932.254;0.7578249872253449;7556.0;0.9652529381706694;122.22800000000001;0.015614205416453758
1960;1975.64;0.7438403614457831;2600.0;0.9789156626506024;22.908000000000005;0.008625000000000002
1961;3141.202;0.4437979655269851;982.0;0.138739756993501;2290.922;0.3236679853065838
1962;4777.201999999999;0.7000589097303633;2922.0;0.42819460726846426;2291.922;0.3358619577960141
1963;6484.509999999999;0.7348719401631912;3642.0;0.4127379873073436;3669.76;0.4158839528558477
1964;2598.272;0.415989753442203;526.0;0.08421389689401217;2363.828;0.37845469100224144
1965;1870.612;0.29028739913097457;0.0;0.0;1870.612;0.29028739913097457
1966;4725.610000000001;0.7234552969993877;2406.0;0.3683404776484997;2677.766;0.4099458052663809
1967;4329.907999999999;0.6776068857589983;0.0;0.0;4329.907999999999;0.6776068857589983
1968;6686.3859999999995;0.7783918509895227;7578.0;0.8821885913853318;474.96000000000004;0.055292200232828874
1969;4597.947999999999;0.7653042609853528;728.0;0.12117177097203728;4011.276;0.667655792276964
1970;4307.028;0.7482675469075748;5308.0;0.9221681723419041;165.00199999999998;0.028666087560806113
1971;1944.08;0.7173726937269372;2652.0;0.9785977859778597;19.02;0.007018450184501845
1972;4343.3820000000005;0.6989671709044095;4176.0;0.6720308979723205;880.058;0.14162504023173478
1973;3878.866;0.7091162705667277;4664.0;0.8526508226691042;429.588;0.07853528336380257
1974;3459.9820000000004;0.7193309771309773;912.0;0.18960498960498962;2675.3680000000004;0.5562095634095635
1975;5489.65;0.6868931431431431;7114.0;0.8901401401401401;281.428;0.035213713713713714
1976;1112.8020000000001;0.688615099009901;1554.0;0.9616336633663366;19.922;0.012327970297029704
1977;4821.548000000001;0.7397281374654803;5212.0;0.7996317888922982;713.538;0.10947192390303774
1978;3113.832;0.7699881305637982;4020.0;0.9940652818991098;5.0;0.0012363996043521265
1979;3761.898;0.7089894459102902;3944.0;0.7433094609875612;565.2139999999999;0.10652355823595928
1980;1180.9360000000001;0.29087093596059116;0.0;0.0;1180.9360000000001;0.29087093596059116
1981;5254.620000000001;0.617464159811986;2604.0;0.30599294947121036;3228.518;0.3793793184488837
1982;4054.544;0.7598470764617691;5198.0;0.9741379310344828;38.007999999999996;0.007122938530734632
1983;5443.566000000001;0.6533324531925109;0.0;0.0;5443.566000000001;0.6533324531925109
