PT_ID;VAR1;VAR2;VAR3;SECTION;TILE
40840500;0.333;0;0.333;LKO_CAN;40
40844493;0.827;0;0.827;LKO_CAN;40
40851358;0.65;0;0.65;LKO_CAN;40
40852337;1.0;0;1.0;LKO_CAN;40
40852343;0.615;0;0.615;LKO_CAN;40
40852346;1.0;0;1.0;LKO_CAN;40
40852347;0.391;0;0.391;LKO_CAN;40
40852348;0.546;0;0.546;LKO_CAN;40
40854329;0.978;0;0.978;LKO_CAN;40
40854364;0.146;0;0.146;LKO_CAN;40
40854370;0.805;0;0.805;LKO_CAN;40
40855328;0.642;0;0.642;LKO_CAN;40
40855368;0.546;0;0.546;LKO_CAN;40
40856323;1.0;0;1.0;LKO_CAN;40
40857318;0.351;0;0.351;LKO_CAN;40
40857382;0.506;0;0.506;LKO_CAN;40
40857522;0.284;0;0.284;LKO_CAN;40
40858315;1.0;0;1.0;LKO_CAN;40
40858383;0.343;0;0.343;LKO_CAN;40
40858387;1.0;0;1.0;LKO_CAN;40
40859312;0.508;0;0.508;LKO_CAN;40
40859388;1.0;0;1.0;LKO_CAN;40
40859502;0.307;0;0.307;LKO_CAN;40
40860310;0.419;0;0.419;LKO_CAN;40
40860389;0.652;0;0.652;LKO_CAN;40
40860502;0.224;0;0.224;LKO_CAN;40
40861309;0.615;0;0.615;LKO_CAN;40
40861389;0.69;0;0.69;LKO_CAN;40
40861391;0.647;0;0.647;LKO_CAN;40
40863305;0.779;0;0.779;LKO_CAN;40
40864303;1.0;0;1.0;LKO_CAN;40
40864304;0.658;0;0.658;LKO_CAN;40
40866394;0.823;0;0.823;LKO_CAN;40
40866444;0.195;0;0.195;LKO_CAN;40
40866447;0.333;0;0.333;LKO_CAN;40
40867300;1.0;0;1.0;LKO_CAN;40
40868300;1.0;0;1.0;LKO_CAN;40
40868396;1.0;0;1.0;LKO_CAN;40
40868397;0.487;0;0.487;LKO_CAN;40
40869299;1.0;0;1.0;LKO_CAN;40
40871298;0.959;0;0.959;LKO_CAN;40
40872400;0.57;0;0.57;LKO_CAN;40
40875297;0.709;0;0.709;LKO_CAN;40
40876296;0.711;0;0.711;LKO_CAN;40
40877296;0.503;0;0.503;LKO_CAN;40
40878473;0.259;0;0.259;LKO_CAN;40
40880466;0.333;0;0.333;LKO_CAN;40
40881296;0.634;0;0.634;LKO_CAN;40
40881465;0.333;0;0.333;LKO_CAN;40
40882296;0.679;0;0.679;LKO_CAN;40
40885464;0.708;0;0.708;LKO_CAN;40
40891418;0.333;0;0.333;LKO_CAN;40
40892417;0.127;0;0.127;LKO_CAN;40
40892429;0.3;0;0.3;LKO_CAN;40
40893294;1.0;0;1.0;LKO_CAN;40
40893421;0.333;0;0.333;LKO_CAN;40
40893423;0.118;0;0.118;LKO_CAN;40
40894421;0.333;0;0.333;LKO_CAN;40
40895418;0.257;0;0.257;LKO_CAN;40
40895420;0.333;0;0.333;LKO_CAN;40
40895445;0.333;0;0.333;LKO_CAN;40
40895457;0.333;0;0.333;LKO_CAN;40
40895458;0.333;0;0.333;LKO_CAN;40
40896456;0.333;0;0.333;LKO_CAN;40
40896457;0.333;0;0.333;LKO_CAN;40
40897293;1.0;0;1.0;LKO_CAN;40
40897455;0.209;0;0.209;LKO_CAN;40
40897456;0.308;0;0.308;LKO_CAN;40
40898455;0.333;0;0.333;LKO_CAN;40
40898473;0.303;0;0.303;LKO_CAN;40
40899292;0.748;0;0.748;LKO_CAN;40
40899455;0.333;0;0.333;LKO_CAN;40
40900414;0.333;0;0.333;LKO_CAN;40
40900415;0.333;0;0.333;LKO_CAN;40
40900416;0.333;0;0.333;LKO_CAN;40
40901411;0.333;0;0.333;LKO_CAN;40
40901412;0.267;0;0.267;LKO_CAN;40
40901413;0.305;0;0.305;LKO_CAN;40
40901415;0.243;0;0.243;LKO_CAN;40
40901416;0.333;0;0.333;LKO_CAN;40
40901419;0.251;0;0.251;LKO_CAN;40
40901453;0.333;0;0.333;LKO_CAN;40
40902291;0.626;0;0.626;LKO_CAN;40
40902410;0.275;0;0.275;LKO_CAN;40
40902411;0.333;0;0.333;LKO_CAN;40
40902412;1.0;0;1.0;LKO_CAN;40
40902413;1.0;0;1.0;LKO_CAN;40
40902415;0.333;0;0.333;LKO_CAN;40
40902416;0.333;0;0.333;LKO_CAN;40
40902419;0.186;0;0.186;LKO_CAN;40
40902420;0.333;0;0.333;LKO_CAN;40
40902422;0.333;0;0.333;LKO_CAN;40
40902423;0.333;0;0.333;LKO_CAN;40
40902453;0.333;0;0.333;LKO_CAN;40
40902459;0.255;0;0.255;LKO_CAN;40
40902473;0.333;0;0.333;LKO_CAN;40
40903290;0.834;0;0.834;LKO_CAN;40
40903409;0.312;0;0.312;LKO_CAN;40
40903410;0.97;0;0.97;LKO_CAN;40
40903411;0.276;0;0.276;LKO_CAN;40
40903412;0.273;0;0.273;LKO_CAN;40
40903413;0.333;0;0.333;LKO_CAN;40
40903414;0.153;0;0.153;LKO_CAN;40
40903415;0.293;0;0.293;LKO_CAN;40
40903416;1.0;0;1.0;LKO_CAN;40
40903420;0.163;0;0.163;LKO_CAN;40
40903421;0.156;0;0.156;LKO_CAN;40
40903422;0.241;0;0.241;LKO_CAN;40
40903423;0.212;0;0.212;LKO_CAN;40
40903453;0.333;0;0.333;LKO_CAN;40
40904409;0.333;0;0.333;LKO_CAN;40
40904410;0.225;0;0.225;LKO_CAN;40
40904453;0.333;0;0.333;LKO_CAN;40
40904454;0.333;0;0.333;LKO_CAN;40
40904461;0.333;0;0.333;LKO_CAN;40
40905418;0.333;0;0.333;LKO_CAN;40
40905419;0.14;0;0.14;LKO_CAN;40
40905442;0.178;0;0.178;LKO_CAN;40
40905453;0.333;0;0.333;LKO_CAN;40
40905454;0.33;0;0.33;LKO_CAN;40
40905461;0.299;0;0.299;LKO_CAN;40
40906414;0.175;0;0.175;LKO_CAN;40
40906415;0.212;0;0.212;LKO_CAN;40
40906418;0.314;0;0.314;LKO_CAN;40
40906420;0.333;0;0.333;LKO_CAN;40
40906458;0.297;0;0.297;LKO_CAN;40
40906459;0.245;0;0.245;LKO_CAN;40
40907414;0.33;0;0.33;LKO_CAN;40
40907454;0.333;0;0.333;LKO_CAN;40
40907456;0.19;0;0.19;LKO_CAN;40
40907457;0.312;0;0.312;LKO_CAN;40
40907458;0.157;0;0.157;LKO_CAN;40
40907459;0.299;0;0.299;LKO_CAN;40
40907460;0.333;0;0.333;LKO_CAN;40
40908441;0.229;0;0.229;LKO_CAN;40
40908454;0.215;0;0.215;LKO_CAN;40
40908455;0.333;0;0.333;LKO_CAN;40
40908458;0.114;0;0.114;LKO_CAN;40
40908459;0.3;0;0.3;LKO_CAN;40
40909455;0.202;0;0.202;LKO_CAN;40
40910417;0.17;0;0.17;LKO_CAN;40
40911289;0.146;0;0.146;LKO_CAN;40
40911290;0.58;0;0.58;LKO_CAN;40
40912453;0.333;0;0.333;LKO_CAN;40
40920442;0.304;0;0.304;LKO_CAN;40
40921440;0.333;0;0.333;LKO_CAN;40
40921461;0.333;0;0.333;LKO_CAN;40
40922288;1.0;0;1.0;LKO_CAN;40
40922439;1.0;0;1.0;LKO_CAN;40
40922440;0.333;0;0.333;LKO_CAN;40
40922444;0.145;0;0.145;LKO_CAN;40
40922448;0.13;0;0.13;LKO_CAN;40
40923439;0.957;0;0.957;LKO_CAN;40
40923440;1.0;0;1.0;LKO_CAN;40
40923441;0.333;0;0.333;LKO_CAN;40
40923444;0.333;0;0.333;LKO_CAN;40
40923445;0.27;0;0.27;LKO_CAN;40
40923446;0.145;0;0.145;LKO_CAN;40
40923447;0.122;0;0.122;LKO_CAN;40
40924439;0.341;0;0.341;LKO_CAN;40
40924440;0.333;0;0.333;LKO_CAN;40
40924441;0.333;0;0.333;LKO_CAN;40
40925440;0.18;0;0.18;LKO_CAN;40
40925456;0.333;0;0.333;LKO_CAN;40
40925461;0.276;0;0.276;LKO_CAN;40
40926458;0.333;0;0.333;LKO_CAN;40
