PT_ID;VAR1;VAR2;VAR3;SECTION;TILE
40840500;0.333;0;0.333;LKO_CAN;40
40844493;0.231;0;0.231;LKO_CAN;40
40852337;0.812;0;0.812;LKO_CAN;40
40852346;0.658;0;0.658;LKO_CAN;40
40854328;1.0;0;1.0;LKO_CAN;40
40854329;0.583;0;0.583;LKO_CAN;40
40854365;1.0;0;1.0;LKO_CAN;40
40854368;0.847;0;0.847;LKO_CAN;40
40854369;0.473;0;0.473;LKO_CAN;40
40854370;1.0;0;1.0;LKO_CAN;40
40854371;1.0;0;1.0;LKO_CAN;40
40856323;0.966;0;0.966;LKO_CAN;40
40857318;1.0;0;1.0;LKO_CAN;40
40857320;1.0;0;1.0;LKO_CAN;40
40857323;1.0;0;1.0;LKO_CAN;40
40858315;0.64;0;0.64;LKO_CAN;40
40858387;0.659;0;0.659;LKO_CAN;40
40859388;1.0;0;1.0;LKO_CAN;40
40859502;0.298;0;0.298;LKO_CAN;40
40860310;1.0;0;1.0;LKO_CAN;40
40860502;0.209;0;0.209;LKO_CAN;40
40863305;1.0;0;1.0;LKO_CAN;40
40863392;0.905;0;0.905;LKO_CAN;40
40864303;0.681;0;0.681;LKO_CAN;40
40865302;1.0;0;1.0;LKO_CAN;40
40866394;0.43;0;0.43;LKO_CAN;40
40867300;0.721;0;0.721;LKO_CAN;40
40868300;1.0;0;1.0;LKO_CAN;40
40868396;0.964;0;0.964;LKO_CAN;40
40869299;0.886;0;0.886;LKO_CAN;40
40870299;0.969;0;0.969;LKO_CAN;40
40871298;0.563;0;0.563;LKO_CAN;40
40875296;0.943;0;0.943;LKO_CAN;40
40875502;0.74;0;0.74;LKO_CAN;40
40878473;0.232;0;0.232;LKO_CAN;40
40880466;0.333;0;0.333;LKO_CAN;40
40881465;0.333;0;0.333;LKO_CAN;40
40883296;1.0;0;1.0;LKO_CAN;40
40885464;0.983;0;0.983;LKO_CAN;40
40887295;0.589;0;0.589;LKO_CAN;40
40888295;1.0;0;1.0;LKO_CAN;40
40891418;0.306;0;0.306;LKO_CAN;40
40892294;0.963;0;0.963;LKO_CAN;40
40892417;0.333;0;0.333;LKO_CAN;40
40892419;0.125;0;0.125;LKO_CAN;40
40893294;0.676;0;0.676;LKO_CAN;40
40893421;0.333;0;0.333;LKO_CAN;40
40894421;0.333;0;0.333;LKO_CAN;40
40895418;0.116;0;0.116;LKO_CAN;40
40895420;0.333;0;0.333;LKO_CAN;40
40895445;0.333;0;0.333;LKO_CAN;40
40895457;0.333;0;0.333;LKO_CAN;40
40895458;0.333;0;0.333;LKO_CAN;40
40896456;0.333;0;0.333;LKO_CAN;40
40896457;0.333;0;0.333;LKO_CAN;40
40897293;0.974;0;0.974;LKO_CAN;40
40897455;0.285;0;0.285;LKO_CAN;40
40897456;0.292;0;0.292;LKO_CAN;40
40898454;0.169;0;0.169;LKO_CAN;40
40898455;0.333;0;0.333;LKO_CAN;40
40899292;0.355;0;0.355;LKO_CAN;40
40899422;0.333;0;0.333;LKO_CAN;40
40899454;0.177;0;0.177;LKO_CAN;40
40899455;0.333;0;0.333;LKO_CAN;40
40900414;0.281;0;0.281;LKO_CAN;40
40900415;0.246;0;0.246;LKO_CAN;40
40900416;0.213;0;0.213;LKO_CAN;40
40900419;0.235;0;0.235;LKO_CAN;40
40901411;0.205;0;0.205;LKO_CAN;40
40901412;0.137;0;0.137;LKO_CAN;40
40901413;0.175;0;0.175;LKO_CAN;40
40901414;0.333;0;0.333;LKO_CAN;40
40901416;0.272;0;0.272;LKO_CAN;40
40901419;0.333;0;0.333;LKO_CAN;40
40901420;0.333;0;0.333;LKO_CAN;40
40901421;0.333;0;0.333;LKO_CAN;40
40901453;0.333;0;0.333;LKO_CAN;40
40902410;0.146;0;0.146;LKO_CAN;40
40902411;0.333;0;0.333;LKO_CAN;40
40902412;0.212;0;0.212;LKO_CAN;40
40902413;0.333;0;0.333;LKO_CAN;40
40902415;0.252;0;0.252;LKO_CAN;40
40902416;0.318;0;0.318;LKO_CAN;40
40902420;0.208;0;0.208;LKO_CAN;40
40902421;0.264;0;0.264;LKO_CAN;40
40902422;0.289;0;0.289;LKO_CAN;40
40902423;0.296;0;0.296;LKO_CAN;40
40902453;0.333;0;0.333;LKO_CAN;40
40902459;0.242;0;0.242;LKO_CAN;40
40902460;0.112;0;0.112;LKO_CAN;40
40902473;0.333;0;0.333;LKO_CAN;40
40903290;0.44;0;0.44;LKO_CAN;40
40903409;0.181;0;0.181;LKO_CAN;40
40903410;0.193;0;0.193;LKO_CAN;40
40903411;0.145;0;0.145;LKO_CAN;40
40903412;0.142;0;0.142;LKO_CAN;40
40903413;0.202;0;0.202;LKO_CAN;40
40903415;0.162;0;0.162;LKO_CAN;40
40903416;0.26;0;0.26;LKO_CAN;40
40903443;0.172;0;0.172;LKO_CAN;40
40903453;0.333;0;0.333;LKO_CAN;40
40904409;0.207;0;0.207;LKO_CAN;40
40904420;0.333;0;0.333;LKO_CAN;40
40904442;0.333;0;0.333;LKO_CAN;40
40904453;0.333;0;0.333;LKO_CAN;40
40904454;0.333;0;0.333;LKO_CAN;40
40904461;0.333;0;0.333;LKO_CAN;40
40905418;0.247;0;0.247;LKO_CAN;40
40905419;0.333;0;0.333;LKO_CAN;40
40905420;0.333;0;0.333;LKO_CAN;40
40905442;0.333;0;0.333;LKO_CAN;40
40905453;0.32;0;0.32;LKO_CAN;40
40905454;0.316;0;0.316;LKO_CAN;40
40905461;0.293;0;0.293;LKO_CAN;40
40906418;0.181;0;0.181;LKO_CAN;40
40906420;0.198;0;0.198;LKO_CAN;40
40906458;0.288;0;0.288;LKO_CAN;40
40906459;0.237;0;0.237;LKO_CAN;40
40907414;0.2;0;0.2;LKO_CAN;40
40907454;0.333;0;0.333;LKO_CAN;40
40907456;0.177;0;0.177;LKO_CAN;40
40907457;0.302;0;0.302;LKO_CAN;40
40907458;0.148;0;0.148;LKO_CAN;40
40907459;0.291;0;0.291;LKO_CAN;40
40907460;0.333;0;0.333;LKO_CAN;40
40908441;0.137;0;0.137;LKO_CAN;40
40908454;0.197;0;0.197;LKO_CAN;40
40908455;0.333;0;0.333;LKO_CAN;40
40908459;0.292;0;0.292;LKO_CAN;40
40909455;0.185;0;0.185;LKO_CAN;40
40912453;0.333;0;0.333;LKO_CAN;40
40913445;0.333;0;0.333;LKO_CAN;40
40916447;0.152;0;0.152;LKO_CAN;40
40917441;0.136;0;0.136;LKO_CAN;40
40918439;0.333;0;0.333;LKO_CAN;40
40918441;0.132;0;0.132;LKO_CAN;40
40918442;0.333;0;0.333;LKO_CAN;40
40918443;0.333;0;0.333;LKO_CAN;40
40918445;0.244;0;0.244;LKO_CAN;40
40919439;0.333;0;0.333;LKO_CAN;40
40919441;0.225;0;0.225;LKO_CAN;40
40919443;0.268;0;0.268;LKO_CAN;40
40920439;1.0;0;1.0;LKO_CAN;40
40920440;0.333;0;0.333;LKO_CAN;40
40920441;0.333;0;0.333;LKO_CAN;40
40920442;0.333;0;0.333;LKO_CAN;40
40920443;1.0;0;1.0;LKO_CAN;40
40920444;0.333;0;0.333;LKO_CAN;40
40921439;0.819;0;0.819;LKO_CAN;40
40921440;0.326;0;0.326;LKO_CAN;40
40921441;0.712;0;0.712;LKO_CAN;40
40921442;0.119;0;0.119;LKO_CAN;40
40921443;0.333;0;0.333;LKO_CAN;40
40921444;0.333;0;0.333;LKO_CAN;40
40921449;0.333;0;0.333;LKO_CAN;40
40921461;0.333;0;0.333;LKO_CAN;40
40922288;0.993;0;0.993;LKO_CAN;40
40922439;1.0;0;1.0;LKO_CAN;40
40922440;1.0;0;1.0;LKO_CAN;40
40922442;0.393;0;0.393;LKO_CAN;40
40922443;0.299;0;0.299;LKO_CAN;40
40922444;0.333;0;0.333;LKO_CAN;40
40922445;0.333;0;0.333;LKO_CAN;40
40922446;0.333;0;0.333;LKO_CAN;40
40923439;0.568;0;0.568;LKO_CAN;40
40923440;1.0;0;1.0;LKO_CAN;40
40923441;0.323;0;0.323;LKO_CAN;40
40923442;0.399;0;0.399;LKO_CAN;40
40923443;0.333;0;0.333;LKO_CAN;40
40925456;0.239;0;0.239;LKO_CAN;40
40925461;0.333;0;0.333;LKO_CAN;40
40926288;1.0;0;1.0;LKO_CAN;40
40926458;0.297;0;0.297;LKO_CAN;40
40927287;1.0;0;1.0;LKO_CAN;40
40927459;0.252;0;0.252;LKO_CAN;40
40927462;0.309;0;0.309;LKO_CAN;40
40928446;0.264;0;0.264;LKO_CAN;40
40928447;0.333;0;0.333;LKO_CAN;40
40928456;0.181;0;0.181;LKO_CAN;40
40928457;0.297;0;0.297;LKO_CAN;40
40928459;0.333;0;0.333;LKO_CAN;40
40929458;0.313;0;0.313;LKO_CAN;40
40929459;0.333;0;0.333;LKO_CAN;40
40930456;0.333;0;0.333;LKO_CAN;40
40930457;0.333;0;0.333;LKO_CAN;40
40931456;0.333;0;0.333;LKO_CAN;40
40932456;0.333;0;0.333;LKO_CAN;40
40932457;0.307;0;0.307;LKO_CAN;40
40933454;0.181;0;0.181;LKO_CAN;40
40934454;0.307;0;0.307;LKO_CAN;40
40934473;0.243;0;0.243;LKO_CAN;40
40935472;0.333;0;0.333;LKO_CAN;40
40935473;0.333;0;0.333;LKO_CAN;40
40935474;0.194;0;0.194;LKO_CAN;40
40936472;0.333;0;0.333;LKO_CAN;40
40936473;0.285;0;0.285;LKO_CAN;40
40936475;0.218;0;0.218;LKO_CAN;40
40937472;0.333;0;0.333;LKO_CAN;40
40938287;1.0;0;1.0;LKO_CAN;40
40939287;0.555;0;0.555;LKO_CAN;40
40943287;0.43;0;0.43;LKO_CAN;40
40945488;0.918;0;0.918;LKO_CAN;40
40949495;1.0;0;1.0;LKO_CAN;40
40950496;1.0;0;1.0;LKO_CAN;40
40951287;0.814;0;0.814;LKO_CAN;40
40951496;0.409;0;0.409;LKO_CAN;40
40952287;1.0;0;1.0;LKO_CAN;40
40954498;0.676;0;0.676;LKO_CAN;40
40954499;0.395;0;0.395;LKO_CAN;40
40955500;0.63;0;0.63;LKO_CAN;40
40959287;0.371;0;0.371;LKO_CAN;40
40960287;0.839;0;0.839;LKO_CAN;40
40961505;0.705;0;0.705;LKO_CAN;40
40962505;0.465;0;0.465;LKO_CAN;40
40963505;0.454;0;0.454;LKO_CAN;40
40964506;0.873;0;0.873;LKO_CAN;40
40967287;1.0;0;1.0;LKO_CAN;40
40969509;0.353;0;0.353;LKO_CAN;40
40970508;0.691;0;0.691;LKO_CAN;40
40970537;1.0;0;1.0;LKO_CAN;40
40971287;1.0;0;1.0;LKO_CAN;40
40971537;0.813;0;0.813;LKO_CAN;40
40971539;1.0;0;1.0;LKO_CAN;40
40972287;0.67;0;0.67;LKO_CAN;40
40972537;1.0;0;1.0;LKO_CAN;40
40972539;0.893;0;0.893;LKO_CAN;40
40972540;0.589;0;0.589;LKO_CAN;40
40973287;0.566;0;0.566;LKO_CAN;40
40973539;0.674;0;0.674;LKO_CAN;40
40973540;1.0;0;1.0;LKO_CAN;40
40974510;0.89;0;0.89;LKO_CAN;40
40974532;1.0;0;1.0;LKO_CAN;40
40974543;1.0;0;1.0;LKO_CAN;40
40974544;1.0;0;1.0;LKO_CAN;40
40975532;1.0;0;1.0;LKO_CAN;40
40975533;0.424;0;0.424;LKO_CAN;40
40975534;0.557;0;0.557;LKO_CAN;40
40975537;0.44;0;0.44;LKO_CAN;40
40975539;0.576;0;0.576;LKO_CAN;40
40975540;0.72;0;0.72;LKO_CAN;40
40975543;1.0;0;1.0;LKO_CAN;40
40975545;0.407;0;0.407;LKO_CAN;40
40975546;0.553;0;0.553;LKO_CAN;40
40976287;0.67;0;0.67;LKO_CAN;40
40976528;1.0;0;1.0;LKO_CAN;40
40976545;1.0;0;1.0;LKO_CAN;40
40976546;0.727;0;0.727;LKO_CAN;40
40977526;0.376;0;0.376;LKO_CAN;40
40977527;0.651;0;0.651;LKO_CAN;40
40977528;1.0;0;1.0;LKO_CAN;40
40978526;0.4;0;0.4;LKO_CAN;40
40978527;0.512;0;0.512;LKO_CAN;40
40978528;1.0;0;1.0;LKO_CAN;40
40979524;0.736;0;0.736;LKO_CAN;40
40979527;0.752;0;0.752;LKO_CAN;40
40981513;1.0;0;1.0;LKO_CAN;40
40981514;1.0;0;1.0;LKO_CAN;40
40981526;1.0;0;1.0;LKO_CAN;40
40982288;0.955;0;0.955;LKO_CAN;40
40982514;0.583;0;0.583;LKO_CAN;40
40982515;0.821;0;0.821;LKO_CAN;40
40982516;1.0;0;1.0;LKO_CAN;40
40982517;1.0;0;1.0;LKO_CAN;40
40982520;0.831;0;0.831;LKO_CAN;40
40982521;1.0;0;1.0;LKO_CAN;40
