PT_ID;VAR1;VAR2;VAR3;SECTION;TILE
40840500;0.322;0;0.322;LKO_CAN;40
40852342;1.0;0;1.0;LKO_CAN;40
40852344;0.793;0;0.793;LKO_CAN;40
40853333;1.0;0;1.0;LKO_CAN;40
40854327;1.0;0;1.0;LKO_CAN;40
40854328;0.346;0;0.346;LKO_CAN;40
40854365;0.41;0;0.41;LKO_CAN;40
40854367;1.0;0;1.0;LKO_CAN;40
40854368;0.551;0;0.551;LKO_CAN;40
40854369;0.626;0;0.626;LKO_CAN;40
40855379;1.0;0;1.0;LKO_CAN;40
40856378;0.92;0;0.92;LKO_CAN;40
40857320;0.465;0;0.465;LKO_CAN;40
40858388;0.725;0;0.725;LKO_CAN;40
40861390;1.0;0;1.0;LKO_CAN;40
40863392;0.541;0;0.541;LKO_CAN;40
40864394;0.973;0;0.973;LKO_CAN;40
40870298;1.0;0;1.0;LKO_CAN;40
40870299;0.519;0;0.519;LKO_CAN;40
40874296;1.0;0;1.0;LKO_CAN;40
40875296;0.523;0;0.523;LKO_CAN;40
40875502;0.852;0;0.852;LKO_CAN;40
40878296;1.0;0;1.0;LKO_CAN;40
40881465;0.333;0;0.333;LKO_CAN;40
40883295;0.734;0;0.734;LKO_CAN;40
40883296;0.497;0;0.497;LKO_CAN;40
40887295;0.593;0;0.593;LKO_CAN;40
40891419;0.333;0;0.333;LKO_CAN;40
40892294;0.518;0;0.518;LKO_CAN;40
40892418;0.256;0;0.256;LKO_CAN;40
40893421;0.142;0;0.142;LKO_CAN;40
40893422;0.241;0;0.241;LKO_CAN;40
40894458;0.333;0;0.333;LKO_CAN;40
40895457;0.307;0;0.307;LKO_CAN;40
40895458;0.333;0;0.333;LKO_CAN;40
40896447;0.229;0;0.229;LKO_CAN;40
40896456;0.333;0;0.333;LKO_CAN;40
40896457;0.333;0;0.333;LKO_CAN;40
40897446;0.283;0;0.283;LKO_CAN;40
40897455;0.333;0;0.333;LKO_CAN;40
40897456;0.194;0;0.194;LKO_CAN;40
40897457;0.164;0;0.164;LKO_CAN;40
40898454;0.333;0;0.333;LKO_CAN;40
40898455;0.333;0;0.333;LKO_CAN;40
40899422;0.217;0;0.217;LKO_CAN;40
40899453;0.2;0;0.2;LKO_CAN;40
40899454;0.333;0;0.333;LKO_CAN;40
40899455;0.319;0;0.319;LKO_CAN;40
40900420;0.272;0;0.272;LKO_CAN;40
40900421;1.0;0;1.0;LKO_CAN;40
40900422;0.333;0;0.333;LKO_CAN;40
40901414;0.148;0;0.148;LKO_CAN;40
40901422;0.333;0;0.333;LKO_CAN;40
40901444;0.113;0;0.113;LKO_CAN;40
40901453;0.333;0;0.333;LKO_CAN;40
40901460;0.633;0;0.633;LKO_CAN;40
40902453;0.333;0;0.333;LKO_CAN;40
40902459;0.162;0;0.162;LKO_CAN;40
40902460;0.333;0;0.333;LKO_CAN;40
40903443;0.333;0;0.333;LKO_CAN;40
40903453;0.326;0;0.326;LKO_CAN;40
40903454;0.318;0;0.318;LKO_CAN;40
40904441;0.175;0;0.175;LKO_CAN;40
40904453;0.302;0;0.302;LKO_CAN;40
40904454;0.333;0;0.333;LKO_CAN;40
40904461;0.308;0;0.308;LKO_CAN;40
40905453;0.222;0;0.222;LKO_CAN;40
40905454;0.225;0;0.225;LKO_CAN;40
40905461;0.258;0;0.258;LKO_CAN;40
40906458;0.222;0;0.222;LKO_CAN;40
40906459;0.181;0;0.181;LKO_CAN;40
40907440;0.333;0;0.333;LKO_CAN;40
40907454;0.322;0;0.322;LKO_CAN;40
40907457;0.221;0;0.221;LKO_CAN;40
40907459;0.222;0;0.222;LKO_CAN;40
40908459;0.227;0;0.227;LKO_CAN;40
40910441;0.322;0;0.322;LKO_CAN;40
40910442;0.333;0;0.333;LKO_CAN;40
40913445;0.227;0;0.227;LKO_CAN;40
40914440;1.0;0;1.0;LKO_CAN;40
40914444;0.911;0;0.911;LKO_CAN;40
40914445;0.659;0;0.659;LKO_CAN;40
40914450;1.0;0;1.0;LKO_CAN;40
40914451;0.333;0;0.333;LKO_CAN;40
40914472;0.333;0;0.333;LKO_CAN;40
40915442;0.483;0;0.483;LKO_CAN;40
40915444;1.0;0;1.0;LKO_CAN;40
40916440;0.845;0;0.845;LKO_CAN;40
40916441;0.333;0;0.333;LKO_CAN;40
40916442;0.308;0;0.308;LKO_CAN;40
40916443;1.0;0;1.0;LKO_CAN;40
40916446;0.333;0;0.333;LKO_CAN;40
40916447;0.295;0;0.295;LKO_CAN;40
40916448;0.333;0;0.333;LKO_CAN;40
