;PT_ID;1926;X_COORD;Y_COORD;1927;1928;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1940;1941;1942;1943;1944;1945;1946;1947;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
16;45942450;1.0;-73.15400883603073;45.90424152968925;;;;1.0;;1.0;;;;0.0;0.0;;;1.0;;;;1.0;;1.0;;;;;;;;;;;;;1.0;;;;1.0;;;;;;;;;;;;1.0;;1.0;;;;1.0;1.0;0.0;1.0;;;;;;1.0;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
17;45943440;1.0;-73.15529441438177;45.904352303060854;;0.0;0.0;;;1.0;;1.0;;1.0;;;;;;1.0;1.0;;1.0;;0.0;;;;;1.0;1.0;;;;;;;;;;;;;;;;;1.0;;1.0;0.0;0.0;;;;;1.0;;;1.0;;;;1.0;;;;;;;;;;;1.0;;;;;;;;1.0;;1.0;;1.0;;;;;;;
18;45944439;1.0;-73.15542029022737;45.904444342026814;;0.0;0.0;;;1.0;;1.0;;1.0;;;;;;1.0;1.0;;1.0;;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;0.0;;;;;;;0.0;;;1.0;;;;;;;;;;;;;;;0.0;;;;;;;;1.0;;1.0;;1.0;;;;;;;
19;45944446;1.0;-73.1545182958582;45.90442977388528;;;;;;1.0;;;;0.0;;;;;;1.0;;;;1.0;0.0;;;;;;1.0;;;;;;1.0;;;;;;;;;;;1.0;;;;;1.0;;1.0;;;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
20;45945438;1.0;-73.15554616648878;45.90453638085898;;;;;;1.0;;;;0.0;;;;1.0;;1.0;;1.0;;1.0;0.0;;;;;;;;;;;;1.0;;;;1.0;;;;;;;1.0;;;;;1.0;;1.0;;;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
21;45945445;1.0;-73.15464417056509;45.90452181368852;;;;;;1.0;;;;1.0;;;;;;1.0;1.0;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;45945446;1.0;-73.15451531406121;45.90451973208329;;;;;;1.0;;;;0.0;;;;;;1.0;;;;1.0;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;;;;1.0;;1.0;;;;;1.0;;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
23;45945448;1.0;-73.15425760109599;45.9045155684371;;0.0;;;;1.0;;;;0.0;;;;;;1.0;0.0;;;;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;0.0;;;1.0;;1.0;;0.0;;;1.0;;1.0;;1.0;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;1.0;;1.0;;;;;;;1.0
24;45946437;1.0;-73.15567204316604;45.90462841955728;;;;;;1.0;;;;0.0;;;;;;1.0;;;;1.0;0.0;;;;;;1.0;;;;;;1.0;;;;;;;;;;;1.0;;;;;1.0;;1.0;;;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
25;45946446;1.0;-73.15451233225009;45.90460969027972;;;;;;1.0;;;;1.0;;;;;;1.0;1.0;;;;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;0.0;;;;;;;;1.0;;;;1.0;;;;;;;
