PT_ID;VAR1;VAR2;VAR3
44011304;0.752;1;0.0
44020324;0.808;1;0.0
44037252;1.0;1;0.0
44037253;1.0;1;0.0
44037254;1.0;1;0.0
44037255;1.0;1;0.0
44038252;0.965;1;0.0
44080345;1.0;1;0.0
44081345;0.495;1;0.0
44120343;0.563;1;0.0
44125343;0.947;1;0.0
44181352;0.951;1;0.0
44182352;1.0;1;0.0
44208361;0.848;1;0.0
44219366;0.993;1;0.0
44289389;1.0;1;0.0
44361407;0.445;1;0.0
44366408;0.629;1;0.0
44378412;0.583;1;0.0
44395353;1.0;1;0.0
44401359;0.211;1;0.0
44402359;0.196;1;0.0
44403360;0.989;1;0.0
44403361;0.132;1;0.0
44503501;1.0;1;0.0
44508505;0.339;1;0.0
44521515;0.447;1;0.0
44532523;1.0;1;0.0
44535525;0.788;1;0.0
44538527;0.37;1;0.0
44550482;1.0;1;0.0
44552535;1.0;1;0.0
44554481;1.0;1;0.0
44554484;0.111;1;0.0
44560539;0.59;1;0.0
44563486;0.806;1;0.0
44565487;0.469;1;0.0
44570490;0.112;1;0.0
44573491;0.876;1;0.0
44584550;1.0;1;0.0
44595498;1.0;1;0.0
44596499;0.788;1;0.0
44605505;1.0;1;0.0
44606505;0.631;1;0.0
44613510;0.936;1;0.0
44619514;0.815;1;0.0
44628520;1.0;1;0.0
44637566;1.0;1;0.0
44670582;1.0;1;0.0
44681589;1.0;1;0.0
44693594;0.401;1;0.0
44713549;1.0;1;0.0
44720551;1.0;1;0.0
44756569;0.865;1;0.0
44757570;0.462;1;0.0
44759572;1.0;1;0.0
44773621;0.653;1;0.0
44783626;0.577;1;0.0
44820643;0.341;1;0.0
44834647;0.848;1;0.0
44836648;1.0;1;0.0
44846649;1.0;1;0.0
44853650;0.936;1;0.0
44878653;1.0;1;0.0
44883602;0.893;1;0.0
44887654;0.341;1;0.0
44895655;0.887;1;0.0
44896655;1.0;1;0.0
44918658;1.0;1;0.0
44943666;1.0;1;0.0
44955670;0.258;1;0.0
44956670;0.457;1;0.0
44957671;1.0;1;0.0
44958671;0.67;1;0.0
44964674;0.223;1;0.0
44965674;1.0;1;0.0
44967640;0.126;1;0.0
44975677;0.659;1;0.0
44977677;0.638;1;0.0
44996680;1.0;1;0.0
44999680;1.0;1;0.0
