PT_ID;VAR1_sum;VAR2_sum;VAR3_sum;VAR1_mean;VAR2_mean;VAR3_mean
44000239;0.183;1;0.0;0.183;1.0;0.0
44000240;3.8689999999999998;3;1.0;0.9672499999999999;0.75;0.25
44000346;5.305;5;0.925;0.8841666666666667;0.8333333333333334;0.15416666666666667
44001216;3.199;5;0.5860000000000001;0.45699999999999996;0.7142857142857143;0.08371428571428573
44001239;2.309;5;0.666;0.3298571428571429;0.7142857142857143;0.09514285714285715
44001345;0.226;0;0.226;0.226;0.0;0.226
44001346;5.328;5;0.936;0.888;0.8333333333333334;0.156
44002346;4.433;5;0.705;0.7388333333333333;0.8333333333333334;0.1175
44003346;0.88;0;0.88;0.88;0.0;0.88
44004227;0.835;1;0.0;0.835;1.0;0.0
44004346;10.412;19;4.706;0.28922222222222227;0.5277777777777778;0.13072222222222224
44005326;0.723;2;0.429;0.18075;0.5;0.10725
44005346;23.051;19;12.475;0.576275;0.475;0.311875
44006346;14.391;16;8.571;0.34264285714285714;0.38095238095238093;0.20407142857142857
44007346;2.822;2;2.293;0.3135555555555556;0.2222222222222222;0.25477777777777777
44008346;1.665;0;1.665;0.333;0.0;0.333
44009245;0.861;1;0.0;0.861;1.0;0.0
44009302;5.237;2;4.583;0.3273125;0.125;0.2864375
44009303;1.388;3;0.8220000000000001;0.19828571428571426;0.42857142857142855;0.11742857142857144
44009305;0.223;0;0.223;0.223;0.0;0.223
44009346;1.0090000000000001;0;1.0090000000000001;0.25225000000000003;0.0;0.25225000000000003
44010245;9.918000000000001;14;5.259;0.30993750000000003;0.4375;0.16434375
44010303;12.473;19;6.890000000000001;0.29006976744186047;0.4418604651162791;0.1602325581395349
44010305;1.432;5;0.506;0.179;0.625;0.06325
44011244;1.92;4;0.0;0.48;1.0;0.0
44011302;3.475;6;0.333;0.49642857142857144;0.8571428571428571;0.04757142857142858
44011303;9.898;19;2.453;0.3413103448275862;0.6551724137931034;0.08458620689655172
44011304;11.36;11;0.452;0.9466666666666667;0.9166666666666666;0.03766666666666667
44011305;8.88;16;4.267;0.2690909090909091;0.48484848484848486;0.1293030303030303
44011307;11.837;17;5.218;0.3586969696969697;0.5151515151515151;0.1581212121212121
44012292;4.5809999999999995;4;1.0;0.9161999999999999;0.8;0.2
44012302;3.122;5;0.333;0.5203333333333333;0.8333333333333334;0.0555
44012303;11.584;3;10.733;0.2574222222222222;0.06666666666666667;0.23851111111111112
44012305;15.028;13;3.798;0.884;0.7647058823529411;0.22341176470588237
44012306;16.215;11;12.85;0.3378125;0.22916666666666666;0.2677083333333333
44012307;25.754;16;12.559;0.7804242424242425;0.48484848484848486;0.38057575757575757
44013290;13.298;15;6.516;0.45855172413793105;0.5172413793103449;0.2246896551724138
44013291;4.317;4;1.0;0.8634000000000001;0.8;0.2
44013292;8.81;13;1.244;0.5182352941176471;0.7647058823529411;0.07317647058823529
44013293;11.99;4;10.906;0.26065217391304346;0.08695652173913043;0.23708695652173914
44013303;36.282;19;19.721;0.843767441860465;0.4418604651162791;0.4586279069767442
44013305;1.9729999999999999;2;0.597;0.6576666666666666;0.6666666666666666;0.19899999999999998
44013306;1.479;0;1.479;0.2112857142857143;0.0;0.2112857142857143
44013307;26.005;19;14.699;0.6191666666666666;0.4523809523809524;0.3499761904761905
44014244;2.998;5;0.666;0.4282857142857143;0.7142857142857143;0.09514285714285715
44014255;2.4930000000000003;6;0.666;0.31162500000000004;0.75;0.08325
44014290;1.951;4;0.0;0.48775;1.0;0.0
44014291;7.997;12;3.303;0.347695652173913;0.5217391304347826;0.1436086956521739
44014296;4.664;12;1.268;0.2915;0.75;0.07925
44014303;37.583;4;33.583;0.7996382978723404;0.0851063829787234;0.714531914893617
44014305;0.375;1;0.0;0.375;1.0;0.0
44014306;6.157;0;6.157;0.20523333333333332;0.0;0.20523333333333332
44014307;6.264;7;1.0;0.783;0.875;0.125
44015245;0.488;1;0.0;0.488;1.0;0.0
44015255;27.669999999999998;14;15.304;0.8646874999999999;0.4375;0.47825
44015297;2.331;5;0.666;0.333;0.7142857142857143;0.09514285714285715
44015306;11.134;17;5.198;0.30927777777777776;0.4722222222222222;0.1443888888888889
44015307;7.184;0;7.184;0.2176969696969697;0.0;0.2176969696969697
44015346;0.214;0;0.214;0.214;0.0;0.214
44016245;7.831;11;3.67;0.3729047619047619;0.5238095238095238;0.17476190476190476
44016246;6.159;14;0.878;0.3622941176470588;0.8235294117647058;0.051647058823529414
44016291;9.788;14;5.711;0.2966060606060606;0.42424242424242425;0.17306060606060608
44016297;33.055;3;30.565;0.7345555555555555;0.06666666666666667;0.6792222222222223
44016303;12.540000000000001;4;11.208;0.2786666666666667;0.08888888888888889;0.24906666666666666
44016306;0.481;1;0.0;0.481;1.0;0.0
44016307;6.295;9;1.178;0.5722727272727273;0.8181818181818182;0.10709090909090908
44017248;2.419;7;0.0;0.3455714285714286;1.0;0.0
44017291;10.181000000000001;1;9.848;0.24831707317073173;0.024390243902439025;0.24019512195121953
44017302;4.986;13;0.666;0.3324;0.8666666666666667;0.0444
44017303;12.723;4;11.391;0.27658695652173915;0.08695652173913043;0.24763043478260868
44017307;7.966;0;7.966;0.2276;0.0;0.2276
44017308;10.481;12;2.31;0.6987333333333333;0.8;0.154
44018247;0.861;1;0.0;0.861;1.0;0.0
44018248;6.193;5;1.827;0.8847142857142857;0.7142857142857143;0.261
44018249;9.121;13;1.509;0.5700625;0.8125;0.0943125
44018250;13.455;13;9.584;0.2803125;0.2708333333333333;0.19966666666666666
44018251;9.919;14;5.26;0.30996875;0.4375;0.164375
44018252;13.609;8;11.107000000000001;0.2895531914893617;0.1702127659574468;0.23631914893617023
44018276;4.932;5;0.662;0.7045714285714286;0.7142857142857143;0.09457142857142857
44018277;9.326;14;4.1370000000000005;0.3330714285714286;0.5;0.14775000000000002
44018278;11.979000000000001;4;10.883000000000001;0.2604130434782609;0.08695652173913043;0.23658695652173914
44018279;10.66;14;2.452;0.533;0.7;0.1226
44018298;15.856;15;2.808;0.8808888888888888;0.8333333333333334;0.156
44018302;6.714;13;2.122;0.3357;0.65;0.1061
44018303;2.403;0;2.403;0.18484615384615385;0.0;0.18484615384615385
44018306;10.572;14;1.536;0.6218823529411764;0.8235294117647058;0.0903529411764706
44018307;2.98;0;2.98;0.19866666666666666;0.0;0.19866666666666666
44019252;2.331;5;0.666;0.333;0.7142857142857143;0.09514285714285715
44019253;1.69;4;0.0;0.4225;1.0;0.0
44019254;7.32;11;3.809;0.305;0.4583333333333333;0.15870833333333334
44019275;0.821;1;0.0;0.821;1.0;0.0
44019277;6.973000000000001;11;2.8600000000000003;0.34865;0.55;0.14300000000000002
44019279;0.835;1;0.0;0.835;1.0;0.0
44019280;13.566;16;7.833;0.3308780487804878;0.3902439024390244;0.19104878048780488
44019282;0.848;1;0.0;0.848;1.0;0.0
44019291;7.385;11;3.177;0.3356818181818182;0.5;0.1444090909090909
44019297;0.381;1;0.0;0.381;1.0;0.0
44019303;2.878;7;0.0;0.41114285714285714;1.0;0.0
44019307;10.121;16;4.373;0.32648387096774195;0.5161290322580645;0.14106451612903226
44019308;8.562;0;8.562;0.2378333333333333;0.0;0.2378333333333333
44019309;8.154;15;0.9530000000000001;0.453;0.8333333333333334;0.05294444444444445
44019325;36.452;21;19.293;0.8284545454545454;0.4772727272727273;0.4384772727272727
44020276;0.448;1;0.0;0.448;1.0;0.0
44020297;11.743;17;5.909000000000001;0.3173783783783784;0.4594594594594595;0.15970270270270273
44020302;9.397;0;9.397;0.24728947368421053;0.0;0.24728947368421053
44020308;8.173;0;8.173;0.24766666666666667;0.0;0.24766666666666667
44020309;13.299000000000001;5;11.673;0.28295744680851065;0.10638297872340426;0.24836170212765957
44020324;9.509;9;0.509;0.9509000000000001;0.9;0.0509
44020325;6.636;13;0.195;0.47400000000000003;0.9285714285714286;0.013928571428571429
44021275;3.665;5;0.666;0.5235714285714286;0.7142857142857143;0.09514285714285715
44021299;13.224;13;9.200000000000001;0.2813617021276596;0.2765957446808511;0.19574468085106386
44021308;14.378;4;13.331;0.31951111111111113;0.08888888888888889;0.2962444444444444
44021309;8.184000000000001;11;3.491;0.40920000000000006;0.55;0.17455
