;index;YEAR;VAR1_sum;VAR2_sum;VAR3_sum
0;0;1926;108.22000000000001;131.0;28.478
1;1;1927;23.411;0.0;23.411
2;2;1928;144.38799999999998;77.0;80.15100000000001
3;3;1929;160.485;0.0;160.485
4;4;1930;67.724;48.0;41.249
5;5;1931;30.641000000000002;0.0;30.641000000000002
6;6;1932;95.727;82.0;47.17
7;7;1933;179.192;231.0;0.0
8;8;1934;160.933;209.0;12.257000000000001
9;9;1935;29.823999999999998;0.0;29.823999999999998
10;10;1936;154.65300000000002;167.0;18.124000000000002
11;11;1937;54.946;0.0;54.946
12;12;1938;41.228;11.0;38.729
13;13;1939;165.14499999999998;216.0;0.0
14;14;1940;71.577;0.0;71.577
15;15;1941;38.376000000000005;44.0;19.729
16;16;1942;108.22200000000001;127.0;25.410000000000004
17;17;1943;141.217;130.0;45.54
18;18;1944;79.993;51.0;52.526
19;19;1945;145.811;189.0;19.45
20;20;1946;44.818000000000005;11.0;41.588
21;21;1947;121.207;0.0;121.207
22;22;1948;53.904;29.0;43.338
23;23;1949;38.285;24.0;29.659
24;24;1950;58.757000000000005;38.0;41.075
25;25;1951;166.47;216.0;0.0
26;26;1952;166.702;236.0;1.127
27;27;1953;92.022;51.0;64.571
28;28;1954;142.605;201.0;8.565000000000001
29;29;1955;170.35699999999997;228.0;0.0
30;30;1956;58.23;0.0;58.23
31;31;1957;23.237000000000002;0.0;23.237000000000002
32;32;1958;51.266000000000005;97.0;0.0
33;33;1959;65.313;42.0;42.041999999999994
34;34;1960;184.94400000000002;238.0;0.0
35;35;1961;37.668000000000006;0.0;37.668000000000006
36;36;1962;60.329;18.0;54.304
37;37;1963;73.84100000000001;0.0;73.84100000000001
38;38;1964;30.359;0.0;30.359
39;39;1965;30.693;0.0;30.693
40;40;1966;44.551;6.0;43.064
41;41;1967;31.918;0.0;31.918
42;42;1968;64.459;35.0;48.163
43;43;1969;172.57600000000002;150.0;39.42
44;44;1970;125.525;78.0;69.63300000000001
45;45;1971;174.193;224.0;0.0
46;46;1972;116.11599999999999;97.0;57.778
47;47;1973;124.749;210.0;4.082
48;48;1974;91.325;0.0;91.325
49;49;1975;36.799;12.0;34.618
50;50;1976;166.837;216.0;0.0
51;51;1977;89.939;64.0;54.759
52;52;1978;165.598;226.0;0.0
53;53;1979;107.797;79.0;63.455
54;54;1980;19.613000000000003;0.0;19.613000000000003
55;55;1981;47.709;19.0;41.477000000000004
56;56;1982;143.41799999999998;144.0;33.10600000000001
57;57;1983;53.199;0.0;53.199
58;58;1984;50.623000000000005;0.0;50.623000000000005
59;59;1985;36.34;13.0;33.375
60;60;1986;161.574;219.0;6.076
61;61;1987;31.629;0.0;31.629
62;62;1988;29.317000000000004;0.0;29.317000000000004
63;63;1989;47.385999999999996;0.0;47.385999999999996
64;64;1990;27.794999999999998;0.0;27.794999999999998
65;65;1991;50.788000000000004;0.0;50.788000000000004
66;66;1992;46.993;0.0;46.993
67;67;1993;165.39;185.0;16.186
68;68;1994;164.325;211.0;0.0
69;69;1995;24.501;1.0;24.382
70;70;1996;26.802000000000003;0.0;26.802000000000003
71;71;1997;63.05200000000001;0.0;63.05200000000001
72;72;1998;179.878;234.0;0.0
73;73;1999;41.383;26.0;33.699
74;74;2000;77.616;137.0;0.726
75;75;2001;96.59300000000002;56.0;65.579
76;76;2002;33.480999999999995;0.0;33.480999999999995
77;77;2003;39.482;0.0;39.482
78;78;2004;64.876;54.0;37.157
79;79;2005;65.76500000000001;11.0;62.35000000000001
80;80;2006;45.459;12.0;41.796
81;81;2007;146.808;158.0;29.64
82;82;2008;181.679;239.0;0.0
83;83;2009;59.95;38.0;42.702000000000005
84;84;2010;56.926;0.0;56.926
85;85;2011;177.346;0.0;177.346
86;86;2012;29.804;11.0;26.894
87;87;2013;40.06999999999999;31.0;28.820999999999994
88;88;2014;174.60200000000003;218.0;0.0
89;89;2015;34.955;0.0;34.955
90;90;2016;59.62500000000001;47.0;36.427
