PT_ID;VAR1_sum;VAR2_sum;VAR3_sum;VAR1_mean;VAR2_mean;VAR3_mean
40825520;0.333;0;0.333;0.333;0.0;0.333
40827518;1.0;1;0.0;1.0;1.0;0.0
40827519;0.222;0;0.222;0.222;0.0;0.222
40829518;0.333;0;0.333;0.333;0.0;0.333
40831516;0.115;0;0.115;0.115;0.0;0.115
40832514;0.333;0;0.333;0.333;0.0;0.333
40833514;0.207;0;0.207;0.207;0.0;0.207
40834511;0.179;0;0.179;0.179;0.0;0.179
40837506;0.308;2;0.0;0.154;1.0;0.0
40837507;4.711;0;4.711;0.31406666666666666;0.0;0.31406666666666666
40837508;0.471;0;0.471;0.2355;0.0;0.2355
40837527;0.165;0;0.165;0.165;0.0;0.165
40837528;0.333;0;0.333;0.333;0.0;0.333
40838504;0.886;0;0.886;0.886;0.0;0.886
40838527;0.333;0;0.333;0.333;0.0;0.333
40839502;0.554;0;0.554;0.554;0.0;0.554
40839526;0.333;0;0.333;0.333;0.0;0.333
40840500;18.323;19;11.286000000000001;0.3817291666666667;0.3958333333333333;0.23512500000000003
40843494;0.22;0;0.22;0.22;0.0;0.22
40844493;26.298000000000002;10;16.886;0.9068275862068966;0.3448275862068966;0.5822758620689655
40845492;23.954;5;20.865;0.6474054054054055;0.13513513513513514;0.5639189189189189
40845535;0.333;0;0.333;0.333;0.0;0.333
40846518;0.847;5;0.0;0.1694;1.0;0.0
40847492;0.124;0;0.124;0.124;0.0;0.124
40847518;4.0;0;4.0;1.0;0.0;1.0
40847519;0.711;0;0.711;0.711;0.0;0.711
40847534;22.823;10;13.718;0.9129200000000001;0.4;0.54872
40848490;0.147;0;0.147;0.147;0.0;0.147
40848533;0.98;0;0.98;0.98;0.0;0.98
40849515;0.333;0;0.333;0.333;0.0;0.333
40850531;4.0;4;0.0;1.0;1.0;0.0
40851358;22.735;10;14.31;0.842037037037037;0.37037037037037035;0.53
40852336;2.951;4;0.0;0.73775;1.0;0.0
40852337;19.432;14;6.655;0.8448695652173912;0.6086956521739131;0.2893478260869565
40852338;18.511;4;15.301;0.7119615384615384;0.15384615384615385;0.5885
40852339;13.157;4;11.238;0.6265238095238095;0.19047619047619047;0.5351428571428571
40852340;13.975999999999999;4;11.324;0.55904;0.16;0.45296
40852341;6.7;9;0.0;0.7444444444444445;1.0;0.0
40852342;15.053;15;3.919;0.7922631578947369;0.7894736842105263;0.20626315789473684
40852343;23.391;11;14.645999999999999;0.8065862068965517;0.3793103448275862;0.5050344827586206
40852344;17.792;13;6.793;0.8896000000000001;0.65;0.33965
40852345;11.712;6;7.721;0.5577142857142857;0.2857142857142857;0.3676666666666667
40852346;19.695;13;7.824;0.856304347826087;0.5652173913043478;0.34017391304347827
40852347;22.65;13;13.364;0.7306451612903225;0.41935483870967744;0.4310967741935484
40852348;22.663;10;14.502;0.8393703703703704;0.37037037037037035;0.5371111111111111
40852528;0.232;0;0.232;0.232;0.0;0.232
40853333;10.354;11;1.369;0.7964615384615384;0.8461538461538461;0.10530769230769231
40853334;6.466;1;6.133;0.3803529411764706;0.058823529411764705;0.36076470588235293
40853335;7.0969999999999995;2;6.431;0.3942777777777777;0.1111111111111111;0.3572777777777778
40853336;5.606;1;5.273;0.350375;0.0625;0.3295625
40853337;0.333;0;0.333;0.333;0.0;0.333
40853338;7.259;2;6.63;0.4032777777777778;0.1111111111111111;0.36833333333333335
40853339;1.191;0;1.191;0.1985;0.0;0.1985
40853341;0.13;0;0.13;0.13;0.0;0.13
40853356;16.639;6;11.828;0.6655599999999999;0.24;0.47312
40853359;10.934;4;9.696;0.47539130434782606;0.17391304347826086;0.4215652173913043
40853360;7.144;2;6.478;0.3968888888888889;0.1111111111111111;0.35988888888888887
40853361;2.5460000000000003;0;2.5460000000000003;0.2828888888888889;0.0;0.2828888888888889
40853362;22.105999999999998;13;12.957;0.7368666666666666;0.43333333333333335;0.4319
40854327;17.857;15;4.482;0.8928499999999999;0.75;0.22410000000000002
40854328;17.867;11;9.277;0.7768260869565218;0.4782608695652174;0.40334782608695646
40854329;20.462;13;8.671;0.81848;0.52;0.34684
40854330;14.568;4;11.39;0.6333913043478261;0.17391304347826086;0.49521739130434783
40854331;12.68;5;10.474;0.5072;0.2;0.41896
40854332;5.664;1;5.3309999999999995;0.354;0.0625;0.33318749999999997
40854333;5.446;1;5.113;0.32035294117647056;0.058823529411764705;0.300764705882353
40854334;0.643;0;0.643;0.21433333333333335;0.0;0.21433333333333335
40854335;0.161;0;0.161;0.161;0.0;0.161
40854336;0.624;0;0.624;0.208;0.0;0.208
40854337;0.333;0;0.333;0.333;0.0;0.333
40854338;0.607;0;0.607;0.20233333333333334;0.0;0.20233333333333334
40854364;21.443;12;12.89;0.7394137931034483;0.41379310344827586;0.4444827586206897
40854365;19.267;12;9.958;0.77068;0.48;0.39832
40854367;10.56;12;1.0;0.8123076923076924;0.9230769230769231;0.07692307692307693
40854368;19.632;13;8.932;0.8180000000000001;0.5416666666666666;0.3721666666666667
40854369;19.053;13;8.302;0.8283913043478262;0.5652173913043478;0.3609565217391304
40854370;18.053;12;9.344;0.72212;0.48;0.37376
40854371;16.69;10;8.683;0.7947619047619048;0.47619047619047616;0.41347619047619044
40854372;4.97;1;4.6370000000000005;0.2923529411764706;0.058823529411764705;0.27276470588235296
40854373;8.439;8;5.573;0.36691304347826087;0.34782608695652173;0.24230434782608698
40854374;5.805;2;5.274;0.3225;0.1111111111111111;0.293
40854375;10.02;9;7.648;0.3578571428571428;0.32142857142857145;0.27314285714285713
40854376;13.096;7;9.655;0.52384;0.28;0.3862
40854377;14.971;8;8.879;0.6509130434782608;0.34782608695652173;0.38604347826086954
40854525;0.187;0;0.187;0.187;0.0;0.187
40855325;6.2059999999999995;1;5.873;0.3650588235294117;0.058823529411764705;0.34547058823529414
40855326;3.234;1;2.9010000000000002;0.231;0.07142857142857142;0.20721428571428574
40855327;0.502;0;0.502;0.251;0.0;0.251
40855328;23.094;11;14.35;0.8247857142857143;0.39285714285714285;0.5125
40855329;0.333;0;0.333;0.333;0.0;0.333
40855330;3.613;1;3.2800000000000002;0.2258125;0.0625;0.20500000000000002
40855331;9.279;4;8.025;0.40343478260869564;0.17391304347826086;0.3489130434782609
40855332;0.314;0;0.314;0.314;0.0;0.314
40855333;0.455;0;0.455;0.2275;0.0;0.2275
40855334;0.287;0;0.287;0.287;0.0;0.287
40855335;0.133;0;0.133;0.133;0.0;0.133
40855364;7.843;5;6.324;0.31372;0.2;0.25296
40855367;0.233;0;0.233;0.233;0.0;0.233
40855368;22.594;10;14.498;0.8368148148148149;0.37037037037037035;0.536962962962963
40855369;6.847;2;6.232;0.3803888888888889;0.1111111111111111;0.3462222222222222
40855370;0.47;0;0.47;0.235;0.0;0.235
40855371;9.899000000000001;8;6.987;0.43039130434782613;0.34782608695652173;0.30378260869565216
40855372;0.333;0;0.333;0.333;0.0;0.333
40855373;1.776;0;1.776;0.19733333333333333;0.0;0.19733333333333333
40855374;0.956;0;0.956;0.19119999999999998;0.0;0.19119999999999998
40855375;3.748;1;3.415;0.22047058823529414;0.058823529411764705;0.20088235294117648
40855376;3.961;1;3.628;0.23299999999999998;0.058823529411764705;0.21341176470588236
40855377;0.276;0;0.276;0.276;0.0;0.276
40855378;0.807;1;0.0;0.807;1.0;0.0
40855379;15.841000000000001;13;4.606;0.8800555555555556;0.7222222222222222;0.2558888888888889
40855380;0.145;0;0.145;0.145;0.0;0.145
40855524;10.665000000000001;2;9.999;0.7617857142857144;0.14285714285714285;0.7142142857142858
40856323;19.98;16;8.689;0.7135714285714286;0.5714285714285714;0.3103214285714286
40856324;13.533;9;9.721;0.48332142857142857;0.32142857142857145;0.34717857142857145
40856325;0.329;0;0.329;0.329;0.0;0.329
40856326;0.451;0;0.451;0.2255;0.0;0.2255
40856327;0.569;0;0.569;0.18966666666666665;0.0;0.18966666666666665
40856328;2.712;1;2.379;0.226;0.08333333333333333;0.19825
40856329;0.333;0;0.333;0.333;0.0;0.333
40856330;0.802;0;0.802;0.2005;0.0;0.2005
40856331;0.607;0;0.607;0.20233333333333334;0.0;0.20233333333333334
40856332;0.194;0;0.194;0.194;0.0;0.194
40856365;6.687;5;5.104;0.3933529411764706;0.29411764705882354;0.30023529411764704
40856366;1.143;0;1.143;0.1905;0.0;0.1905
40856367;0.671;0;0.671;0.22366666666666668;0.0;0.22366666666666668
40856368;0.6140000000000001;0;0.6140000000000001;0.2046666666666667;0.0;0.2046666666666667
40856369;2.197;0;2.197;0.2441111111111111;0.0;0.2441111111111111
40856370;0.649;0;0.649;0.21633333333333335;0.0;0.21633333333333335
40856371;0.653;0;0.653;0.21766666666666667;0.0;0.21766666666666667
40856373;0.118;0;0.118;0.118;0.0;0.118
40856374;0.118;0;0.118;0.118;0.0;0.118
40856375;0.333;0;0.333;0.333;0.0;0.333
40856376;0.246;0;0.246;0.246;0.0;0.246
40856377;0.304;0;0.304;0.304;0.0;0.304
40856378;18.209;12;7.2860000000000005;0.91045;0.6;0.3643
40856382;22.744;13;13.404;0.7581333333333333;0.43333333333333335;0.4468
40856385;20.456;13;13.443999999999999;0.6818666666666666;0.43333333333333335;0.44813333333333333
40856523;22.157;3;19.837;0.7913214285714286;0.10714285714285714;0.7084642857142857
40857318;16.973;10;9.065999999999999;0.7379565217391304;0.43478260869565216;0.3941739130434782
40857319;15.472999999999999;5;12.647;0.6189199999999999;0.2;0.50588
40857320;19.894;14;9.315;0.7651538461538461;0.5384615384615384;0.35826923076923073
40857322;14.032;7;10.331;0.56128;0.28;0.41324
40857323;7.0;3;4.0;1.0;0.42857142857142855;0.5714285714285714
40857324;15.335;8;9.968;0.6667391304347826;0.34782608695652173;0.4333913043478261
40857325;0.147;0;0.147;0.147;0.0;0.147
40857382;22.391;10;14.209999999999999;0.8292962962962962;0.37037037037037035;0.5262962962962963
40857384;5.925;5;4.416;0.24687499999999998;0.20833333333333334;0.18400000000000002
40857385;7.993;7;6.115;0.31972;0.28;0.2446
