PT_ID;VAR1;VAR2;VAR3
44001216;0.132;1;0.0
44001239;0.208;1;0.0
44004346;0.333;0;0.333
44005346;0.788;0;0.788
44006346;0.246;0;0.246
44010245;0.321;0;0.321
44010303;0.256;0;0.256
44011303;0.333;1;0.0
44011305;0.333;0;0.333
44012305;1.0;1;0.0
44012306;0.202;0;0.202
44012307;1.0;0;1.0
44013290;0.333;0;0.333
44013292;0.333;1;0.0
44013303;0.803;0;0.803
44013307;0.902;0;0.902
44014244;0.244;1;0.0
44014255;0.328;1;0.0
44014291;0.333;0;0.333
44014296;0.333;1;0.0
44014303;0.433;0;0.433
44015255;0.947;0;0.947
44015297;0.266;1;0.0
44015306;0.326;0;0.326
44016245;0.333;0;0.333
44016246;0.333;1;0.0
44016291;0.31;0;0.31
44016303;0.137;0;0.137
44017302;0.333;1;0.0
44017303;0.141;0;0.141
44017308;1.0;1;0.0
44018248;0.451;1;0.0
44018249;0.333;1;0.0
44018250;0.213;0;0.213
44018251;0.321;0;0.321
44018252;0.188;0;0.188
44018276;0.204;1;0.0
44018277;0.333;0;0.333
44018279;0.333;1;0.0
44018298;1.0;1;0.0
44018302;0.333;1;0.0
44018306;1.0;1;0.0
44019252;0.252;1;0.0
44019254;0.333;0;0.333
44019277;0.333;0;0.333
44019280;0.253;0;0.253
44019291;0.333;0;0.333
44019307;0.33;0;0.33
44019309;0.333;1;0.0
44019325;0.856;0;0.856
44020297;0.296;0;0.296
44020309;0.163;0;0.163
44020325;0.333;1;0.0
44021275;0.23;1;0.0
44021299;0.219;0;0.219
44021309;0.333;0;0.333
44021311;0.185;0;0.185
44021312;0.23;0;0.23
44022253;0.217;0;0.217
44022284;0.252;1;0.0
44022300;1.0;1;0.0
44022314;0.318;0;0.318
44022321;0.115;0;0.115
44023285;0.32;0;0.32
44023313;1.0;1;0.0
44023314;1.0;1;0.0
44023315;0.136;0;0.136
44023318;1.0;1;0.0
44023319;0.222;0;0.222
44024273;0.185;0;0.185
44024286;0.266;0;0.266
44024324;0.24;0;0.24
44025273;0.333;1;0.0
44027252;0.205;0;0.205
44028246;0.333;1;0.0
44028252;0.21;0;0.21
44029246;0.138;0;0.138
44029247;0.167;0;0.167
44029248;0.322;0;0.322
44033259;0.333;1;0.0
44033260;1.0;1;0.0
44033261;0.333;0;0.333
44033262;1.0;1;0.0
44033263;1.0;1;0.0
44033264;0.464;1;0.0
44033265;1.0;1;0.0
44033266;1.0;1;0.0
44033269;0.333;0;0.333
44033270;0.115;0;0.115
44035257;0.333;1;0.0
44038254;0.685;1;0.0
44073345;0.215;1;0.0
44091344;1.0;0;1.0
44113343;0.333;1;0.0
44175350;0.349;0;0.349
44203358;0.296;0;0.296
44204359;0.333;0;0.333
44206360;1.0;1;0.0
44213363;0.573;1;0.0
44214363;0.22;0;0.22
44215364;1.0;0;1.0
44217365;1.0;0;1.0
44220340;1.0;1;0.0
44220366;0.202;0;0.202
44222366;0.835;0;0.835
44223367;1.0;1;0.0
44229344;0.333;1;0.0
44233371;0.555;0;0.555
44235372;1.0;1;0.0
44238373;0.263;0;0.263
44239373;0.212;0;0.212
44253377;1.0;1;0.0
44254377;1.0;1;0.0
44283385;0.333;1;0.0
44283386;0.513;0;0.513
44284386;0.112;0;0.112
44285387;0.934;0;0.934
44286388;0.742;0;0.742
44288388;0.333;1;0.0
44310361;0.333;1;0.0
44321396;0.333;0;0.333
44322396;1.0;0;1.0
44327398;0.214;0;0.214
44328398;0.753;0;0.753
44329398;0.333;0;0.333
44330398;0.198;0;0.198
44345402;0.12;0;0.12
44355405;1.0;1;0.0
44356405;0.333;1;0.0
44358406;1.0;1;0.0
44359406;0.142;0;0.142
44360406;1.0;0;1.0
44365408;1.0;1;0.0
44369409;1.0;1;0.0
44374410;0.445;1;0.0
44390347;0.579;1;0.0
44394352;0.205;0;0.205
44396353;0.307;0;0.307
44398355;0.333;1;0.0
44399356;0.333;0;0.333
44400357;0.271;0;0.271
44402360;0.333;1;0.0
44404362;0.333;0;0.333
44406365;0.331;0;0.331
44440449;0.629;1;0.0
44443423;0.52;1;0.0
44443424;1.0;1;0.0
44444422;0.333;1;0.0
44444423;1.0;1;0.0
44444424;0.333;1;0.0
44445423;0.306;0;0.306
44445424;0.333;1;0.0
44446424;0.203;0;0.203
44446425;0.239;0;0.239
44446427;1.0;1;0.0
44447425;0.169;0;0.169
44447426;0.243;0;0.243
44447427;1.0;1;0.0
44447428;0.333;1;0.0
44448425;0.333;1;0.0
44448426;0.211;0;0.211
44448427;0.333;1;0.0
44448428;0.333;1;0.0
44448454;1.0;1;0.0
44449426;0.326;1;0.0
44449427;0.311;0;0.311
44449428;0.333;1;0.0
44449455;0.544;0;0.544
44450427;0.333;1;0.0
