YEAR;VAR1_sum;VAR2_sum;VAR3_sum
1926;114.879;155.0;0.0
1927;62.96000000000001;113.0;19.318
1928;143.864;56.0;96.328
1929;129.292;0.0;129.292
1930;149.795;194.0;5.737
1931;113.248;96.0;53.746
1932;134.17499999999998;177.0;0.0
1933;73.42699999999999;96.0;0.0
1934;131.18900000000002;161.0;0.0
1935;78.51;0.0;78.51
1936;92.238;119.0;0.0
1937;148.54900000000004;0.0;148.54900000000004
1938;133.646;131.0;42.351
1939;58.958;73.0;0.0
1940;132.133;18.0;120.373
1941;107.935;165.0;16.111
1942;134.42000000000002;173.0;0.0
1943;177.50799999999998;0.0;177.50799999999998
1944;163.969;4.0;162.21800000000002
1945;152.88100000000003;116.0;49.674
1946;141.04399999999998;149.0;32.207
1947;131.89799999999997;0.0;131.89799999999997
1948;145.95800000000003;198.0;0.0
1949;133.825;105.0;55.57599999999999
1950;161.031;189.0;12.388000000000002
1951;107.82300000000001;137.0;0.0
1952;133.782;161.0;0.0
1953;153.76;31.0;136.155
1954;139.20600000000002;154.0;5.197
1955;148.953;179.0;0.0
1956;143.912;12.0;138.257
1957;48.45400000000001;87.0;20.271
1958;176.472;0.0;176.472
1959;137.039;172.0;0.0
1960;86.221;112.0;0.0
1961;85.41;0.0;85.41
1962;133.102;116.0;32.045
1963;131.21300000000002;40.0;97.352
1964;101.275;47.0;76.201
1965;54.137;0.0;54.137
1966;166.39;91.0;90.858
1967;149.247;0.0;149.247
1968;145.96;174.0;2.214
1969;133.017;0.0;133.017
1970;122.338;114.0;18.179000000000002
1971;105.90299999999999;137.0;0.0
1972;121.839;65.0;65.336
1973;129.997;159.0;0.0
1974;134.213;0.0;134.213
1975;119.061;198.0;0.0
1976;5.952999999999999;12.0;0.0
1977;122.462;148.0;0.0
1978;79.69900000000001;103.0;0.0
1979;121.763;63.0;66.814
1980;54.297;0.0;54.297
1981;122.029;0.0;122.029
1982;125.19800000000001;150.0;0.0
1983;141.22699999999998;0.0;141.22699999999998
1984;138.144;0.0;138.144
1985;101.29100000000001;127.0;31.932
1986;130.75;158.0;0.0
1987;119.066;0.0;119.066
1988;99.533;0.0;99.533
1989;157.75400000000002;51.0;117.807
1990;138.68200000000002;170.0;0.0
1991;150.80399999999997;0.0;150.80399999999997
1992;140.256;73.0;86.388
1993;139.016;67.0;77.322
1994;42.25599999999999;55.0;0.0
1995;85.978;134.0;18.247
1996;84.858;0.0;84.858
1997;164.31400000000002;65.0;107.593
1998;69.86;90.0;0.0
1999;113.979;163.0;19.013
2000;157.217;0.0;157.217
2001;137.33100000000002;171.0;0.0
2002;124.21399999999998;0.0;124.21399999999998
2003;129.667;0.0;129.667
2004;145.401;180.0;10.545
2005;140.11200000000002;99.0;50.183
2006;85.48400000000001;0.0;85.48400000000001
2007;142.298;0.0;142.298
2008;86.84;114.0;0.0
2009;124.19900000000001;178.0;9.269
2010;75.563;0.0;75.563
2011;129.014;0.0;129.014
2012;92.16400000000002;146.0;14.962
2013;98.516;71.0;56.791000000000004
2014;134.123;6.0;131.52499999999998
2015;102.24700000000001;0.0;102.24700000000001
2016;148.912;192.0;11.089
