YEAR;VAR1_sum;VAR1_mean;VAR2_sum;VAR2_mean;VAR3_sum;VAR3_mean
1926;435.461;0.7776089285714286;560.0;1.0;0.0;0.0
1927;151.852;0.7162830188679246;45.0;0.21226415094339623;118.54899999999999;0.5591933962264151
1928;284.14;0.7784657534246575;27.0;0.07397260273972603;267.104;0.7317917808219178
1929;225.52999999999997;0.7776896551724137;0.0;0.0;225.52999999999997;0.7776896551724137
1930;943.6179999999999;0.8184024284475281;1001.0;0.8681699913269731;76.741;0.06655767562879444
1931;59.774;0.3129528795811518;0.0;0.0;59.774;0.3129528795811518
1932;483.171;0.7681573926868044;629.0;1.0;0.0;0.0
1933;87.406;0.7874414414414415;111.0;1.0;0.0;0.0
1934;229.186;0.774277027027027;296.0;1.0;0.0;0.0
1935;360.974;0.8317373271889401;405.0;0.9331797235023042;12.901;0.029725806451612904
1936;481.86400000000003;0.7529125000000001;140.0;0.21875;357.606;0.558759375
1937;960.764;0.8087239057239057;0.0;0.0;960.764;0.8087239057239057
1938;900.373;0.864911623439001;50.0;0.04803073967339097;874.468;0.8400268972142171
1939;81.15499999999997;0.7956372549019605;102.0;1.0;0.0;0.0
1940;922.104;0.7774907251264755;510.0;0.4300168634064081;450.52599999999995;0.37987015177065764
1941;888.47;0.8719038272816487;1019.0;1.0;0.0;0.0
1942;438.41200000000003;0.7759504424778761;565.0;1.0;0.0;0.0
1943;379.76099999999997;0.7944790794979079;419.0;0.8765690376569037;24.666000000000004;0.05160251046025106
1944;938.121;0.8052540772532188;1165.0;1.0;0.0;0.0
1945;261.89;0.7912084592145014;331.0;1.0;0.0;0.0
1946;864.547;0.7816880650994575;1106.0;1.0;0.0;0.0
1947;396.68600000000004;0.7747773437500001;0.0;0.0;396.68600000000004;0.7747773437500001
1948;702.395;0.8361845238095238;530.0;0.6309523809523809;238.132;0.2834904761904762
1949;948.146;0.8442974176313446;1123.0;1.0;0.0;0.0
1950;951.0609999999999;0.8364652594547053;1137.0;1.0;0.0;0.0
1951;28.208000000000002;0.6132173913043478;46.0;1.0;0.0;0.0
1952;194.24199999999996;0.7960737704918032;244.0;1.0;0.0;0.0
1953;503.45;0.776929012345679;648.0;1.0;0.0;0.0
1954;190.51200000000003;0.7938000000000002;240.0;1.0;0.0;0.0
1955;148.613;0.7863121693121693;189.0;1.0;0.0;0.0
1956;654.5790000000001;0.8402811296534018;0.0;0.0;654.5790000000001;0.8402811296534018
1957;73.756;0.2903779527559055;18.0;0.07086614173228346;69.956;0.2754173228346457
1958;527.241;0.834242088607595;403.0;0.6376582278481012;180.178;0.28509177215189874
1959;919.877;0.7808803056027164;1178.0;1.0;0.0;0.0
1960;98.224;0.8051147540983606;120.0;0.9836065573770492;0.829;0.006795081967213115
1961;441.903;0.8401197718631179;491.0;0.9334600760456274;16.763;0.03186882129277567
1962;164.83100000000002;0.8452871794871796;147.0;0.7538461538461538;27.409;0.14055897435897435
1963;942.459;0.8062095808383233;1169.0;1.0;0.0;0.0
1964;77.523;0.3656745283018868;26.0;0.12264150943396226;62.307;0.2939009433962264
1965;402.163;0.3023781954887218;0.0;0.0;402.163;0.3023781954887218
1966;193.707;0.8385584415584415;216.0;0.935064935064935;6.085;0.02634199134199134
1967;332.06100000000004;0.8580387596899226;0.0;0.0;332.06100000000004;0.8580387596899226
1968;935.624;0.8413884892086331;1112.0;1.0;0.0;0.0
1969;78.786;0.7503428571428572;59.0;0.5619047619047619;24.188;0.23036190476190474
1970;354.91700000000003;0.7616244635193133;466.0;1.0;0.0;0.0
1971;17.792;0.6135172413793104;29.0;1.0;0.0;0.0
1972;305.5369999999999;0.7814245524296674;256.0;0.6547314578005116;72.74199999999999;0.1860409207161125
1973;173.30199999999996;0.7877363636363635;97.0;0.4409090909090909;83.218;0.37826363636363636
1974;195.887;0.783548;0.0;0.0;195.887;0.783548
1975;716.494;0.7961044444444445;900.0;1.0;0.0;0.0
1976;99.361;0.794888;125.0;1.0;0.0;0.0
1977;784.55;0.7737179487179486;968.0;0.9546351084812623;22.368;0.022059171597633136
1978;114.084;0.8034084507042254;142.0;1.0;0.0;0.0
1979;338.002;0.7824120370370371;249.0;0.5763888888888888;107.631;0.24914583333333334
1980;66.38900000000001;0.3045366972477065;0.0;0.0;66.38900000000001;0.3045366972477065
1981;981.0830000000001;0.8088070898598517;1213.0;1.0;0.0;0.0
1982;550.779;0.7596951724137931;725.0;1.0;0.0;0.0
1983;888.77;0.7735161009573542;0.0;0.0;888.77;0.7735161009573542
1984;728.348;0.7942726281352235;634.0;0.6913849509269356;152.442;0.16623991275899674
1985;667.85;0.845379746835443;484.0;0.6126582278481013;238.58299999999997;0.3020037974683544
1986;234.055;0.7854194630872483;298.0;1.0;0.0;0.0
1987;897.668;0.8689912875121006;976.0;0.9448209099709584;26.601;0.025751210067763795
1988;932.097;0.8654568245125348;1077.0;1.0;0.0;0.0
1989;71.132;0.5192116788321168;0.0;0.0;71.132;0.5192116788321168
1990;920.1800000000001;0.8342520398912059;1086.0;0.9845874886672711;8.507;0.0077126019945602895
1991;917.9440000000001;0.8531078066914499;0.0;0.0;917.9440000000001;0.8531078066914499
1992;159.46499999999997;0.7486619718309858;1.0;0.004694835680751174;159.112;0.7470046948356808
1993;218.661;0.7951309090909091;275.0;1.0;0.0;0.0
1994;76.427;0.8217956989247313;93.0;1.0;0.0;0.0
1995;80.76400000000001;0.2843802816901409;55.0;0.1936619718309859;62.929;0.22158098591549297
1996;125.918;0.6327537688442212;0.0;0.0;125.918;0.6327537688442212
