PT_ID;VAR1_sum;VAR2_sum;VAR3_sum;VAR1_mean;VAR2_mean;VAR3_mean
41000163;18.789;14;6.758;0.8947142857142858;0.6666666666666666;0.3218095238095238
41000165;4.477;6;0.0;0.7461666666666668;1.0;0.0
41000166;17.623;14;5.0;0.9275263157894738;0.7368421052631579;0.2631578947368421
41000167;10.668;10;7.132;0.3678620689655172;0.3448275862068966;0.2459310344827586
41000168;2.431;2;1.806;0.221;0.18181818181818182;0.16418181818181818
41000369;0.266;0;0.266;0.266;0.0;0.266
41000370;0.187;0;0.187;0.187;0.0;0.187
41000371;0.195;0;0.195;0.195;0.0;0.195
41000372;0.237;0;0.237;0.237;0.0;0.237
41000373;0.241;0;0.241;0.241;0.0;0.241
41000374;0.188;0;0.188;0.188;0.0;0.188
41000382;3.492;2;2.826;0.21825;0.125;0.176625
41000383;4.969;4;3.98;0.2922941176470588;0.23529411764705882;0.23411764705882354
41000384;0.357;0;0.357;0.1785;0.0;0.1785
41000385;0.169;0;0.169;0.169;0.0;0.169
41000386;1.297;1;0.964;0.21616666666666665;0.16666666666666666;0.16066666666666665
41000387;1.234;1;0.906;0.20566666666666666;0.16666666666666666;0.151
41000388;3.7830000000000004;2;3.1710000000000003;0.3783;0.2;0.31710000000000005
41000389;5.539;2;4.874;0.3461875;0.125;0.304625
41000390;7.883;5;6.47;0.31532;0.2;0.2588
41000391;13.301;4;10.692;0.5542083333333333;0.16666666666666666;0.4455
41000392;19.914;9;12.653;0.8297500000000001;0.375;0.5272083333333334
41000393;19.43;8;12.501;0.8447826086956521;0.34782608695652173;0.5435217391304348
41000394;19.902;9;12.648;0.82925;0.375;0.527
41000395;19.876;9;12.622;0.8281666666666667;0.375;0.5259166666666667
41000396;16.528;14;4.939;0.787047619047619;0.6666666666666666;0.2351904761904762
41000397;17.179;13;6.5;0.7469130434782608;0.5652173913043478;0.2826086956521739
41000398;8.379;11;0.0;0.7617272727272727;1.0;0.0
41001162;13.221;15;1.545;0.7777058823529411;0.8823529411764706;0.09088235294117647
41001166;18.042;15;5.0;0.9021000000000001;0.75;0.25
41001167;3.169;4;0.0;0.79225;1.0;0.0
41001168;17.772;10;9.785;0.772695652173913;0.43478260869565216;0.42543478260869566
41001169;22.049;13;12.231;0.7874642857142857;0.4642857142857143;0.4368214285714286
41001369;0.31;0;0.31;0.31;0.0;0.31
41001370;0.291;0;0.291;0.291;0.0;0.291
41001371;0.242;0;0.242;0.242;0.0;0.242
41001372;0.177;0;0.177;0.177;0.0;0.177
41001373;0.166;0;0.166;0.166;0.0;0.166
41001374;0.175;0;0.175;0.175;0.0;0.175
41001383;0.129;0;0.129;0.129;0.0;0.129
41001384;0.129;0;0.129;0.129;0.0;0.129
41001385;0.129;0;0.129;0.129;0.0;0.129
41001386;0.129;0;0.129;0.129;0.0;0.129
41001387;2.655;2;2.018;0.22124999999999997;0.16666666666666666;0.16816666666666666
41001388;3.638;2;2.997;0.27984615384615386;0.15384615384615385;0.23053846153846153
41001389;6.258;2;5.592;0.391125;0.125;0.3495
41001390;7.0;3;6.173;0.4117647058823529;0.17647058823529413;0.36311764705882354
41001391;16.168;8;11.395;0.5988148148148148;0.2962962962962963;0.42203703703703704
41001392;18.328;13;7.938;0.73312;0.52;0.31751999999999997
41001393;18.358;11;10.038;0.73432;0.44;0.40152
41001394;18.996;9;11.816;0.8259130434782608;0.391304347826087;0.5137391304347826
41001395;16.981;16;4.539;0.738304347826087;0.6956521739130435;0.1973478260869565
41001396;16.092;13;5.195;0.8046;0.65;0.25975000000000004
41001397;19.623;15;7.955;0.7547307692307693;0.5769230769230769;0.30596153846153845
41001398;3.311;4;0.0;0.82775;1.0;0.0
41002169;20.253;16;8.127;0.81012;0.64;0.32508000000000004
41002170;20.606;11;12.415;0.7925384615384616;0.4230769230769231;0.4775
41002368;0.168;0;0.168;0.168;0.0;0.168
41002369;0.168;0;0.168;0.168;0.0;0.168
41002370;0.274;0;0.274;0.274;0.0;0.274
41002371;0.32;0;0.32;0.32;0.0;0.32
41002372;0.293;0;0.293;0.293;0.0;0.293
41002373;0.207;0;0.207;0.207;0.0;0.207
41002374;0.129;0;0.129;0.129;0.0;0.129
41002385;0.128;0;0.128;0.128;0.0;0.128
41002386;0.129;0;0.129;0.129;0.0;0.129
41002387;0.258;0;0.258;0.258;0.0;0.258
41002388;4.898;2;4.242;0.3498571428571428;0.14285714285714285;0.303
41002389;5.606;4;4.53;0.2803;0.2;0.2265
41002390;15.177;4;12.57;0.632375;0.16666666666666666;0.52375
41002391;21.298;13;11.637;0.7888148148148147;0.48148148148148145;0.431
41002392;22.143;13;11.877;0.8201111111111111;0.48148148148148145;0.43988888888888894
41002393;20.571;11;12.415;0.7911923076923078;0.4230769230769231;0.4775
41002394;18.484;9;11.45;0.8401818181818183;0.4090909090909091;0.5204545454545454
41002395;17.238;15;5.226;0.7494782608695651;0.6521739130434783;0.22721739130434782
41002396;19.53;14;8.398;0.7511538461538462;0.5384615384615384;0.323
41002397;22.033;18;7.566;0.8160370370370371;0.6666666666666666;0.2802222222222222
41003170;20.673;11;12.418;0.7951153846153846;0.4230769230769231;0.4776153846153846
41003371;0.178;0;0.178;0.178;0.0;0.178
41003372;0.292;0;0.292;0.292;0.0;0.292
41003373;0.186;0;0.186;0.186;0.0;0.186
41003388;0.181;0;0.181;0.181;0.0;0.181
41003389;4.71;4;3.7030000000000003;0.26166666666666666;0.2222222222222222;0.20572222222222225
41003390;14.809000000000001;9;10.612;0.5695769230769231;0.34615384615384615;0.40815384615384614
41003391;17.232;9;11.343;0.6382222222222222;0.3333333333333333;0.4201111111111111
41003392;20.112;10;12.242;0.6935172413793103;0.3448275862068966;0.42213793103448277
41003393;9.437000000000001;9;6.024;0.3629615384615385;0.34615384615384615;0.2316923076923077
41003394;15.498;10;10.964;0.5535;0.35714285714285715;0.39157142857142857
41003395;16.923;12;6.552;0.7692272727272726;0.5454545454545454;0.2978181818181818
41003396;3.516;5;0.0;0.7032;1.0;0.0
41004171;15.995000000000001;14;4.585;0.7616666666666667;0.6666666666666666;0.21833333333333332
41004372;0.122;0;0.122;0.122;0.0;0.122
41004389;14.17;8;10.738;0.5248148148148148;0.2962962962962963;0.39770370370370367
41004390;17.277;9;11.298;0.639888888888889;0.3333333333333333;0.41844444444444445
41004391;18.098;9;11.557;0.6702962962962963;0.3333333333333333;0.42803703703703705
41004392;18.091;8;12.63;0.6700370370370371;0.2962962962962963;0.4677777777777778
41004393;11.94;8;8.391;0.42642857142857143;0.2857142857142857;0.2996785714285714
41004394;16.537;10;11.959;0.5906071428571428;0.35714285714285715;0.42710714285714285
41004395;21.8;18;8.016;0.8074074074074075;0.6666666666666666;0.29688888888888887
41005172;16.537;14;4.781;0.7874761904761904;0.6666666666666666;0.22766666666666666
41005389;13.079;9;9.719;0.451;0.3103448275862069;0.33513793103448275
41005390;16.864;8;12.020999999999999;0.6022857142857143;0.2857142857142857;0.4293214285714285
41005391;17.425;8;11.879;0.6453703703703704;0.2962962962962963;0.43996296296296294
41005392;20.177;11;12.055;0.7760384615384616;0.4230769230769231;0.46365384615384614
41005393;20.883;11;12.327;0.8031923076923076;0.4230769230769231;0.4741153846153846
41005394;20.204;11;12.128;0.80816;0.44;0.48512
41005395;12.062;15;0.996;0.7095294117647059;0.8823529411764706;0.05858823529411765
41006157;20.759;17;8.15;0.7984230769230769;0.6538461538461539;0.31346153846153846
41006158;18.792;14;7.716;0.75168;0.56;0.30864
41006159;18.15;9;10.419;0.8642857142857142;0.42857142857142855;0.49614285714285716
41006172;17.963;14;6.941;0.7484583333333333;0.5833333333333334;0.28920833333333335
41006389;11.311;8;8.314;0.4039642857142857;0.2857142857142857;0.29692857142857143
