PT_ID;VAR1;VAR2;VAR3
45017521;0.377;1;0.0
45024522;0.237;1;0.0
45034524;0.333;0;0.333
45035525;0.333;0;0.333
45057558;1.0;0;1.0
45061560;0.164;0;0.164
45063535;0.333;1;0.0
45089550;0.703;1;0.0
45089596;0.292;0;0.292
45092597;0.292;0;0.292
45093597;0.252;1;0.0
45098598;0.252;1;0.0
45098599;0.292;1;0.0
45098600;0.292;0;0.292
45099599;0.292;0;0.292
45099600;0.217;1;0.0
45099601;1.0;0;1.0
45100600;0.204;1;0.0
45100601;1.0;1;0.0
45104599;0.385;1;0.0
45105599;0.876;1;0.0
45106599;0.333;0;0.333
45107585;0.119;0;0.119
45107599;0.596;1;0.0
45107600;0.333;0;0.333
45108599;0.114;1;0.0
45108600;0.333;0;0.333
45109599;0.676;1;0.0
45109600;0.163;1;0.0
45109601;0.903;1;0.0
45110600;0.288;1;0.0
45111600;0.333;0;0.333
45111601;0.796;1;0.0
45112600;0.333;0;0.333
45112601;1.0;0;1.0
45113599;0.596;1;0.0
45113600;0.333;0;0.333
45113601;1.0;1;0.0
45114597;0.145;1;0.0
45114599;0.476;1;0.0
45114600;0.225;1;0.0
45114601;0.663;1;0.0
45115590;0.136;1;0.0
45115597;0.333;0;0.333
45115598;0.596;1;0.0
45115599;0.903;1;0.0
45115600;0.333;1;0.0
45115601;1.0;0;1.0
45116597;0.333;0;0.333
45116598;1.0;0;1.0
45116599;1.0;0;1.0
45116600;0.333;0;0.333
45116601;1.0;0;1.0
45117597;0.333;0;0.333
45117599;1.0;0;1.0
45117600;0.333;0;0.333
45117601;1.0;0;1.0
45118597;0.333;0;0.333
45118598;0.333;0;0.333
45118599;1.0;0;1.0
45118600;0.333;0;0.333
45118601;1.0;0;1.0
45119597;0.333;0;0.333
45119598;0.333;0;0.333
45119599;0.185;1;0.0
45119600;0.333;0;0.333
45120597;0.333;0;0.333
45120598;0.292;1;0.0
45120599;0.31;1;0.0
45121597;0.333;0;0.333
45122596;0.256;1;0.0
45122597;0.333;0;0.333
45135599;0.333;0;0.333
45135600;0.996;1;0.0
45136599;0.333;0;0.333
45136600;1.0;0;1.0
45137599;0.333;0;0.333
45163600;0.157;0;0.157
45172600;0.194;1;0.0
45174600;0.279;1;0.0
45176601;0.333;0;0.333
45177602;1.0;0;1.0
45178602;0.972;0;0.972
45178603;1.0;0;1.0
45179603;1.0;0;1.0
45180604;1.0;0;1.0
45181604;0.515;0;0.515
45183604;1.0;0;1.0
45184606;1.0;0;1.0
45185607;1.0;0;1.0
45188610;0.621;1;0.0
45189611;1.0;0;1.0
45193613;0.53;0;0.53
45196617;0.812;1;0.0
45197617;1.0;0;1.0
45207620;1.0;0;1.0
45208620;0.389;0;0.389
45211621;1.0;0;1.0
45215622;0.238;0;0.238
45216622;0.205;0;0.205
45217622;0.333;0;0.333
45221623;0.211;0;0.211
45229628;0.333;0;0.333
45229629;0.333;0;0.333
45230629;0.283;0;0.283
45235529;0.26;0;0.26
45235635;0.333;0;0.333
45340503;0.333;0;0.333
45357534;0.284;0;0.284
45370503;0.257;0;0.257
45483528;1.0;0;1.0
45487527;1.0;0;1.0
