YEAR;VAR1_sum;VAR1_mean;VAR2_sum;VAR2_mean;VAR3_sum;VAR3_mean
1926;108.22000000000001;0.5818279569892474;131.0;0.7043010752688172;28.478;0.15310752688172044
1927;23.411;0.3442794117647059;0.0;0.0;23.411;0.3442794117647059
1928;144.38799999999998;0.6223620689655172;77.0;0.33189655172413796;80.15100000000001;0.3454784482758621
1929;160.485;0.6293529411764707;0.0;0.0;160.485;0.6293529411764707
1930;67.724;0.5374920634920636;48.0;0.38095238095238093;41.249;0.32737301587301587
1931;30.641000000000002;0.37367073170731707;0.0;0.0;30.641000000000002;0.37367073170731707
1932;95.727;0.5872822085889571;82.0;0.5030674846625767;47.17;0.28938650306748465
1933;179.192;0.7757229437229437;231.0;1.0;0.0;0.0
1934;160.933;0.6311098039215686;209.0;0.8196078431372549;12.257000000000001;0.048066666666666674
1935;29.823999999999998;0.37279999999999996;0.0;0.0;29.823999999999998;0.37279999999999996
1936;154.65300000000002;0.6997873303167421;167.0;0.755656108597285;18.124000000000002;0.08200904977375567
1937;54.946;0.495009009009009;0.0;0.0;54.946;0.495009009009009
1938;41.228;0.4530549450549451;11.0;0.12087912087912088;38.729;0.4255934065934066
1939;165.14499999999998;0.7645601851851851;216.0;1.0;0.0;0.0
1940;71.577;0.5263014705882353;0.0;0.0;71.577;0.5263014705882353
1941;38.376000000000005;0.4311910112359551;44.0;0.4943820224719101;19.729;0.22167415730337078
1942;108.22200000000001;0.6255606936416186;127.0;0.7341040462427746;25.410000000000004;0.14687861271676303
1943;141.217;0.6389909502262444;130.0;0.5882352941176471;45.54;0.2060633484162896
1944;79.993;0.5838905109489051;51.0;0.3722627737226277;52.526;0.38340145985401464
1945;145.811;0.56957421875;189.0;0.73828125;19.45;0.0759765625
1946;44.818000000000005;0.4717684210526316;11.0;0.11578947368421053;41.588;0.4377684210526316
1947;121.207;0.6090804020100502;0.0;0.0;121.207;0.6090804020100502
1948;53.904;0.4991111111111111;29.0;0.26851851851851855;43.338;0.4012777777777778
1949;38.285;0.4400574712643678;24.0;0.27586206896551724;29.659;0.34090804597701146
1950;58.757000000000005;0.5246160714285715;38.0;0.3392857142857143;41.075;0.36674107142857143
1951;166.47;0.7706944444444445;216.0;1.0;0.0;0.0
1952;166.702;0.6945916666666666;236.0;0.9833333333333333;1.127;0.004695833333333333
1953;92.022;0.5751375000000001;51.0;0.31875;64.571;0.40356875
1954;142.605;0.612038626609442;201.0;0.8626609442060086;8.565000000000001;0.03675965665236052
1955;170.35699999999997;0.7471798245614034;228.0;1.0;0.0;0.0
1956;58.23;0.5019827586206896;0.0;0.0;58.23;0.5019827586206896
1957;23.237000000000002;0.336768115942029;0.0;0.0;23.237000000000002;0.336768115942029
1958;51.266000000000005;0.5285154639175258;97.0;1.0;0.0;0.0
1959;65.313;0.5831517857142857;42.0;0.375;42.041999999999994;0.37537499999999996
1960;184.94400000000002;0.7770756302521009;238.0;1.0;0.0;0.0
1961;37.668000000000006;0.4329655172413794;0.0;0.0;37.668000000000006;0.4329655172413794
1962;60.329;0.5156324786324786;18.0;0.15384615384615385;54.304;0.46413675213675215
1963;73.84100000000001;0.5469703703703704;0.0;0.0;73.84100000000001;0.5469703703703704
1964;30.359;0.3748024691358025;0.0;0.0;30.359;0.3748024691358025
1965;30.693;0.3487840909090909;0.0;0.0;30.693;0.3487840909090909
1966;44.551;0.5062613636363636;6.0;0.06818181818181818;43.064;0.4893636363636364
1967;31.918;0.4313243243243243;0.0;0.0;31.918;0.4313243243243243
1968;64.459;0.5654298245614036;35.0;0.30701754385964913;48.163;0.42248245614035085
1969;172.57600000000002;0.7670044444444445;150.0;0.6666666666666666;39.42;0.1752
1970;125.525;0.6093446601941748;78.0;0.3786407766990291;69.63300000000001;0.3380242718446602
1971;174.193;0.7776473214285715;224.0;1.0;0.0;0.0
1972;116.11599999999999;0.48584100418410037;97.0;0.40585774058577406;57.778;0.2417489539748954
1973;124.749;0.5569151785714286;210.0;0.9375;4.082;0.018223214285714284
1974;91.325;0.41892201834862386;0.0;0.0;91.325;0.41892201834862386
1975;36.799;0.3118559322033898;12.0;0.1016949152542373;34.618;0.2933728813559322
1976;166.837;0.7723935185185185;216.0;1.0;0.0;0.0
1977;89.939;0.5418012048192771;64.0;0.3855421686746988;54.759;0.3298734939759036
1978;165.598;0.7327345132743364;226.0;1.0;0.0;0.0
1979;107.797;0.4646422413793103;79.0;0.34051724137931033;63.455;0.27351293103448276
1980;19.613000000000003;0.28842647058823534;0.0;0.0;19.613000000000003;0.28842647058823534
1981;47.709;0.49696875;19.0;0.19791666666666666;41.477000000000004;0.4320520833333334
1982;143.41799999999998;0.6208571428571428;144.0;0.6233766233766234;33.10600000000001;0.14331601731601734
1983;53.199;0.5115288461538461;0.0;0.0;53.199;0.5115288461538461
1984;50.623000000000005;0.4731121495327103;0.0;0.0;50.623000000000005;0.4731121495327103
1985;36.34;0.40831460674157305;13.0;0.14606741573033707;33.375;0.375
1986;161.574;0.662188524590164;219.0;0.8975409836065574;6.076;0.024901639344262292
1987;31.629;0.38571951219512196;0.0;0.0;31.629;0.38571951219512196
1988;29.317000000000004;0.38575000000000004;0.0;0.0;29.317000000000004;0.38575000000000004
1989;47.385999999999996;0.49879999999999997;0.0;0.0;47.385999999999996;0.49879999999999997
1990;27.794999999999998;0.455655737704918;0.0;0.0;27.794999999999998;0.455655737704918
1991;50.788000000000004;0.513010101010101;0.0;0.0;50.788000000000004;0.513010101010101
1992;46.993;0.47952040816326535;0.0;0.0;46.993;0.47952040816326535
