PT_ID;VAR1;VAR2;VAR3
44005346;1.0;0;1.0
44006346;0.333;0;0.333
44010303;0.333;0;0.333
44011307;0.333;0;0.333
44012303;0.281;0;0.281
44012306;0.333;0;0.333
44013293;0.296;0;0.296
44013303;1.0;0;1.0
44013307;0.633;0;0.633
44014303;1.0;0;1.0
44014306;0.147;0;0.147
44015255;0.407;0;0.407
44015307;0.178;0;0.178
44016291;0.167;0;0.167
44016297;0.86;0;0.86
44016303;0.333;0;0.333
44017291;0.248;0;0.248
44017303;0.333;0;0.333
44017307;0.198;0;0.198
44018250;0.333;0;0.333
44018252;0.333;0;0.333
44018278;0.295;0;0.295
44019280;0.333;0;0.333
44019308;0.214;0;0.214
44019325;0.873;0;0.873
44020297;0.233;0;0.233
44020302;0.233;0;0.233
44020308;0.181;0;0.181
44020309;0.333;0;0.333
44021299;0.333;0;0.333
44021308;0.317;0;0.317
44021311;0.333;0;0.333
44021312;0.333;0;0.333
44021325;0.157;0;0.157
44022253;0.333;0;0.333
44022311;0.177;0;0.177
44022314;0.122;0;0.122
44022315;0.122;0;0.122
44022321;0.328;0;0.328
44023285;0.113;0;0.113
44023315;0.333;0;0.333
44023319;0.333;0;0.333
44023322;0.169;0;0.169
44023324;0.281;0;0.281
44024273;0.333;0;0.333
44024286;0.333;0;0.333
44024324;0.333;0;0.333
44027252;0.333;0;0.333
44028252;0.333;0;0.333
44029246;0.333;0;0.333
44029247;0.333;0;0.333
44033270;0.328;0;0.328
44089344;0.467;0;0.467
44153346;0.292;0;0.292
44154346;0.333;0;0.333
44173349;1.0;0;1.0
44175350;0.936;0;0.936
44200357;0.256;0;0.256
44201357;0.218;0;0.218
44202358;0.844;0;0.844
44203358;0.329;0;0.329
44205359;0.31;0;0.31
44214363;0.333;0;0.333
44216364;0.273;0;0.273
44218365;0.294;0;0.294
44219365;0.333;0;0.333
44220366;0.333;0;0.333
44221366;0.755;0;0.755
44222366;1.0;0;1.0
44224342;0.333;0;0.333
44224367;0.72;0;0.72
44233371;1.0;0;1.0
44238373;0.333;0;0.333
44239373;0.333;0;0.333
44259378;1.0;0;1.0
44283386;1.0;0;1.0
44284386;0.3;0;0.3
44285387;0.853;0;0.853
44286387;0.26;0;0.26
44286388;1.0;0;1.0
44287388;0.261;0;0.261
44321396;0.16;0;0.16
44322396;0.513;0;0.513
44324397;0.215;0;0.215
44327398;0.333;0;0.333
44328398;1.0;0;1.0
44330398;0.333;0;0.333
44345402;0.304;0;0.304
44346402;0.239;0;0.239
44359406;0.969;0;0.969
44360406;0.48;0;0.48
44370409;0.327;0;0.327
44378411;0.74;0;0.74
44394352;0.333;0;0.333
44396353;0.333;0;0.333
44399356;0.16;0;0.16
44400357;0.333;0;0.333
44404362;0.184;0;0.184
44406365;0.247;0;0.247
44442449;0.313;0;0.313
44445423;0.333;0;0.333
44445424;0.136;0;0.136
44445452;0.178;0;0.178
44446423;0.333;0;0.333
44446424;0.333;0;0.333
44446425;0.333;0;0.333
44446453;0.333;0;0.333
44447424;0.333;0;0.333
44447425;0.333;0;0.333
44447426;0.333;0;0.333
44448425;0.122;0;0.122
44448426;0.333;0;0.333
44449426;0.302;0;0.302
44449427;0.333;0;0.333
44449429;0.318;0;0.318
44449455;1.0;0;1.0
44450428;0.333;0;0.333
44451428;0.262;0;0.262
44455460;0.22;0;0.22
44459463;0.68;0;0.68
44483426;0.314;0;0.314
44484426;0.333;0;0.333
44484427;0.333;0;0.333
44486429;0.333;0;0.333
44488487;0.448;0;0.448
44517497;0.333;0;0.333
44519498;0.333;0;0.333
44522516;0.333;0;0.333
44535474;0.153;0;0.153
44540513;1.0;0;1.0
44541514;0.333;0;0.333
44549483;1.0;0;1.0
44551483;0.333;0;0.333
44556536;0.333;0;0.333
44562488;0.182;0;0.182
44564489;0.333;0;0.333
44565489;0.169;0;0.169
44566489;0.116;0;0.116
44569491;0.333;0;0.333
44570491;0.333;0;0.333
44570492;0.333;0;0.333
44578494;0.253;0;0.253
44584496;0.296;0;0.296
44584549;0.333;0;0.333
44585496;0.333;0;0.333
44607507;0.198;0;0.198
44649530;0.161;0;0.161
44650530;0.116;0;0.116
44702599;0.593;0;0.593
44712550;0.333;0;0.333
44730557;0.232;0;0.232
44735559;0.333;0;0.333
44736560;0.307;0;0.307
44741611;0.333;0;0.333
44748613;0.876;0;0.876
44757615;0.333;0;0.333
44758572;0.333;0;0.333
44814641;1.0;0;1.0
44819642;0.333;0;0.333
44822643;0.132;0;0.132
44825644;0.14;0;0.14
44830646;0.333;0;0.333
44832647;0.134;0;0.134
44838648;0.333;0;0.333
44839648;0.331;0;0.331
44840648;0.252;0;0.252
44874652;0.25;0;0.25
44884653;0.309;0;0.309
44911657;0.333;0;0.333
44912657;0.184;0;0.184
44931633;1.0;0;1.0
44957670;0.333;0;0.333
44961672;0.333;0;0.333
44965673;0.23;0;0.23
44966673;0.135;0;0.135
44971642;0.156;0;0.156
44971675;0.333;0;0.333
44982645;0.192;0;0.192
44987646;0.154;0;0.154
