PT_ID;VAR1;VAR2;VAR3
46000407;1.0;0;1.0
46000409;1.0;0;1.0
46000414;1.0;0;1.0
46001409;1.0;0;1.0
46001410;1.0;0;1.0
46002360;0.379;0;0.379
46002362;1.0;0;1.0
46002400;0.496;0;0.496
46002410;0.667;0;0.667
46003401;0.376;0;0.376
46003404;1.0;0;1.0
46003405;0.744;0;0.744
46004358;0.432;0;0.432
46004402;0.616;0;0.616
46004403;1.0;0;1.0
46004404;0.374;0;0.374
46004405;0.424;0;0.424
46005405;0.409;0;0.409
46005406;0.713;0;0.713
46006356;0.49;0;0.49
46006405;0.38;0;0.38
46006406;0.478;0;0.478
46007358;0.504;0;0.504
46007405;0.554;0;0.554
46007406;0.956;0;0.956
46008405;0.592;0;0.592
46009404;0.746;0;0.746
46010361;0.368;0;0.368
46011402;1.0;0;1.0
46012365;0.786;0;0.786
46012366;1.0;0;1.0
46012401;0.948;0;0.948
46013366;0.41;0;0.41
46013395;1.0;0;1.0
46014388;0.525;0;0.525
46014397;1.0;0;1.0
46016387;1.0;0;1.0
46016388;1.0;0;1.0
46017363;0.36;0;0.36
46017385;1.0;0;1.0
46017386;1.0;0;1.0
46017387;1.0;0;1.0
46017389;1.0;0;1.0
46017390;1.0;0;1.0
46018385;0.985;0;0.985
46018386;1.0;0;1.0
46018387;1.0;0;1.0
46018388;1.0;0;1.0
46018389;0.705;0;0.705
46018390;1.0;0;1.0
46019364;0.517;0;0.517
46019384;0.76;0;0.76
46019385;0.856;0;0.856
46019386;0.993;0;0.993
46019387;1.0;0;1.0
46019388;1.0;0;1.0
46019389;1.0;0;1.0
46019390;0.419;0;0.419
46019391;0.734;0;0.734
46020363;1.0;0;1.0
46020367;0.923;0;0.923
46020383;1.0;0;1.0
46020384;0.8;0;0.8
46020385;0.826;0;0.826
46020386;0.776;0;0.776
46020387;0.964;0;0.964
46020388;1.0;0;1.0
46020389;0.404;0;0.404
46020390;0.36;0;0.36
46020391;0.422;0;0.422
46020392;0.864;0;0.864
46021382;1.0;0;1.0
46021383;1.0;0;1.0
46021384;1.0;0;1.0
46021385;1.0;0;1.0
46021386;0.816;0;0.816
46021387;0.818;0;0.818
46021392;0.478;0;0.478
46021393;1.0;0;1.0
46022381;1.0;0;1.0
46022382;0.995;0;0.995
46022383;1.0;0;1.0
46022384;1.0;0;1.0
46022385;1.0;0;1.0
46022386;1.0;0;1.0
46022387;0.88;0;0.88
46022487;0.38;0;0.38
46023367;1.0;0;1.0
46023381;0.979;0;0.979
46023382;1.0;0;1.0
46023383;0.955;0;0.955
46023384;0.914;0;0.914
46023385;1.0;0;1.0
46023386;1.0;0;1.0
46023387;0.728;0;0.728
46023388;0.725;0;0.725
46023389;0.698;0;0.698
46023392;0.423;0;0.423
46024368;1.0;0;1.0
46024380;0.833;0;0.833
46024381;0.796;0;0.796
46024382;0.83;0;0.83
46024383;0.981;0;0.981
46024384;0.952;0;0.952
46024385;0.96;0;0.96
46024386;0.951;0;0.951
46024387;0.888;0;0.888
46024388;1.0;0;1.0
46024389;1.0;0;1.0
46024390;0.768;0;0.768
46024391;0.658;0;0.658
46025366;0.439;0;0.439
46025379;1.0;0;1.0
46025381;0.622;0;0.622
46025382;0.662;0;0.662
46025383;0.776;0;0.776
46025384;0.811;0;0.811
46025385;0.955;0;0.955
