YEAR;VAR1_sum;VAR1_mean;VAR2_sum;VAR2_mean;VAR3_sum;VAR3_mean
1926;261.778;0.774491124260355;338.0;1.0;0.0;0.0
1927;77.32600000000001;0.7094128440366974;23.0;0.21100917431192662;57.841;0.530651376146789
1928;141.078;0.7544278074866311;9.0;0.0481283422459893;136.087;0.7277379679144385
1929;100.014;0.751984962406015;0.0;0.0;100.014;0.751984962406015
1930;568.2869999999999;0.8494573991031389;599.0;0.8953662182361734;33.132999999999996;0.04952615844544095
1931;33.578;0.2729918699186992;0.0;0.0;33.578;0.2729918699186992
1932;290.769;0.7611753926701571;382.0;1.0;0.0;0.0
1933;26.062;0.7043783783783784;37.0;1.0;0.0;0.0
1934;117.497;0.7436518987341773;158.0;1.0;0.0;0.0
1935;171.601;0.8289903381642512;194.0;0.9371980676328503;5.255;0.025386473429951692
1936;282.453;0.7512047872340425;111.0;0.29521276595744683;181.611;0.48300797872340423
1937;558.435;0.8081548480463097;0.0;0.0;558.435;0.8081548480463097
1938;510.629;0.8669422750424448;27.0;0.04584040747028863;498.76599999999996;0.8468013582342954
1939;49.358000000000004;0.8226333333333334;60.0;1.0;0.0;0.0
1940;578.024;0.7769139784946236;448.0;0.6021505376344086;169.562;0.22790591397849463
1941;501.92;0.8744250871080139;574.0;1.0;0.0;0.0
1942;281.198;0.7641249999999999;368.0;1.0;0.0;0.0
1943;230.308;0.7833605442176871;259.0;0.8809523809523809;14.463999999999999;0.04919727891156462
1944;589.96;0.8262745098039216;714.0;1.0;0.0;0.0
1945;159.07000000000002;0.7797549019607845;204.0;1.0;0.0;0.0
1946;557.421;0.7884314002828855;707.0;1.0;0.0;0.0
1947;222.80599999999998;0.779041958041958;0.0;0.0;222.80599999999998;0.779041958041958
1948;370.00199999999995;0.8258973214285713;282.0;0.6294642857142857;128.12;0.28598214285714285
1949;549.75;0.8510061919504643;646.0;1.0;0.0;0.0
1950;571.186;0.8563508245877062;667.0;1.0;0.0;0.0
1951;9.700000000000001;0.5705882352941177;17.0;1.0;0.0;0.0
1952;127.26;0.7904347826086957;161.0;1.0;0.0;0.0
1953;310.25100000000003;0.7698535980148884;403.0;1.0;0.0;0.0
1954;105.696;0.8007272727272727;132.0;1.0;0.0;0.0
1955;66.131;0.7514886363636364;88.0;1.0;0.0;0.0
1956;334.717;0.8224004914004913;0.0;0.0;334.717;0.8224004914004913
1957;44.706;0.2884258064516129;10.0;0.06451612903225806;43.093;0.2780193548387097
1958;331.871;0.8194345679012345;347.0;0.8567901234567902;31.243000000000002;0.07714320987654322
1959;600.5260000000001;0.7912068511198946;759.0;1.0;0.0;0.0
1960;53.974;0.8055820895522388;67.0;1.0;0.0;0.0
1961;216.817;0.8339115384615385;249.0;0.9576923076923077;4.601;0.017696153846153848
1962;81.198;0.8285510204081632;66.0;0.673469387755102;19.313;0.19707142857142856
1963;593.018;0.8259303621169917;718.0;1.0;0.0;0.0
1964;41.843;0.3268984375;18.0;0.140625;32.29600000000001;0.25231250000000005
1965;183.425;0.28885826771653544;0.0;0.0;183.425;0.28885826771653544
1966;92.01700000000001;0.7932500000000001;105.0;0.9051724137931034;4.449;0.03835344827586207
1967;153.13400000000001;0.8413956043956045;0.0;0.0;153.13400000000001;0.8413956043956045
1968;563.3149999999999;0.8600229007633586;655.0;1.0;0.0;0.0
1969;34.053;0.68106;39.0;0.78;4.321;0.08642
1970;186.713;0.7652172131147541;244.0;1.0;0.0;0.0
1971;10.619000000000002;0.6246470588235296;17.0;1.0;0.0;0.0
1972;161.923;0.7898682926829268;174.0;0.848780487804878;12.976;0.06329756097560976
1973;143.109;0.7863131868131868;59.0;0.3241758241758242;89.714;0.4929340659340659
1974;110.87599999999999;0.8093138686131386;0.0;0.0;110.87599999999999;0.8093138686131386
1975;487.345;0.7989262295081968;610.0;1.0;0.0;0.0
1976;69.536;0.7813033707865169;89.0;1.0;0.0;0.0
1977;565.534;0.7865563282336578;646.0;0.8984700973574409;30.528000000000002;0.04245897079276774
1978;65.348;0.8067654320987654;81.0;1.0;0.0;0.0
1979;136.702;0.776715909090909;138.0;0.7840909090909091;16.797;0.09543750000000001
1980;31.592999999999993;0.26773728813559317;0.0;0.0;31.592999999999993;0.26773728813559317
1981;594.3430000000001;0.8277757660167132;718.0;1.0;0.0;0.0
1982;304.575;0.744682151589242;409.0;1.0;0.0;0.0
1983;535.139;0.7778183139534884;0.0;0.0;535.139;0.7778183139534884
1984;486.80100000000004;0.7967283142389526;421.0;0.6890343698854338;101.72;0.16648117839607202
1985;349.316;0.8258061465721039;261.0;0.6170212765957447;125.82400000000001;0.29745626477541376
1986;127.785;0.8036792452830188;159.0;1.0;0.0;0.0
1987;506.827;0.8783830155979203;551.0;0.9549393414211439;11.037;0.019128249566724438
1988;528.2760000000001;0.8789950083194676;601.0;1.0;0.0;0.0
1989;35.53899999999999;0.41810588235294105;0.0;0.0;35.53899999999999;0.41810588235294105
1990;470.884;0.8703955637707949;518.0;0.9574861367837338;9.839;0.018186691312384474
1991;530.453;0.856951534733441;0.0;0.0;530.453;0.856951534733441
1992;73.75999999999999;0.7092307692307691;0.0;0.0;73.75999999999999;0.7092307692307691
1993;104.66400000000002;0.8051076923076924;130.0;1.0;0.0;0.0
1994;39.217999999999996;0.8170416666666666;48.0;1.0;0.0;0.0
1995;42.657;0.28249668874172185;46.0;0.304635761589404;27.559;0.18250993377483443
1996;71.267;0.6306814159292035;0.0;0.0;71.267;0.6306814159292035
1997;413.115;0.7594025735294118;9.0;0.016544117647058824;409.182;0.752172794117647
1998;49.57000000000001;0.8126229508196723;61.0;1.0;0.0;0.0
1999;145.921;0.8338342857142856;175.0;1.0;0.0;0.0
2000;452.531;0.8506221804511278;395.0;0.7424812030075187;91.30799999999999;0.1716315789473684
2001;410.43500000000006;0.7758695652173914;529.0;1.0;0.0;0.0
2002;73.766;0.801804347826087;0.0;0.0;73.766;0.801804347826087
2003;55.67100000000001;0.38930769230769235;0.0;0.0;55.67100000000001;0.38930769230769235
2004;305.54699999999997;0.8213629032258064;372.0;1.0;0.0;0.0
2005;398.009;0.7552352941176471;527.0;1.0;0.0;0.0
2006;507.65;0.870754716981132;583.0;1.0;0.0;0.0
2007;134.868;0.7795838150289017;173.0;1.0;0.0;0.0
2008;27.197000000000003;0.7999117647058824;34.0;1.0;0.0;0.0
2009;402.514;0.7551857410881802;533.0;1.0;0.0;0.0
2010;95.203;0.8068050847457627;90.0;0.7627118644067796;15.89;0.13466101694915256
2011;66.589;0.7834;0.0;0.0;66.589;0.7834
2012;548.6239999999999;0.8626163522012578;636.0;1.0;0.0;0.0
2013;122.447;0.8444620689655172;143.0;0.9862068965517241;0.673;0.004641379310344828
2014;40.96499999999999;0.7586111111111109;54.0;1.0;0.0;0.0
2015;142.051;0.8609151515151514;165.0;1.0;0.0;0.0
2016;481.421;0.7970546357615894;604.0;1.0;0.0;0.0
